0   0   (0.20000000000000001,0)   (-4.1633363423443369e-18,0)   (-9.7144514654701191e-18,0)   (-6.9388939039072284e-18,0)   (-1.3877787807814458e-18,0)   (0.40000000000000002,0)   (-2.0122792321330962e-17,0)   (-1.7347234759768071e-18,0)   (-4.6837533851373795e-18,0)   (-4.6837533851373795e-18,0)   
0.5   0   (0.20529018321819528,0)   (0.018343650781554525,0)   (0.017306911631930214,0)   (0.0037313967384680923,0)   (0.0021865495069482098,0)   (0.41058036643639029,0)   (-0.0032290939691208046,0)   (-0.0031010689198968898,0)   (0.00058236565095607826,0)   (-6.3096218073445376e-05,0)   
1   0   (0.20986198425735322,0)   (0.032937428382996715,0)   (0.029541426348493206,0)   (0.01161666417843883,0)   (0.007868556136742479,0)   (0.41972396851470656,0)   (-0.012989177687443447,0)   (-0.011697887760000256,0)   (0.0044058341400141001,0)   (-0.00089810723408806001,0)   
2   0   (0.21193839504452908,0)   (0.051399012284713413,0)   (0.045201786742547413,0)   (0.02549183851632578,0)   (0.020978387025239974,0)   (0.42387679008905771,0)   (-0.032928116673270197,0)   (-0.028721000320869015,0)   (0.019068297102196409,0)   (-0.0059742190826585616,0)   
10   0   (0.21349577465821629,0)   (0.073896793738591746,0)   (0.062891126036274683,0)   (0.034451929848938627,0)   (0.065264255977455374,0)   (0.42699154931643252,0)   (-0.051503962438940752,0)   (-0.073048110472831745,0)   (0.087796485408627403,0)   (-0.022076762218101648,0)   
100   0   (0.21533751140992452,0)   (0.05605001857193103,0)   (-0.019963511829249232,0)   (-0.015719879550133865,0)   (0.027745101899461264,0)   (0.43067502281984882,0)   (-0.069314083062925039,0)   (-0.13432261662498762,0)   (0.16559374757385859,0)   (-0.02175724442514668,0)   
200   0   (0.21540906198645507,0)   (0.054844567704386768,0)   (-0.024005729448898828,0)   (-0.018180085383040827,0)   (0.02521453068018082,0)   (0.43081812397290997,0)   (-0.070525899358844679,0)   (-0.13667098041573372,0)   (0.16848882371910742,0)   (-0.022137623530622381,0)   
500   0   (0.21541038217080227,0)   (0.054822325837962697,0)   (-0.024080312607127015,0)   (-0.018225478764985398,0)   (0.02516783895549524,0)   (0.43082076434160449,0)   (-0.070548258677027867,0)   (-0.13671431017069344,0)   (0.16854224090703557,0)   (-0.022144641975942993,0)   
1000   0   (0.21541038217825723,0)   (0.054822325712365512,0)   (-0.024080313028289273,0)   (-0.018225479021316451,0)   (0.025167838691832593,0)   (0.4308207643565144,0)   (-0.0705482588032883,0)   (-0.13671431041537138,0)   (0.16854224120867611,0)   (-0.022144642015575321,0)   
10000   0   (0.2154103821782572,0)   (0.054822325712365505,0)   (-0.024080313028289273,0)   (-0.018225479021316455,0)   (0.025167838691832593,0)   (0.43082076435651429,0)   (-0.070548258803288286,0)   (-0.13671431041537138,0)   (0.16854224120867611,0)   (-0.022144642015575321,0)   
