0   0   (0.22727272727272727,0)   (4.4156597570318725e-18,0)   (4.8887661595710021e-18,0)   (8.2399365108898337e-18,0)   (1.7347234759768071e-18,0)   (-1.6519298555324596e-17,0)   (2.641510747510138e-18,0)   (4.4156597570318725e-18,0)   (6.3080853671883896e-19,0)   (-1.1512255795118811e-17,0)   (2.0895532778811541e-18,0)   (0.45454545454542911,0)   (1.8838936782878098e-17,0)   (1.2923566691234885e-17,0)   (1.7443950521745472e-17,0)   (1.70700239770303e-18,0)   (-1.0673231159365823e-17,0)   (5.4727568752052394e-18,0)   (-2.6476709871265331e-18,0)   (-5.1025264742599052e-18,0)   (-2.2980773888961217e-18,0)   (1.733645434043938e-18,0)   
0.5   0   (0.24524378466869579,0)   (0.015353132870632292,0)   (0.01900347288856476,0)   (0.0077443867810045317,0)   (-0.0022750348830833946,0)   (0.0037839841274198986,0)   (-0.0012390861998028515,0)   (0.00084623267157752746,0)   (-0.00021037054249910803,0)   (0.00012069339634747942,0)   (-2.2790206510313167e-05,0)   (0.49048756933548232,0)   (-0.024231564650029357,0)   (-0.010121615584949195,0)   (0.01381974444119943,0)   (-0.010020321445492749,0)   (0.0031552416456590636,0)   (-0.0006633810321763267,0)   (0.00012921546552770459,0)   (-3.2542586450657711e-05,0)   (7.4248890823787184e-06,0)   (-1.823466511234224e-06,0)   
1   0   (0.24609115594766307,0)   (0.034639360454862038,0)   (0.041290100007505992,0)   (0.01143735117238962,0)   (-0.00094021515180318601,0)   (0.0074670667554985028,0)   (-0.0027757664042504918,0)   (0.0028556007739715121,0)   (-0.00052632981035347656,0)   (0.00062354002512706342,0)   (-1.6045672250128024e-05,0)   (0.49218231189197109,0)   (-0.037768103396388163,0)   (-0.0090008893692942443,0)   (0.015696036174231865,0)   (-0.014452030558206578,0)   (0.00593054093821168,0)   (-0.00061705136833140127,0)   (-0.00073179348092147344,0)   (0.00034581163759488196,0)   (-6.6957375918639251e-05,0)   (8.6183228050891567e-06,0)   
2   0   (0.24640259598185346,0)   (0.064774549926745764,0)   (0.074465659811460985,0)   (0.017396336181459374,0)   (0.0020589373668475058,0)   (0.011326653918704455,0)   (-0.0057466955885229062,0)   (0.0084869253660616855,0)   (-0.0011751841508954313,0)   (0.0034820145483465763,0)   (0.00055792709583315754,0)   (0.49280519196273409,0)   (-0.057322645250047988,0)   (-0.005988563940865211,0)   (0.018557715190786864,0)   (-0.018001361732143801,0)   (0.010925951085967021,0)   (-0.0053454888498205297,0)   (-0.00010393012226013778,0)   (0.0010747466427808872,0)   (-0.0003893541294455571,0)   (2.1369576908281599e-05,0)   
10   0   (0.24651303946729969,0)   (0.10640684205815007,0)   (0.12184215757736876,0)   (0.024627589894329945,0)   (-0.0043882788584793109,0)   (0.016477758132693032,0)   (-0.014972203516388536,0)   (0.02093727248303574,0)   (0.019753805737403363,0)   (0.030000183700172243,0)   (0.037132209410495352,0)   (0.49302607893448319,0)   (-0.087704937576971134,0)   (0.017233468798409628,0)   (0.0043017988782140257,0)   (-0.010671585581820053,0)   (0.015062886785125624,0)   (-0.034822931581740567,0)   (0.041786319800891515,0)   (-0.023802471651774949,0)   (0.0029833838963748008,0)   (0.0027369772568436113,0)   
100   0   (0.24631804885810218,0)   (0.10535706495018547,0)   (0.11071829840904829,0)   (0.043108483734444945,0)   (-0.01606451897407607,0)   (0.024508005503790533,0)   (-0.01960872206935093,0)   (0.010899481325471741,0)   (0.07229281566929921,0)   (0.094891183914871113,0)   (0.17271255514928002,0)   (0.49263609771620148,0)   (-0.089895325080099606,0)   (0.027679930985232942,0)   (-0.0080495243073432175,0)   (0.00054701653480865992,0)   (0.0096077026375793722,0)   (-0.051776380642415611,0)   (0.092012211962872625,0)   (-0.067471284697886894,0)   (0.022725453158587216,0)   (0.0029934551062467838,0)   
200   0   (0.24631970301749506,0)   (0.10552091089203498,0)   (0.11061477693099943,0)   (0.043033329540532197,0)   (-0.016058173102251185,0)   (0.02449411095118699,0)   (-0.019582453241306245,0)   (0.010869430267469301,0)   (0.072357977192078871,0)   (0.09513636768408977,0)   (0.17305286239692308,0)   (0.4926394060349949,0)   (-0.089728302369611171,0)   (0.027649693897991851,0)   (-0.0080540418270276682,0)   (0.0006083744477047671,0)   (0.0095267696782913164,0)   (-0.051707054484587754,0)   (0.092164472876843373,0)   (-0.067807551703720145,0)   (0.022975564059181712,0)   (0.0029508765316493602,0)   
500   0   (0.2463197086513659,0)   (0.10552140161058383,0)   (0.11061451307866103,0)   (0.043033042220530657,0)   (-0.016058118117105578,0)   (0.024494043343206824,0)   (-0.019582354486602435,0)   (0.010869378515581457,0)   (0.072358017912519071,0)   (0.095136941666705582,0)   (0.17305346026131344,0)   (0.49263941730273481,0)   (-0.089727802514719471,0)   (0.027649586105900823,0)   (-0.0080540322531383306,0)   (0.00060853620707712705,0)   (0.0095265328612711923,0)   (-0.051706784468651845,0)   (0.092164794271708234,0)   (-0.067808484152280607,0)   (0.022976322542317223,0)   (0.0029506904674892116,0)   
1000   0   (0.24631970865136596,0)   (0.10552140161059492,0)   (0.11061451307865512,0)   (0.043033042220523982,0)   (-0.016058118117104257,0)   (0.024494043343205225,0)   (-0.019582354486600159,0)   (0.010869378515580353,0)   (0.072358017912519598,0)   (0.095136941666718169,0)   (0.17305346026132598,0)   (0.49263941730273708,0)   (-0.089727802514708271,0)   (0.027649586105898263,0)   (-0.0080540322531380878,0)   (0.00060853620708076043,0)   (0.009526532861265825,0)   (-0.051706784468645572,0)   (0.092164794271715256,0)   (-0.06780848415230166,0)   (0.022976322542334632,0)   (0.0029506904674846991,0)   
10000   0   (0.24631970865136602,0)   (0.10552140161059492,0)   (0.11061451307865512,0)   (0.043033042220523988,0)   (-0.016058118117104257,0)   (0.024494043343205228,0)   (-0.019582354486600159,0)   (0.010869378515580353,0)   (0.072358017912519598,0)   (0.095136941666718183,0)   (0.17305346026132601,0)   (0.49263941730273714,0)   (-0.089727802514708285,0)   (0.027649586105898259,0)   (-0.0080540322531380878,0)   (0.00060853620708076043,0)   (0.0095265328612658268,0)   (-0.051706784468645579,0)   (0.09216479427171527,0)   (-0.06780848415230166,0)   (0.022976322542334632,0)   (0.0029506904674846991,0)   
