0   0   (0.20833333333333334,0)   (1.0408340855860843e-17,0)   (-4.6259292692714853e-18,0)   (-1.5034270125132327e-17,0)   (-6.9388939039072284e-18,0)   (0,0)   (0.4166666666666663,0)   (-3.1602711029459275e-20,0)   (9.2253358193820715e-19,0)   (-7.3701571996978088e-19,0)   (7.4597574036495528e-19,0)   (-7.2370845186533405e-19,0)   
0.5   0   (0.20793038403461694,0)   (0.022739034137287506,0)   (0.022788191131854721,0)   (0.0043611311498542938,0)   (0.0024579932848673176,0)   (0.00053760707572976789,0)   (0.415860768069234,0)   (-1.861845730891349e-07,0)   (-1.8600132363949315e-07,0)   (1.1818713484821004e-09,0)   (-4.2848760011422645e-12,0)   (1.1745150767419056e-14,0)   
1   0   (0.20631734884859526,0)   (0.048455186750511164,0)   (0.048924329254958286,0)   (0.018605899484126422,0)   (0.011642798659819096,0)   (0.0043892808641840808,0)   (0.41263469769719069,0)   (-1.213381727515312e-06,0)   (-1.2078253511647043e-06,0)   (1.5187107509008505e-08,0)   (-1.0429851544585696e-10,0)   (5.556582920075091e-13,0)   
2   0   (0.1978726295339544,0)   (0.096522192509759491,0)   (0.10048050083946909,0)   (0.069218092443561904,0)   (0.050419591760420608,0)   (0.02749397856097929,0)   (0.39574525906790903,0)   (-5.3399940407345869e-06,0)   (-5.2174068160712748e-06,0)   (1.1711577944465652e-07,0)   (-1.3537042730958361e-09,0)   (1.2970003982391857e-11,0)   
10   0   (0.13903501183708783,0)   (0.1269994740160478,0)   (0.13686781748612112,0)   (0.13684179599218538,0)   (0.12683554444907344,0)   (0.027756266411883786,0)   (0.27807002367417594,0)   (-3.9061440030109422e-07,0)   (-2.6399213685101044e-07,0)   (8.4040212951166107e-09,0)   (-3.8763029192390553e-11,0)   (9.0981061544026512e-14,0)   
100   0   (0.12990310416007869,0)   (0.1259830265255136,0)   (0.12892007763455282,0)   (0.12892007763455299,0)   (0.12598302652551427,0)   (0.0098062083201811701,0)   (0.25980620832015772,0)   (-3.9597932475826289e-17,0)   (-4.7594591694229793e-17,0)   (1.3901303829229859e-17,0)   (-1.2441123344128657e-17,0)   (3.8044159718663777e-18,0)   
200   0   (0.13004481297197318,0)   (0.12605997559615259,0)   (0.12898483737579677,0)   (0.12898483737579708,0)   (0.12605997559615401,0)   (0.010089625943992341,0)   (0.26008962594394669,0)   (-5.486602542970812e-17,0)   (-5.1607666481594355e-17,0)   (1.9696962193705842e-17,0)   (-9.1036351217770108e-18,0)   (1.0617714146692238e-17,0)   
500   0   (0.13036716416520455,0)   (0.1262350149884624,0)   (0.12913214917669219,0)   (0.1291321491766928,0)   (0.12623501498846534,0)   (0.010734328330505447,0)   (0.26073432833040938,0)   (-9.6833582631628649e-17,0)   (-5.9501040400990845e-17,0)   (3.3642107822830731e-17,0)   (-1.9133029334345245e-17,0)   (1.4986093408087511e-17,0)   
1000   0   (0.1305810287733247,0)   (0.12635114525826741,0)   (0.12922988351498998,0)   (0.12922988351499082,0)   (0.12635114525827143,0)   (0.011162057546779226,0)   (0.26116205754664962,0)   (-1.2585730387921786e-16,0)   (-6.5021714670522327e-17,0)   (4.2232415499357576e-17,0)   (-2.1738946711532531e-17,0)   (1.5904570938439635e-17,0)   
10000   0   (0.13063630829429024,0)   (0.12638116250020776,0)   (0.12925514579401071,0)   (0.12925514579401159,0)   (0.12638116250021209,0)   (0.011272616588718991,0)   (0.2612726165885807,0)   (-1.3117971768679895e-16,0)   (-6.7100831356845275e-17,0)   (4.4759186690504747e-17,0)   (-2.4320093399693797e-17,0)   (2.1722686259716417e-17,0)   
