0   0   (0.1875,0)   (3.1225022567582528e-17,0)   (1.9081958235744878e-17,0)   (5.2041704279304213e-18,0)   (0.37499999999999989,0)   (-1.6479873021779667e-17,0)   (-9.540979117872439e-18,0)   (-2.6020852139652106e-18,0)   
0.5   0   (0.19271062062709984,0)   (0.01205828428067217,0)   (0.012058284280672136,0)   (0.0032426731406240733,0)   (0.38542124125419985,0)   (-0.0062161977758218648,0)   (-0.0062161977758218327,0)   (0.0016068724062948134,0)   
1   0   (0.19547239203214228,0)   (0.015613808385864932,0)   (0.015613808385864902,0)   (0.010213184013083269,0)   (0.39094478406428468,0)   (-0.02192480941473007,0)   (-0.021924809414730025,0)   (0.012026825533117527,0)   
2   0   (0.19536507863783031,0)   (0.011834648113810494,0)   (0.011834648113810459,0)   (0.022889591383973909,0)   (0.39073015727566057,0)   (-0.052115096110965708,0)   (-0.052115096110965646,0)   (0.049440204368222294,0)   
10   0   (0.20326979571428638,0)   (-0.037567778619349845,0)   (-0.037567778619349824,0)   (0.021311684827365878,0)   (0.40653959142857321,0)   (-0.10736204159209779,0)   (-0.10736204159209772,0)   (0.13517064147673719,0)   
100   0   (0.20466153017402505,0)   (-0.044432402651846808,0)   (-0.044432402651846781,0)   (0.018406550259349105,0)   (0.4093230603480506,0)   (-0.11190405816193195,0)   (-0.1119040581619319,0)   (0.14091651008870121,0)   
200   0   (0.20466153017402566,0)   (-0.044432402651849848,0)   (-0.044432402651849827,0)   (0.018406550259347811,0)   (0.40932306034805188,0)   (-0.11190405816193397,0)   (-0.11190405816193391,0)   (0.14091651008870373,0)   
500   0   (0.20466153017402566,0)   (-0.044432402651849855,0)   (-0.044432402651849834,0)   (0.018406550259347811,0)   (0.40932306034805183,0)   (-0.11190405816193395,0)   (-0.1119040581619339,0)   (0.14091651008870371,0)   
1000   0   (0.20466153017402566,0)   (-0.044432402651849855,0)   (-0.044432402651849827,0)   (0.018406550259347811,0)   (0.40932306034805188,0)   (-0.11190405816193397,0)   (-0.11190405816193391,0)   (0.14091651008870373,0)   
10000   0   (0.20466153017402566,0)   (-0.044432402651849848,0)   (-0.04443240265184982,0)   (0.018406550259347811,0)   (0.40932306034805183,0)   (-0.11190405816193395,0)   (-0.1119040581619339,0)   (0.14091651008870373,0)   
