0   0   (0.22499999999999992,0)   (9.0205620750793972e-18,0)   (-1.3444106938820255e-17,0)   (6.9388939039072284e-18,0)   (-1.8995222061946036e-17,0)   (-1.2490009027033011e-17,0)   (-3.4694469519536142e-18,0)   (-7.6327832942979518e-18,0)   (9.97465998686664e-19,0)   (4.8572257327350596e-18,0)   (0.45000000000000207,0)   (1.702197410802242e-17,0)   (7.7655980604274255e-18,0)   (9.7727273322412159e-18,0)   (-1.2698717945236471e-17,0)   (-6.4808184860321026e-18,0)   (-6.3032803802876017e-18,0)   (4.1253892663073441e-18,0)   (-4.1186130027293097e-18,0)   (2.1887331357051119e-19,0)   
0.5   0   (0.24420780524645988,0)   (0.010293000916364037,0)   (0.015192165897984704,0)   (0.007873520233601234,0)   (-0.0040679201331114342,0)   (0.0046160315879320984,0)   (-0.0016338070026000755,0)   (0.0010019091802831641,0)   (-0.00023800687364984176,0)   (0.00013273466785047636,0)   (0.48841561049255328,0)   (-0.030611385938509789,0)   (-0.012500992044353947,0)   (0.017327036574381022,0)   (-0.012950152049787732,0)   (0.0040829688980778666,0)   (-0.00077457504387004291,0)   (0.00011476316489213379,0)   (-1.9173953806777975e-05,0)   (4.4174998727259106e-06,0)   
1   0   (0.24497618353639219,0)   (0.022271245039625298,0)   (0.032093101022045323,0)   (0.0078959809922574571,0)   (-0.0051176669949906141,0)   (0.0091463752207540886,0)   (-0.0040015553757162666,0)   (0.0032819726956348069,0)   (-0.00068953867410307085,0)   (0.00069112391542365829,0)   (0.48995236707199796,0)   (-0.049605602290521147,0)   (-0.011044009879016223,0)   (0.020015433292307754,0)   (-0.019552777227179154,0)   (0.0084227407050284642,0)   (-0.0010698199439037185,0)   (-0.0010013747909002541,0)   (0.0004524577986013319,0)   (-9.3548688799920075e-05,0)   
2   0   (0.245191963014533,0)   (0.035104565692940584,0)   (0.053004948099875687,0)   (0.0041568427564014172,0)   (-0.0051265382535174179,0)   (0.014395179455517024,0)   (-0.0099663342193202151,0)   (0.010184577626747524,0)   (-0.002291255921789193,0)   (0.0042020414518989082,0)   (0.49038392602874326,0)   (-0.078419414688125716,0)   (-0.0051055370966953725,0)   (0.02187551280598915,0)   (-0.024997891715766954,0)   (0.017117765725322531,0)   (-0.010156990030907941,0)   (0.0014259097760150256,0)   (0.00097855126975850333,0)   (-0.0005209703412025733,0)   
10   0   (0.24496717356876549,0)   (0.0098145232584907205,0)   (0.070623131488415605,0)   (-0.01628055931929916,0)   (-0.0036988951339942213,0)   (0.018168935508459508,0)   (-0.028592679325552692,0)   (0.029227374282330548,0)   (-0.0065298494544205514,0)   (0.042196120520651484,0)   (0.48993434713749562,0)   (-0.15396391475289897,0)   (0.034196472634026413,0)   (-0.0041951710306781138,0)   (-0.014602714365662503,0)   (0.024553814327384654,0)   (-0.055598887054146666,0)   (0.065814474659670899,0)   (-0.065883879914584553,0)   (0.038648707462704116,0)   
100   0   (0.24485084704223678,0)   (-0.01433186473887282,0)   (0.063795614418377333,0)   (-0.020531594888596145,0)   (-0.0023548567952047469,0)   (0.017374359187434407,0)   (-0.03121828751603007,0)   (0.030446394463746883,0)   (-0.0056042726253352423,0)   (0.072176675082569655,0)   (0.48970169408446823,0)   (-0.1750298327376939,0)   (0.04965116741108478,0)   (-0.019523420915695429,0)   (-0.0015545400600339879,0)   (0.014601644453449115,0)   (-0.056856923265672731,0)   (0.10022322646762499,0)   (-0.15041325517066914,0)   (0.12417083731840785,0)   
200   0   (0.2448541150558855,0)   (-0.013246740723762742,0)   (0.064044317957397248,0)   (-0.020457604298656902,0)   (-0.002343802792288077,0)   (0.017392797360410338,0)   (-0.031215822964660099,0)   (0.030407831556115109,0)   (-0.0048159743257806791,0)   (0.07307098680596022,0)   (0.48970823011176529,0)   (-0.17430618105511581,0)   (0.049425330483964212,0)   (-0.019343473252751115,0)   (-0.0015707178052432014,0)   (0.014585448361137445,0)   (-0.057000627645534943,0)   (0.10050353557367647,0)   (-0.1499018491598629,0)   (0.12291681262250492,0)   
500   0   (0.24486376397847948,0)   (-0.0099840885937657955,0)   (0.064814729663477691,0)   (-0.0202337216087311,0)   (-0.0023135974469892717,0)   (0.017453344129824622,0)   (-0.031215243147841083,0)   (0.03029483366071601,0)   (-0.0024538555777597658,0)   (0.075737981092901072,0)   (0.48972752795695745,0)   (-0.17214182974687536,0)   (0.048741194423246377,0)   (-0.018791905854987509,0)   (-0.0016360496419452204,0)   (0.014552980850118752,0)   (-0.057443009078280746,0)   (0.10129873304342754,0)   (-0.14825406060794824,0)   (0.11907692615052551,0)   
1000   0   (0.24487971093705155,0)   (-0.0045918329240646587,0)   (0.066088008839542592,0)   (-0.019863705659602871,0)   (-0.0022636768311317143,0)   (0.017553411783016278,0)   (-0.031214285810356873,0)   (0.030108080008893773,0)   (0.0014500680421229099,0)   (0.08014577726213068,0)   (0.48975942187410171,0)   (-0.16856476115124627,0)   (0.047610507288813012,0)   (-0.017880317074808527,0)   (-0.0017440272472821162,0)   (0.014499323299414677,0)   (-0.058174143841004042,0)   (0.10261296660801597,0)   (-0.14553070988543518,0)   (0.1127306534378492,0)   
10000   0   (0.24505506466668797,0)   (0.054701739487413165,0)   (0.080089064362604656,0)   (-0.01579498770241957,0)   (-0.001714746692709757,0)   (0.018653761804233827,0)   (-0.031203758868958067,0)   (0.028054525456640247,0)   (0.044377850406941935,0)   (0.1286141729288621,0)   (0.49011012933337639,0)   (-0.12923109657975423,0)   (0.035177402557344098,0)   (-0.0078564312174023796,0)   (-0.0029313555850009531,0)   (0.013909301597370567,0)   (-0.066213746310092553,0)   (0.11706435908656189,0)   (-0.11558457914565591,0)   (0.042946651402032687,0)   
