0   0   (0.22727272727272727,0)   (2.3261064791507185e-18,0)   (1.0999723859034754e-17,0)   (-1.6401021954689813e-17,0)   (2.996340549414485e-18,0)   (1.4350894210353587e-17,0)   (1.2931575002736198e-17,0)   (2.3655320126956459e-18,0)   (-2.2275426452884002e-17,0)   (-1.3444106938820255e-17,0)   (-4.0608299551275256e-18,0)   (0.45454545454544115,0)   (-3.5421377794270742e-19,0)   (6.7739842893763368e-17,0)   (1.8496427460206541e-17,0)   (3.8440511230265889e-17,0)   (-3.4133887714444206e-18,0)   (3.1466503960545209e-18,0)   (6.6013127729287869e-18,0)   (-3.8439895206304248e-19,0)   (1.1273238498002688e-19,0)   (-2.403263480346065e-18,0)   
0.5   0   (0.24488635882359827,0)   (0.016736413115160602,0)   (0.019361763859760184,0)   (0.0081305608679995943,0)   (-0.0015319741107604639,0)   (0.0034788015109384202,0)   (-0.00097188681372418974,0)   (0.00075636761086007929,0)   (-0.00016067645092512518,0)   (0.00011205519879480199,0)   (-1.6273911523761271e-05,0)   (0.48977271764578667,0)   (-0.022179620508066492,0)   (-0.010467511539395485,0)   (0.013577244019674469,0)   (-0.0088793357827126693,0)   (0.002717185745054878,0)   (-0.00065550173426135621,0)   (0.00016225960436621462,0)   (-4.3085413106572332e-05,0)   (9.6182982164023798e-06,0)   (-2.2509976351199497e-06,0)   
1   0   (0.24595284579201912,0)   (0.038900151730218664,0)   (0.043306261687905648,0)   (0.013783643375141213,0)   (0.00056138294068291429,0)   (0.0073891052816474918,0)   (-0.0020067969057272201,0)   (0.0026696126318640693,0)   (-0.00027645179592029336,0)   (0.00063612125160991424,0)   (3.9355713717350355e-05,0)   (0.49190569158140018,0)   (-0.033215220604034063,0)   (-0.009273278237976532,0)   (0.01537708861915422,0)   (-0.013526022423709179,0)   (0.0048850210214658983,0)   (-0.00026944014980052276,0)   (-0.00051697885630607235,0)   (0.00020047502820868816,0)   (-3.7229756165276166e-05,0)   (6.1444007791598092e-06,0)   
2   0   (0.24635766033514298,0)   (0.075891894154224065,0)   (0.081394634204564095,0)   (0.025863181199628982,0)   (0.005782686891846159,0)   (0.012209120141683511,0)   (-0.003354488165260999,0)   (0.0080627443883772403,0)   (0.00049775383780298809,0)   (0.0036135355849578185,0)   (0.0013186891597920796,0)   (0.4927153206690702,0)   (-0.049299760395889285,0)   (-0.0068906374283181021,0)   (0.018240186446014606,0)   (-0.017282648177396172,0)   (0.009325309157262136,0)   (-0.0028057198888591993,0)   (-0.0012072098732928771,0)   (0.00098718289805355651,0)   (-0.00017922381017755298,0)   (-2.4916037001236385e-05,0)   
10   0   (0.24667234909042024,0)   (0.14230373136947994,0)   (0.14497575604828714,0)   (0.050876867087389983,0)   (0.00034751199942883071,0)   (0.017742555658483736,0)   (-0.0094478177262895709,0)   (0.024088788690433054,0)   (0.046668369595865546,0)   (0.055438916875804094,0)   (0.064735151854085904,0)   (0.49334469818069554,0)   (-0.066463473877612034,0)   (0.010850107376003958,0)   (0.0069563506613781207,0)   (-0.012709874507101666,0)   (0.01684109449351651,0)   (-0.032585340671519775,0)   (0.025191062172983985,0)   (-0.0056368174557687879,0)   (-0.0032837974116981901,0)   (0.0027771792158768818,0)   
100   0   (0.24752566923528802,0)   (0.2270489268428626,0)   (0.17769923999938894,0)   (0.066659879654233242,0)   (0.0046116298795631549,0)   (0.026406141293005315,0)   (0.0037846370244350191,0)   (0.064752953081030754,0)   (0.17424748028610332,0)   (0.22552640633933679,0)   (0.23894775631046078,0)   (0.49505133847057559,0)   (-0.0065322602665333161,0)   (-0.0072842606641791768,0)   (0.019037662879761011,0)   (-0.01401913597360889,0)   (0.0097639800959091246,0)   (-0.0030722801030342948,0)   (-0.0093144040140693048,0)   (0.0071091365878302752,0)   (-0.00074326095414466273,0)   (-0.00073620449068199749,0)   
200   0   (0.24756974754770425,0)   (0.23104780360769392,0)   (0.17900546625632155,0)   (0.06673808099187345,0)   (0.0050632965627674517,0)   (0.026491247284405391,0)   (0.0045873893490067158,0)   (0.066284195475979274,0)   (0.17736620323818186,0)   (0.23001151755768812,0)   (0.2422124364613025,0)   (0.49513949509541016,0)   (-0.0034121298655350268,0)   (-0.0084727476903770933,0)   (0.020014239531604142,0)   (-0.01439124254884021,0)   (0.0095574201551753661,0)   (-0.0011632092539006576,0)   (-0.012094628739542408,0)   (0.0088613278177891407,0)   (-0.0014072717662713863,0)   (-0.00074123385311487832,0)   
500   0   (0.24757086029267952,0)   (0.23114899254957993,0)   (0.17903951375792915,0)   (0.06674084651414694,0)   (0.0050749114111715852,0)   (0.026493466747957745,0)   (0.0046077249692198412,0)   (0.066323335838830808,0)   (0.17744558275830649,0)   (0.23012484745302611,0)   (0.24229401538608378,0)   (0.49514172058536066,0)   (-0.0033335228972664211,0)   (-0.0085030390639904887,0)   (0.020039367925160409,0)   (-0.014401415103863674,0)   (0.0095529944670479615,0)   (-0.0011151073067134304,0)   (-0.012167339375796244,0)   (0.0089097931896180219,0)   (-0.0014274214805335183,0)   (-0.00074038737553986668,0)   
1000   0   (0.24757086031126785,0)   (0.23114899424017843,0)   (0.17903951432778353,0)   (0.066740846561155406,0)   (0.0050749116054131394,0)   (0.026493466785107483,0)   (0.0046077253089972575,0)   (0.066323336493163673,0)   (0.17744558408501296,0)   (0.23012484934632291,0)   (0.24229401674802689,0)   (0.49514172062253731,0)   (-0.0033335215843045686,0)   (-0.0085030395702994418,0)   (0.020039368345411764,0)   (-0.014401415274588682,0)   (0.0095529943939207506,0)   (-0.0011151065032676596,0)   (-0.012167340592993785,0)   (0.0089097940035383332,0)   (-0.0014274218205820707,0)   (-0.0007403873604082729,0)   
10000   0   (0.24757086031126788,0)   (0.23114899424017846,0)   (0.17903951432778348,0)   (0.066740846561155392,0)   (0.0050749116054131412,0)   (0.026493466785107479,0)   (0.0046077253089972627,0)   (0.066323336493163687,0)   (0.17744558408501301,0)   (0.23012484934632291,0)   (0.24229401674802689,0)   (0.49514172062253736,0)   (-0.0033335215843045465,0)   (-0.0085030395702994435,0)   (0.020039368345411767,0)   (-0.014401415274588684,0)   (0.0095529943939207506,0)   (-0.00111510650326765,0)   (-0.012167340592993797,0)   (0.0089097940035383471,0)   (-0.0014274218205820779,0)   (-0.0007403873604082742,0)   
