0   0   (0.18750000000000003,0)   (3.4694469519536142e-18,0)   (0,0)   (1.0408340855860843e-17,0)   (0.37500000000000011,0)   (-5.2041704279304213e-18,0)   (1.3010426069826053e-17,0)   (-5.2041704279304213e-18,0)   
0.5   0   (0.18821288450628457,0)   (0.016198587798855468,0)   (0.016198587798855458,0)   (0.002217880682041208,0)   (0.37642576901256913,0)   (-0.00033119813737808753,0)   (-0.00033119813737806785,0)   (2.4945087002905249e-05,0)   
1   0   (0.18933059766644503,0)   (0.032190747375312384,0)   (0.032190747375312377,0)   (0.0089076092394416474,0)   (0.37866119533289005,0)   (-0.00180909228666591,0)   (-0.0018090922866658959,0)   (0.00029585617729447993,0)   
2   0   (0.18913193384426061,0)   (0.060031656163064481,0)   (0.06003165616306446,0)   (0.029595153783678871,0)   (0.37826386768852105,0)   (-0.0058794627940752867,0)   (-0.0058794627940752823,0)   (0.0021720728297458108,0)   
10   0   (0.16720692632396222,0)   (0.12384265230598265,0)   (0.12384265230598265,0)   (0.082487457523589963,0)   (0.33441385264792417,0)   (-0.00069730712143303126,0)   (-0.00069730712143307137,0)   (0.0011137135552544901,0)   
100   0   (0.166141058557081,0)   (0.12500000000000003,0)   (0.12500000000000006,0)   (0.082282117114161973,0)   (0.33228211711416183,0)   (7.7628861629167398e-17,0)   (3.5561817336729826e-17,0)   (5.9631148244821498e-17,0)   
200   0   (0.166141058557081,0)   (0.12500000000000003,0)   (0.12500000000000006,0)   (0.082282117114161973,0)   (0.33228211711416183,0)   (7.7628875549962117e-17,0)   (3.5561831257524545e-17,0)   (5.9631119486702744e-17,0)   
500   0   (0.166141058557081,0)   (0.12500000000000003,0)   (0.12500000000000006,0)   (0.082282117114161973,0)   (0.33228211711416183,0)   (7.7628875549962117e-17,0)   (3.5561831257524545e-17,0)   (5.9631119486702744e-17,0)   
1000   0   (0.166141058557081,0)   (0.12500000000000003,0)   (0.12500000000000006,0)   (0.082282117114161973,0)   (0.33228211711416183,0)   (7.7628875549962117e-17,0)   (3.5561831257524545e-17,0)   (5.9631119486702744e-17,0)   
10000   0   (0.166141058557081,0)   (0.12500000000000003,0)   (0.12500000000000006,0)   (0.082282117114161973,0)   (0.33228211711416183,0)   (7.7628875549962117e-17,0)   (3.5561831257524545e-17,0)   (5.9631119486702744e-17,0)   
