0   0   (0.16666666666666663,0)   (4.6259292692714853e-18,0)   (-1.3877787807814457e-17,0)   (0.33333333333333331,0)   (-2.3129646346357427e-18,0)   (0,0)   
0.5   0   (0.16666666666666663,0)   (-0.0049125688493843198,0)   (-0.0049125688493843267,0)   (0.33333333333333326,0)   (-0.027171749393559864,0)   (-0.027171749393559905,0)   
1   0   (0.16666666666666666,0)   (-0.033523541309358883,0)   (-0.033523541309358876,0)   (0.33333333333333331,0)   (-0.08664570862624181,0)   (-0.086645708626241866,0)   
2   0   (0.16666666666666674,0)   (-0.073999155201162639,0)   (-0.073999155201162611,0)   (0.33333333333333331,0)   (-0.1538986362994382,0)   (-0.15389863629943831,0)   
10   0   (0.16666666666666674,0)   (-0.083333332827829357,0)   (-0.083333332827829329,0)   (0.33333333333333343,0)   (-0.16666666615775652,0)   (-0.16666666615775666,0)   
100   0   (0.16666666666666669,0)   (-0.083333333333333356,0)   (-0.083333333333333329,0)   (0.33333333333333326,0)   (-0.1666666666666666,0)   (-0.16666666666666671,0)   
200   0   (0.16666666666666669,0)   (-0.083333333333333356,0)   (-0.083333333333333329,0)   (0.33333333333333326,0)   (-0.1666666666666666,0)   (-0.16666666666666671,0)   
500   0   (0.16666666666666669,0)   (-0.083333333333333356,0)   (-0.083333333333333329,0)   (0.33333333333333326,0)   (-0.1666666666666666,0)   (-0.16666666666666671,0)   
1000   0   (0.16666666666666669,0)   (-0.083333333333333356,0)   (-0.083333333333333329,0)   (0.33333333333333326,0)   (-0.1666666666666666,0)   (-0.16666666666666671,0)   
10000   0   (0.16666666666666669,0)   (-0.083333333333333356,0)   (-0.083333333333333329,0)   (0.33333333333333326,0)   (-0.1666666666666666,0)   (-0.16666666666666671,0)   
