0   0   (0.1875,0)   (-6.9388939039072284e-18,0)   (-1.7347234759768071e-17,0)   (-6.9388939039072284e-18,0)   (0.37500000000000011,0)   (-6.0715321659188248e-18,0)   (-1.474514954580286e-17,0)   (-9.540979117872439e-18,0)   
0.5   0   (0.19768068082040205,0)   (-0.007048261920319706,0)   (-0.0070482619203197407,0)   (0.010009541283315245,0)   (0.39536136164080393,0)   (-0.036005611681198375,0)   (-0.036005611681198368,0)   (0.02302119053005889,0)   
1   0   (0.20106517012391101,0)   (-0.029450660378933759,0)   (-0.029450660378933829,0)   (0.028417069450531081,0)   (0.40213034024782185,0)   (-0.080655214835094691,0)   (-0.080655214835094677,0)   (0.077641947096969838,0)   
2   0   (0.20416340447341852,0)   (-0.047166667117597233,0)   (-0.047166667117597323,0)   (0.039046752225470403,0)   (0.40832680894683682,0)   (-0.10644445111542034,0)   (-0.10644445111542029,0)   (0.11556418476680336,0)   
10   0   (0.20461220933555416,0)   (-0.049717773530163802,0)   (-0.049717773530163899,0)   (0.03964667573365898,0)   (0.40922441867110798,0)   (-0.10904255269153275,0)   (-0.10904255269153271,0)   (0.1195777429351097,0)   
100   0   (0.20461220934923313,0)   (-0.049717773602686546,0)   (-0.049717773602686643,0)   (0.039646675712280345,0)   (0.40922441869846599,0)   (-0.10904255273706155,0)   (-0.10904255273706151,0)   (0.11957774298618566,0)   
200   0   (0.20461220934923313,0)   (-0.049717773602686546,0)   (-0.049717773602686643,0)   (0.039646675712280352,0)   (0.40922441869846604,0)   (-0.10904255273706158,0)   (-0.10904255273706152,0)   (0.11957774298618569,0)   
500   0   (0.20461220934923313,0)   (-0.049717773602686546,0)   (-0.049717773602686643,0)   (0.039646675712280352,0)   (0.40922441869846604,0)   (-0.10904255273706158,0)   (-0.10904255273706152,0)   (0.11957774298618568,0)   
1000   0   (0.20461220934923313,0)   (-0.049717773602686539,0)   (-0.049717773602686637,0)   (0.039646675712280352,0)   (0.40922441869846604,0)   (-0.10904255273706157,0)   (-0.10904255273706154,0)   (0.11957774298618569,0)   
10000   0   (0.20461220934923313,0)   (-0.049717773602686546,0)   (-0.049717773602686643,0)   (0.039646675712280359,0)   (0.40922441869846604,0)   (-0.10904255273706157,0)   (-0.10904255273706154,0)   (0.11957774298618566,0)   
