0   0   (0.20833333333333334,0)   (1.0408340855860843e-17,0)   (-1.1564823173178713e-18,0)   (5.2041704279304213e-18,0)   (9.2518585385429707e-18,0)   (0,0)   (0.41666666666666718,0)   (-5.0596101382656871e-18,0)   (-2.6020852139652106e-18,0)   (-1.4456028966473392e-19,0)   (8.0230960763927328e-18,0)   (7.4448549177337976e-18,0)   
0.5   0   (0.21916543838705027,0)   (0.017699069805114747,0)   (0.016186725869814303,0)   (0.004453724815136252,0)   (0.0022364200910471475,0)   (0.0008787923763901122,0)   (0.43833087677409993,0)   (-0.0092583934204417666,0)   (-0.0083227187363253737,0)   (0.0029848912050008791,0)   (-0.00050635825261550256,0)   (7.0522517906289361e-05,0)   
1   0   (0.22402137369750397,0)   (0.028760031506565548,0)   (0.024767183334879143,0)   (0.011635689128593221,0)   (0.0054980072576692757,0)   (0.0049102058607319978,0)   (0.44804274739500788,0)   (-0.027141278146196761,0)   (-0.021759853434686748,0)   (0.015430719420843684,0)   (-0.0041930155347727413,0)   (0.00094208538199687939,0)   
2   0   (0.2257887013848224,0)   (0.041039038202874537,0)   (0.031037873824606117,0)   (0.018377150320739472,0)   (0.0097515897666449313,0)   (0.017183760460058723,0)   (0.45157740276964564,0)   (-0.054115393397204926,0)   (-0.040698137680653196,0)   (0.04445725093667429,0)   (-0.016156209867214888,0)   (0.003025575709172106,0)   
10   0   (0.2268535075661505,0)   (0.080957979696480387,0)   (0.042850355502402918,0)   (0.011117007456035449,0)   (0.051269844123332839,0)   (0.10408403488516481,0)   (0.45370701513230161,0)   (-0.070848362891524699,0)   (-0.071898060498486502,0)   (0.11318323533985204,0)   (-0.027730811407107401,0)   (-0.034230893645961401,0)   
100   0   (0.2267396724889072,0)   (0.088994160669029307,0)   (0.046086998770046586,0)   (0.011070359661464706,0)   (0.060482519252036161,0)   (0.11987485325682622,0)   (0.45347934497781511,0)   (-0.064771886875989143,0)   (-0.077034845824272266,0)   (0.12028556390333793,0)   (-0.020175267484561894,0)   (-0.048332622557965998,0)   
200   0   (0.2267396724889055,0)   (0.088994160669070899,0)   (0.046086998770065168,0)   (0.011070359661467388,0)   (0.060482519252076379,0)   (0.11987485325688245,0)   (0.45347934497781189,0)   (-0.06477188687594862,0)   (-0.077034845824308737,0)   (0.12028556390335317,0)   (-0.020175267484498473,0)   (-0.04833262255806587,0)   
500   0   (0.2267396724889055,0)   (0.088994160669070899,0)   (0.046086998770065175,0)   (0.011070359661467388,0)   (0.060482519252076379,0)   (0.11987485325688246,0)   (0.45347934497781189,0)   (-0.06477188687594862,0)   (-0.077034845824308751,0)   (0.12028556390335315,0)   (-0.020175267484498473,0)   (-0.04833262255806587,0)   
1000   0   (0.22673967248890553,0)   (0.088994160669070899,0)   (0.046086998770065168,0)   (0.011070359661467388,0)   (0.060482519252076386,0)   (0.11987485325688246,0)   (0.45347934497781189,0)   (-0.06477188687594862,0)   (-0.077034845824308723,0)   (0.12028556390335317,0)   (-0.020175267484498476,0)   (-0.048332622558065863,0)   
10000   0   (0.22673967248890553,0)   (0.088994160669070885,0)   (0.046086998770065168,0)   (0.011070359661467388,0)   (0.060482519252076379,0)   (0.11987485325688245,0)   (0.45347934497781189,0)   (-0.064771886875948606,0)   (-0.077034845824308737,0)   (0.12028556390335317,0)   (-0.020175267484498476,0)   (-0.048332622558065877,0)   
