0   0   (0.22222222222222213,0)   (1.4456028966473393e-18,0)   (-9.6373526443155944e-20,0)   (2.2165911081925867e-18,0)   (1.3781414281371301e-17,0)   (-3.8549410577262382e-18,0)   (2.9875793197378346e-18,0)   (-7.5171350625661636e-18,0)   (5.5896645337030453e-18,0)   (0.44444444444445047,0)   (-1.0580006199837714e-17,0)   (-1.5754059900754648e-17,0)   (3.4221636905424411e-17,0)   (4.9210731940036503e-18,0)   (1.0540854454720181e-18,0)   (-1.2347858075529356e-19,0)   (-4.4572755979959622e-19,0)   (2.275318725868885e-18,0)   
0.5   0   (0.24219093549401075,0)   (0.0067241457259775992,0)   (0.01102557687867659,0)   (0.0088668680034516747,0)   (-0.0048430560547555864,0)   (0.0049786189631369927,0)   (-0.0016094539382482159,0)   (0.00095160997482711277,0)   (-0.00022954580955136244,0)   (0.48438187098795432,0)   (-0.034581662895243691,0)   (-0.016454372789479157,0)   (0.021480463135152523,0)   (-0.014427049679184753,0)   (0.0042863749425380328,0)   (-0.00093551219318927393,0)   (0.00017735087200458139,0)   (-4.1322454284044317e-05,0)   
1   0   (0.24318326656649128,0)   (0.015332016796141691,0)   (0.02432311998448701,0)   (0.0080964611170864925,0)   (-0.0074595830487738093,0)   (0.010577917023836031,0)   (-0.0037791571570617191,0)   (0.0031150547944675021,0)   (-0.0006193266128000658,0)   (0.48636653313287886,0)   (-0.055652657268467728,0)   (-0.014929364734857894,0)   (0.025501643605336868,0)   (-0.024432477531265481,0)   (0.0090852194035675581,0)   (-0.00049598233518683083,0)   (-0.00090143440770414595,0)   (0.00032281344852445664,0)   
2   0   (0.24340266691697029,0)   (0.020465104115348843,0)   (0.039106689382404726,0)   (0.003050920839157722,0)   (-0.0088026642850506393,0)   (0.017913067766367689,0)   (-0.0097054752227918404,0)   (0.0096998528430005723,0)   (-0.0022139160282146218,0)   (0.4868053338338349,0)   (-0.089496700342846736,0)   (-0.0074971095342672598,0)   (0.027341928059828817,0)   (-0.033776871232593958,0)   (0.022030144466843021,0)   (-0.0094392216961829544,0)   (-0.00036066667538966416,0)   (0.0011816509195521389,0)   
10   0   (0.24299751258480234,0)   (-0.037434463411196425,0)   (0.044396578322023129,0)   (-0.017573097718295405,0)   (-0.0097177832573390032,0)   (0.02252326552027378,0)   (-0.037555359711816762,0)   (0.02800090227510988,0)   (-0.024430007968157395,0)   (0.48599502516959348,0)   (-0.1962231779146251,0)   (0.038533691570359026,0)   (-0.0058370176846887101,0)   (-0.027531372549405044,0)   (0.044788035776269511,0)   (-0.087449691090373954,0)   (0.093557214122422461,0)   (-0.084441842457029806,0)   
100   0   (0.24216743303574217,0)   (-0.16251171279939566,0)   (0.058369588293406584,0)   (-0.033293698497502799,0)   (-0.012047127128387921,0)   (0.028379404559429302,0)   (-0.057858560762752489,0)   (0.056192934608714794,0)   (-0.11848014429963828,0)   (0.48433486607148118,0)   (-0.31483797759596072,0)   (0.072111829335265984,0)   (-0.032168538467237294,0)   (-0.028337313391302035,0)   (0.045511987462524668,0)   (-0.095737169268800409,0)   (0.1139440356569961,0)   (-0.23955849233449311,0)   
200   0   (0.24216399878064454,0)   (-0.16304391983932867,0)   (0.058479156363475969,0)   (-0.033377255281358417,0)   (-0.012045563730492722,0)   (0.028404704187346419,0)   (-0.057931211168575948,0)   (0.056375788445777016,0)   (-0.11902434556617386,0)   (0.4843279975612873,0)   (-0.31530952292510855,0)   (0.072202655314128922,0)   (-0.032219885090055994,0)   (-0.028409681547018496,0)   (0.045548751132628032,0)   (-0.095674738684734112,0)   (0.11368679390298318,0)   (-0.23989705136397935,0)   
500   0   (0.24216399371526998,0)   (-0.16304470481935487,0)   (0.058479317972858776,0)   (-0.033377378524774341,0)   (-0.012045561424152473,0)   (0.028404741503156306,0)   (-0.057931318325292545,0)   (0.056376058146084471,0)   (-0.1190251482437908,0)   (0.4843279874305374,0)   (-0.31531021843250845,0)   (0.072202789276170715,0)   (-0.032219960821613929,0)   (-0.028409788289329042,0)   (0.045548805358753483,0)   (-0.095674646600392335,0)   (0.11368641446960424,0)   (-0.2398975507081216,0)   
1000   0   (0.24216399371526998,0)   (-0.1630447048193574,0)   (0.058479317972859289,0)   (-0.03337737852477473,0)   (-0.012045561424152466,0)   (0.028404741503156427,0)   (-0.057931318325292885,0)   (0.056376058146085331,0)   (-0.11902514824379336,0)   (0.48432798743053773,0)   (-0.31531021843251067,0)   (0.072202789276171075,0)   (-0.032219960821614171,0)   (-0.028409788289329385,0)   (0.045548805358753608,0)   (-0.095674646600392044,0)   (0.11368641446960306,0)   (-0.23989755070812321,0)   
10000   0   (0.24216399371526998,0)   (-0.1630447048193574,0)   (0.058479317972859289,0)   (-0.03337737852477473,0)   (-0.012045561424152466,0)   (0.028404741503156427,0)   (-0.057931318325292885,0)   (0.056376058146085331,0)   (-0.11902514824379336,0)   (0.48432798743053773,0)   (-0.31531021843251067,0)   (0.072202789276171075,0)   (-0.032219960821614171,0)   (-0.028409788289329385,0)   (0.045548805358753608,0)   (-0.095674646600392044,0)   (0.11368641446960306,0)   (-0.23989755070812321,0)   
