0   0   (0.1875,0)   (8.6736173798840355e-18,0)   (-1.7347234759768071e-18,0)   (-8.6736173798840355e-18,0)   (0.37499999999999994,0)   (1.7347234759768071e-18,0)   (-2.3418766925686896e-17,0)   (2.6020852139652106e-18,0)   
0.5   0   (0.19725395099278092,0)   (-0.0040389134490316711,0)   (-0.0040389134490316511,0)   (0.0084434138225610578,0)   (0.39450790198556207,0)   (-0.031227510012058073,0)   (-0.031227510012058098,0)   (0.018579784230670922,0)   
1   0   (0.20033222219631752,0)   (-0.024564044058487076,0)   (-0.024564044058487024,0)   (0.025379839609445003,0)   (0.40066444439263499,0)   (-0.074347549653766984,0)   (-0.074347549653767081,0)   (0.069623469733002097,0)   
2   0   (0.20385548060909864,0)   (-0.045186538410513351,0)   (-0.045186538410513268,0)   (0.037487921737205651,0)   (0.40771096121819722,0)   (-0.10496821271372442,0)   (-0.10496821271372457,0)   (0.11426017109886581,0)   
10   0   (0.20460185662907857,0)   (-0.049394662309759106,0)   (-0.049394662309759023,0)   (0.038374939761818293,0)   (0.40920371325815702,0)   (-0.10925471657352104,0)   (-0.10925471657352119,0)   (0.12082877347073651,0)   
100   0   (0.20460185681165088,0)   (-0.049394663273146323,0)   (-0.04939466327314624,0)   (0.038374939469283373,0)   (0.40920371362330171,0)   (-0.10925471718003549,0)   (-0.10925471718003563,0)   (0.1208287741540184,0)   
200   0   (0.20460185681165088,0)   (-0.049394663273146316,0)   (-0.04939466327314624,0)   (0.038374939469283373,0)   (0.40920371362330166,0)   (-0.10925471718003549,0)   (-0.10925471718003561,0)   (0.12082877415401838,0)   
500   0   (0.20460185681165091,0)   (-0.049394663273146323,0)   (-0.04939466327314624,0)   (0.038374939469283373,0)   (0.40920371362330171,0)   (-0.10925471718003549,0)   (-0.10925471718003563,0)   (0.12082877415401838,0)   
1000   0   (0.20460185681165088,0)   (-0.049394663273146316,0)   (-0.04939466327314624,0)   (0.038374939469283373,0)   (0.4092037136233016,0)   (-0.10925471718003547,0)   (-0.10925471718003561,0)   (0.12082877415401838,0)   
10000   0   (0.20460185681165088,0)   (-0.049394663273146323,0)   (-0.04939466327314624,0)   (0.038374939469283373,0)   (0.40920371362330155,0)   (-0.10925471718003549,0)   (-0.10925471718003563,0)   (0.12082877415401841,0)   
