0   0   (0.22499999999999992,0)   (1.214306433183765e-17,0)   (1.1405806854547507e-17,0)   (1.0321604682062003e-17,0)   (-1.2490009027033011e-17,0)   (-1.1839487723541709e-17,0)   (4.8572257327350596e-18,0)   (-1.3877787807814458e-18,0)   (-7.6761513811973711e-18,0)   (1.6479873021779667e-18,0)   (0.44999999999999502,0)   (-7.8767287831071903e-18,0)   (-5.5437967584615054e-17,0)   (-1.5882206574197034e-17,0)   (-1.3075478200175183e-17,0)   (1.6398557858843255e-18,0)   (7.6937696665002615e-18,0)   (1.0570971181733668e-19,0)   (7.1286292840921918e-19,0)   (-3.4301446232010146e-18,0)   
0.5   0   (0.24426990417404726,0)   (0.0098275116760799738,0)   (0.01505848599112922,0)   (0.0077841527441794558,0)   (-0.0042617350742043232,0)   (0.0047081467199749987,0)   (-0.0017011635022466328,0)   (0.001019342591498324,0)   (-0.00024729677882956528,0)   (0.00013328666526472895,0)   (0.48853980834776889,0)   (-0.031294972153365873,0)   (-0.012437486544749663,0)   (0.017402541528467871,0)   (-0.013272809238099301,0)   (0.0042228320891225975,0)   (-0.00076847082106723389,0)   (9.2717937810121308e-05,0)   (-1.1770520051947197e-05,0)   (2.5024764519255643e-06,0)   
1   0   (0.2449937750322686,0)   (0.020970525443081367,0)   (0.031554003428883627,0)   (0.0074650226417372128,0)   (-0.0053769449844010553,0)   (0.0092596432563333449,0)   (-0.0042298425010369976,0)   (0.0033550283339549639,0)   (-0.00074685563442049427,0)   (0.0007001486631303623,0)   (0.48998755006391204,0)   (-0.051056910666046722,0)   (-0.010920227646698052,0)   (0.020101767473959468,0)   (-0.019858571477240957,0)   (0.0087999999876780446,0)   (-0.0012784806092470823,0)   (-0.001030359344312627,0)   (0.00049330463241835723,0)   (-0.00010415761447390028,0)   
2   0   (0.24518974143193789,0)   (0.031983229043133124,0)   (0.051544440294294475,0)   (0.0030353903921572839,0)   (-0.0053737803655868324,0)   (0.014399260143044754,0)   (-0.010617628277920132,0)   (0.010508660943185602,0)   (-0.0026761294060190666,0)   (0.0043088565177112834,0)   (0.49037948286361899,0)   (-0.081005633243900921,0)   (-0.0045484086337101567,0)   (0.021692990574224053,0)   (-0.02520272318329848,0)   (0.017663242628189722,0)   (-0.011200807662268953,0)   (0.0021052875937256563,0)   (0.00082293660517995684,0)   (-0.00054821659536720847,0)   
10   0   (0.24493198194798499,0)   (-0.0020303964718869283,0)   (0.065919435777672328,0)   (-0.017682620468614359,0)   (-0.00340318477226922,0)   (0.017688095778126772,0)   (-0.028789468321321128,0)   (0.029756983252999365,0)   (-0.010986683939644536,0)   (0.041861065692603963,0)   (0.48986396389592773,0)   (-0.16122549070041223,0)   (0.036918273831711847,0)   (-0.0060772074342510607,0)   (-0.013962577825376743,0)   (0.024210873201926983,0)   (-0.054833950898212989,0)   (0.067950225954858903,0)   (-0.07443990063497806,0)   (0.047496033605707935,0)   
100   0   (0.24464383183696739,0)   (-0.080521123036135039,0)   (0.049269361065989205,0)   (-0.024927295600243319,0)   (-0.0028487984245439803,0)   (0.016371662500715665,0)   (-0.031744188089578837,0)   (0.03366607836525802,0)   (-0.049352911653497561,0)   (0.027461829269229583,0)   (0.48928766367393262,0)   (-0.2195394092567082,0)   (0.063413885581897839,0)   (-0.029645768578514319,0)   (-0.0015605750773674816,0)   (0.016596549589884557,0)   (-0.049523028559951096,0)   (0.083826209491300929,0)   (-0.1757539023793368,0)   (0.19004312145851696,0)   
200   0   (0.24458872248506777,0)   (-0.097386970173663226,0)   (0.045877146897112128,0)   (-0.026017235735175968,0)   (-0.0030957025894604085,0)   (0.0161894201539435,0)   (-0.031984576108441194,0)   (0.034305409683847606,0)   (-0.061268477119447232,0)   (0.014187923744129785,0)   (0.48917744497013788,0)   (-0.23104805709740769,0)   (0.067007549787720916,0)   (-0.032465955365225202,0)   (-0.0013582797032537649,0)   (0.016954120121152546,0)   (-0.047748033698310932,0)   (0.079868644756547702,0)   (-0.18342381331828655,0)   (0.20839338234093649,0)   
500   0   (0.24457899255033025,0)   (-0.10036441113472906,0)   (0.045278441562398623,0)   (-0.026209644927771204,0)   (-0.0031393077309018374,0)   (0.016157280049658915,0)   (-0.032027057259990742,0)   (0.034418299540793347,0)   (-0.063372068460670783,0)   (0.011844443349183208,0)   (0.48915798510066483,0)   (-0.23307982818639236,0)   (0.067641929355830063,0)   (-0.032963753235009483,0)   (-0.0013226729239255266,0)   (0.017017345924558402,0)   (-0.04743474586970646,0)   (0.079169690003631943,0)   (-0.18477713999471984,0)   (0.21163243351007666,0)   
1000   0   (0.24457896816342517,0)   (-0.10037187373043649,0)   (0.045276940979913742,0)   (-0.026210127178143319,0)   (-0.0031394170219197449,0)   (0.016157199494382025,0)   (-0.032027163733870566,0)   (0.034418582485574237,0)   (-0.063377340857993014,0)   (0.011838569698937923,0)   (0.48915793632685445,0)   (-0.23308492057494279,0)   (0.067643519351494402,0)   (-0.032965000905155722,0)   (-0.0013225836798638679,0)   (0.017017504392412581,0)   (-0.047433960651665323,0)   (0.079167938157997747,0)   (-0.18478053194421346,0)   (0.21164055180003277,0)   
10000   0   (0.24457896816233504,0)   (-0.10037187406401887,0)   (0.045276940912836836,0)   (-0.026210127199700194,0)   (-0.0031394170268051174,0)   (0.016157199490781159,0)   (-0.032027163738630016,0)   (0.034418582498222029,0)   (-0.06337734109367224,0)   (0.01183856943638234,0)   (0.48915793632467391,0)   (-0.23308492080257545,0)   (0.067643519422568021,0)   (-0.032965000960927186,0)   (-0.0013225836758746059,0)   (0.017017504399496227,0)   (-0.047433960616565664,0)   (0.079167938079689304,0)   (-0.18478053209583556,0)   (0.21164055216292532,0)   
