0   0   (0.1875,0)   (-3.4694469519536142e-18,0)   (-1.5612511283791264e-17,0)   (-6.9388939039072284e-18,0)   (0.37500000000000017,0)   (-1.214306433183765e-17,0)   (-1.9081958235744878e-17,0)   (-1.8214596497756474e-17,0)   
0.5   0   (0.19592399352919543,0)   (0.0034163060745566166,0)   (0.0034163060745565918,0)   (0.0053540267148081315,0)   (0.39184798705839086,0)   (-0.019476837004678393,0)   (-0.019476837004678386,0)   (0.0090529640719834992,0)   
1   0   (0.19826408049940725,0)   (-0.0089783816499638958,0)   (-0.0089783816499639374,0)   (0.017281741299857586,0)   (0.39652816099881449,0)   (-0.054024928999882108,0)   (-0.05402492899988208,0)   (0.044901271491934382,0)   
2   0   (0.20199302910274225,0)   (-0.033719354953260873,0)   (-0.033719354953260963,0)   (0.031725771257204764,0)   (0.4039860582054845,0)   (-0.095148894309616261,0)   (-0.095148894309616205,0)   (0.10305015556990661,0)   
10   0   (0.20457848306489571,0)   (-0.048205907290142236,0)   (-0.048205907290142347,0)   (0.033669582413773241,0)   (0.40915696612979136,0)   (-0.10999363409866894,0)   (-0.10999363409866882,0)   (0.1254873717330256,0)   
100   0   (0.20457862547869562,0)   (-0.048206646748541991,0)   (-0.048206646748542095,0)   (0.033669336036777374,0)   (0.40915725095739131,0)   (-0.10999410516740547,0)   (-0.10999410516740538,0)   (0.12548791492061376,0)   
200   0   (0.20457862547869568,0)   (-0.048206646748541984,0)   (-0.048206646748542088,0)   (0.033669336036777381,0)   (0.40915725095739142,0)   (-0.10999410516740547,0)   (-0.10999410516740538,0)   (0.12548791492061381,0)   
500   0   (0.20457862547869568,0)   (-0.048206646748541991,0)   (-0.048206646748542095,0)   (0.033669336036777374,0)   (0.40915725095739136,0)   (-0.10999410516740547,0)   (-0.10999410516740538,0)   (0.12548791492061376,0)   
1000   0   (0.20457862547869562,0)   (-0.048206646748541984,0)   (-0.048206646748542088,0)   (0.033669336036777381,0)   (0.40915725095739136,0)   (-0.10999410516740547,0)   (-0.10999410516740538,0)   (0.12548791492061379,0)   
10000   0   (0.20457862547869568,0)   (-0.048206646748541984,0)   (-0.048206646748542088,0)   (0.033669336036777381,0)   (0.40915725095739142,0)   (-0.10999410516740547,0)   (-0.10999410516740538,0)   (0.12548791492061379,0)   
