0   0   (0.16666666666666666,0)   (0,0)   (-3.2381504884900401e-17,0)   (0.33333333333333348,0)   (-2.3129646346357429e-17,0)   (2.3129646346357427e-18,0)   
0.5   0   (0.16666666666666666,0)   (-0.012181434333393531,0)   (-0.012181434333393529,0)   (0.33333333333333343,0)   (-0.040101613008556178,0)   (-0.040101613008556115,0)   
1   0   (0.16666666666666674,0)   (-0.048913664591853298,0)   (-0.048913664591853277,0)   (0.33333333333333348,0)   (-0.11137041353632635,0)   (-0.11137041353632626,0)   
2   0   (0.16666666666666674,0)   (-0.080082451636512911,0)   (-0.080082451636512883,0)   (0.33333333333333348,0)   (-0.16221985242790549,0)   (-0.16221985242790549,0)   
10   0   (0.16666666666666674,0)   (-0.083333333331267467,0)   (-0.08333333333126744,0)   (0.33333333333333343,0)   (-0.16666666666458688,0)   (-0.16666666666458677,0)   
100   0   (0.16666666666666674,0)   (-0.08333333333333337,0)   (-0.083333333333333343,0)   (0.33333333333333348,0)   (-0.16666666666666669,0)   (-0.16666666666666663,0)   
200   0   (0.16666666666666674,0)   (-0.08333333333333337,0)   (-0.083333333333333343,0)   (0.33333333333333348,0)   (-0.16666666666666669,0)   (-0.16666666666666663,0)   
500   0   (0.16666666666666674,0)   (-0.08333333333333337,0)   (-0.083333333333333343,0)   (0.33333333333333348,0)   (-0.16666666666666669,0)   (-0.16666666666666663,0)   
1000   0   (0.16666666666666674,0)   (-0.08333333333333337,0)   (-0.083333333333333343,0)   (0.33333333333333348,0)   (-0.16666666666666669,0)   (-0.16666666666666663,0)   
10000   0   (0.16666666666666674,0)   (-0.08333333333333337,0)   (-0.083333333333333343,0)   (0.33333333333333348,0)   (-0.16666666666666669,0)   (-0.16666666666666663,0)   
