0   0   (0.20833333333333329,0)   (-1.6190752442450201e-17,0)   (-1.1564823173178714e-17,0)   (-1.7347234759768071e-18,0)   (-1.1564823173178713e-18,0)   (2.8912057932946786e-18,0)   (0.41666666666666624,0)   (-2.0961242001386418e-18,0)   (-1.8792837656415409e-18,0)   (-7.9508159315603655e-19,0)   (8.6736173798840355e-19,0)   (-8.6736173798840355e-19,0)   
0.5   0   (0.22491117701728877,0)   (0.0055419145946535211,0)   (0.004899024145115634,0)   (0.0068253006678368373,0)   (-0.00017560587841383609,0)   (0.0020953404685773881,0)   (0.44982235403457654,0)   (-0.028606354310981127,0)   (-0.022693800137717983,0)   (0.01586793267508349,0)   (-0.0044825744932847937,0)   (0.0010290415409339292,0)   
1   0   (0.2281421804394177,0)   (0.0025853063864108316,0)   (0.0010533588188428396,0)   (0.014110358523476802,0)   (-0.0030941326689454059,0)   (0.0097207684662106771,0)   (0.45628436087883562,0)   (-0.05814266399135333,0)   (-0.040567669204062302,0)   (0.045790878023033894,0)   (-0.019482112515647049,0)   (0.0047660965618587367,0)   
2   0   (0.22990747068771494,0)   (0.0039677383740977911,0)   (-0.00048817128937930624,0)   (0.016316800271054241,0)   (-0.0022269643159718508,0)   (0.025275284894451595,0)   (0.45981494137542939,0)   (-0.085091698999478493,0)   (-0.046788244976071015,0)   (0.070984669996095748,0)   (-0.046194864141141045,0)   (0.0084888045124645248,0)   
10   0   (0.23020294835619656,0)   (0.0051852135228605545,0)   (0.012361138292497104,0)   (0.011500521610108711,0)   (0.0033416242740566199,0)   (0.075428657087363196,0)   (0.46040589671239301,0)   (-0.13159519107442272,0)   (-0.020112857971602852,0)   (0.082682146195460854,0)   (-0.10299665141021282,0)   (0.072920337305166422,0)   
100   0   (0.2304503050407537,0)   (-0.049702159663878788,0)   (0.0032291462361490448,0)   (0.014233565697258126,0)   (-0.04151088907422501,0)   (0.038891323268011965,0)   (0.46090061008150818,0)   (-0.18057838981459273,0)   (0.011196773001519437,0)   (0.067875410967751598,0)   (-0.15682324893528871,0)   (0.1488406741014888,0)   
200   0   (0.23055388424446635,0)   (-0.069222905857541428,0)   (-0.00075719075623761347,0)   (0.015306753349386297,0)   (-0.057557426263686484,0)   (0.023816851281671197,0)   (0.46110776848893376,0)   (-0.1970961498744058,0)   (0.021003001452077036,0)   (0.062672685673474046,0)   (-0.17474696527007913,0)   (0.17207079003677619,0)   
500   0   (0.23057644234678706,0)   (-0.073474251438789343,0)   (-0.0016253592160815583,0)   (0.015540478614673916,0)   (-0.061052137700326921,0)   (0.020533842054820811,0)   (0.46115288469357524,0)   (-0.20069348706355414,0)   (0.02313866089759066,0)   (0.061539604849061048,0)   (-0.17865050007778938,0)   (0.17712998448321488,0)   
1000   0   (0.23057653525090691,0)   (-0.073491760337088499,0)   (-0.00162893471305762,0)   (0.01554144119741899,0)   (-0.061066530448683799,0)   (0.020520321188645718,0)   (0.46115307050181498,0)   (-0.20070830246959181,0)   (0.023147456476147757,0)   (0.061534938327241016,0)   (-0.17866657653938237,0)   (0.17715082045604866,0)   
10000   0   (0.23057653526027883,0)   (-0.073491762103344085,0)   (-0.001628935073745166,0)   (0.015541441294522026,0)   (-0.06106653190058968,0)   (0.020520319824693212,0)   (0.46115307052055882,0)   (-0.20070830396413433,0)   (0.023147457363424596,0)   (0.061534937856493513,0)   (-0.17866657816113712,0)   (0.17715082255793155,0)   
