0   0   (0.22222222222222232,0)   (1.5323390704461797e-17,0)   (-8.4808703269977243e-18,0)   (-3.4694469519536142e-18,0)   (-2.3129646346357427e-18,0)   (-2.3129646346357427e-18,0)   (-3.8549410577262382e-18,0)   (4.6259292692714853e-18,0)   (-1.1950317278951338e-17,0)   (0.44444444444444708,0)   (-1.0101150240323283e-17,0)   (7.3123413188744575e-18,0)   (2.5535972834734977e-17,0)   (-7.5261700806702105e-18,0)   (-1.0330037365625779e-18,0)   (3.4242718614333847e-18,0)   (-7.5261700806702105e-18,0)   (4.8909564669901648e-18,0)   
0.5   0   (0.2419171676227467,0)   (0.0082030631153736464,0)   (0.011602777504323855,0)   (0.0088934729265526691,0)   (-0.0040875032557193816,0)   (0.0045751309555783484,0)   (-0.0013745594212828689,0)   (0.00088210498364764682,0)   (-0.00019404701543434649,0)   (0.48383433524543029,0)   (-0.032394236197046629,0)   (-0.016502954621174321,0)   (0.020764552589915664,0)   (-0.012984954996550431,0)   (0.0038247841987107387,0)   (-0.00091131052887891443,0)   (0.00019371289721515167,0)   (-4.6688113059031779e-05,0)   
1   0   (0.24309496751185111,0)   (0.019340701005015077,0)   (0.025936796734801884,0)   (0.0091432097642141601,0)   (-0.006496272704289866,0)   (0.010071612967789419,0)   (-0.0030730502442349057,0)   (0.0030093369393799003,0)   (-0.00045820265940774857,0)   (0.48618993502360219,0)   (-0.050996654770147629,0)   (-0.015387053204357211,0)   (0.025264444048932799,0)   (-0.022918981718256938,0)   (0.0077481949252872955,0)   (-0.00023005204246953059,0)   (-0.00069139338726769708,0)   (0.00022681673314090968,0)   
2   0   (0.24340517493911584,0)   (0.030111853567359299,0)   (0.043283296072301802,0)   (0.0057291998965698374,0)   (-0.0078840768625803026,0)   (0.017701395422283113,0)   (-0.0070445217057333778,0)   (0.0092337954398561701,0)   (-0.00098841230241064788,0)   (0.48681034987808641,0)   (-0.080998998866020286,0)   (-0.0092754673952408426,0)   (0.027884273443116035,0)   (-0.03253132662133626,0)   (0.019050906003402299,0)   (-0.0058035728478002041,0)   (-0.0014769503946959167,0)   (0.0011608819200299341,0)   
10   0   (0.24323169377208972,0)   (0.0040413521313740807,0)   (0.051799758332088768,0)   (-0.014093894688888397,0)   (-0.0081118610998580174,0)   (0.02167717720060669,0)   (-0.029220099543699623,0)   (0.027904097340070089,0)   (-0.0094157568936113645,0)   (0.48646338754416885,0)   (-0.16113339344375022,0)   (0.029264522701883317,0)   (0.0011726019707533118,0)   (-0.029059714138936023,0)   (0.04635356054632115,0)   (-0.079257604858820996,0)   (0.073662615923056229,0)   (-0.053252454506791697,0)   
100   0   (0.24240262980956129,0)   (-0.13087158413468916,0)   (0.054854179063054245,0)   (-0.031207057288455117,0)   (-0.010784683861002639,0)   (0.026711980953077266,0)   (-0.054592662261823327,0)   (0.045809119598892944,0)   (-0.10322147724215122,0)   (0.48480525961912196,0)   (-0.28311291948199591,0)   (0.067132590602753603,0)   (-0.030926446078022529,0)   (-0.021478421846268553,0)   (0.041424206889100493,0)   (-0.097589140764135579,0)   (0.13459424679710927,0)   (-0.24316668181943801,0)   
200   0   (0.24227061001909589,0)   (-0.15327341749232315,0)   (0.058262441406663451,0)   (-0.034103668745203992,0)   (-0.010830927097237994,0)   (0.027665395441945077,0)   (-0.056699213871960488,0)   (0.053955123244120828,0)   (-0.12366233903699322,0)   (0.48454122003818884,0)   (-0.30168538744457696,0)   (0.070885224512797565,0)   (-0.033052011466348175,0)   (-0.024454364371295639,0)   (0.042709483819870872,0)   (-0.093938251994916983,0)   (0.12408017462829857,0)   (-0.25878397810686621,0)   
500   0   (0.24225729167728954,0)   (-0.15553332339599837,0)   (0.058606532522966083,0)   (-0.034395905581378866,0)   (-0.010835551232272748,0)   (0.02776158037633996,0)   (-0.056911544602112916,0)   (0.054777441943011422,0)   (-0.12572465795072604,0)   (0.48451458335457753,0)   (-0.30355898594097436,0)   (0.0712636376602067,0)   (-0.033266243431246963,0)   (-0.024754900978802164,0)   (0.042839340678019242,0)   (-0.093569516164647329,0)   (0.12301790372083921,0)   (-0.26035843793605129,0)   
1000   0   (0.24225728474789177,0)   (-0.15553449920205037,0)   (0.058606711550096662,0)   (-0.034396057629233395,0)   (-0.010835553638159646,0)   (0.027761630420383158,0)   (-0.056911655075614548,0)   (0.054777869787116067,0)   (-0.12572573095429423,0)   (0.4845145694957812,0)   (-0.30355996075521158,0)   (0.071263834544704946,0)   (-0.033266354893942578,0)   (-0.024755057344969376,0)   (0.042839408241238622,0)   (-0.093569324315107796,0)   (0.12301735103195467,0)   (-0.2603592571114009,0)   
10000   0   (0.24225728474786898,0)   (-0.15553449920592136,0)   (0.058606711550686058,0)   (-0.034396057629733967,0)   (-0.010835553638167567,0)   (0.027761630420547911,0)   (-0.056911655075978257,0)   (0.05477786978852462,0)   (-0.12572573095782677,0)   (0.48451456949573657,0)   (-0.3035599607584214,0)   (0.071263834545353177,0)   (-0.033266354894309499,0)   (-0.024755057345484173,0)   (0.042839408241460999,0)   (-0.09356932431447626,0)   (0.1230173510301352,0)   (-0.26035925711409763,0)   
