0   0   (0.21875000000000003,0)   (2.3852447794681098e-18,0)   (8.2399365108898337e-18,0)   (6.7220534694101275e-18,0)   (7.3725747729014302e-18,0)   (-3.903127820947816e-18,0)   (6.9388939039072284e-18,0)   (6.5052130349130266e-19,0)   (0.43749999999999967,0)   (1.7442102449860553e-17,0)   (-1.1357017756785659e-17,0)   (-5.4752209710517974e-18,0)   (-4.0928632011327792e-18,0)   (-4.6214117602194626e-18,0)   (5.9631119486702744e-18,0)   (-3.1916201452542037e-18,0)   
0.5   0   (0.23805508506885498,0)   (0.0074959294430362268,0)   (0.0089538432995542178,0)   (0.0089555560230426684,0)   (-0.0026221920516872137,0)   (0.0036914858539484328,0)   (-0.00066546718755450859,0)   (0.000687323428195343,0)   (0.47611017013771179,0)   (-0.031682110528903157,0)   (-0.020073864818361972,0)   (0.021112543042935767,0)   (-0.0098818176439778305,0)   (0.0027911324115833902,0)   (-0.00062668774493123097,0)   (0.00014683245462837347,0)   
1   0   (0.24003174378215555,0)   (0.018215911785233733,0)   (0.019625236327604517,0)   (0.011652634163829894,0)   (-0.0057965731212950697,0)   (0.010373888450817863,0)   (-0.0012852378895623765,0)   (0.0031967387014327879,0)   (0.48006348756429801,0)   (-0.048943847055965196,0)   (-0.022188261040934718,0)   (0.032306495151526567,0)   (-0.023140734600107217,0)   (0.0059210917074854061,0)   (-0.00035839679268031459,0)   (-9.1416643591150527e-05,0)   
2   0   (0.24072913219213896,0)   (0.032598541308909566,0)   (0.035446873400728232,0)   (0.010079075578220919,0)   (-0.0082098694126248473,0)   (0.020736772997854362,0)   (0.0003868793600887112,0)   (0.011259540675477254,0)   (0.48145826438425166,0)   (-0.074667216068815059,0)   (-0.017260176370785019,0)   (0.037352108519911907,0)   (-0.03864067166381556,0)   (0.013801064932990107,0)   (0.0007751637327868073,0)   (-0.002043012913204773,0)   
10   0   (0.24063571144600923,0)   (0.034549152938453079,0)   (0.054678243123854539,0)   (0.0041024630497215019,0)   (-0.013346221929376454,0)   (0.032939417625522417,0)   (0.013076328106042361,0)   (0.064047362403031147,0)   (0.48127142289201547,0)   (-0.13179415643151562,0)   (0.023056989642709073,0)   (0.020745118571964215,0)   (-0.062824701222198659,0)   (0.069764444240202228,0)   (-0.065601091249352733,0)   (0.03530691435931619,0)   
100   0   (0.24075076983478014,0)   (0.073773842360959019,0)   (0.058738636163793441,0)   (0.00043725291686314314,0)   (-0.017530305369383169,0)   (0.02157410585331215,0)   (0.055370904381717934,0)   (0.13928805151630338,0)   (0.48150153966955878,0)   (-0.10926199366176101,0)   (0.033392310285512983,0)   (0.009844032788215832,0)   (-0.078059435323267923,0)   (0.11795132382676729,0)   (-0.10237951375931395,0)   (0.04561576168556631,0)   
200   0   (0.2407614418638086,0)   (0.079945928184017773,0)   (0.060121734711725862,0)   (0.00077804293614970317,0)   (-0.017366967617386868,0)   (0.021251333510270799,0)   (0.060478281165168991,0)   (0.14520920696034587,0)   (0.48152288372761598,0)   (-0.1050076486729367,0)   (0.032308441795437813,0)   (0.011078509480383119,0)   (-0.079799834837215311,0)   (0.11936084542531016,0)   (-0.098321584260028794,0)   (0.038278648720271188,0)   
500   0   (0.24076194599695119,0)   (0.080237902607845565,0)   (0.060187189359310736,0)   (0.00079417360631953333,0)   (-0.017359246730772854,0)   (0.02123607540485576,0)   (0.060719882110281717,0)   (0.14548928514254147,0)   (0.48152389199390111,0)   (-0.1048064086041879,0)   (0.032257151099417757,0)   (0.011136945071120525,0)   (-0.079882184239291346,0)   (0.11942746365595221,0)   (-0.098129474761804517,0)   (0.037931441637563311,0)   
1000   0   (0.24076194603818371,0)   (0.080237926488139266,0)   (0.060187194712780827,0)   (0.00079417492563093922,0)   (-0.017359246099289447,0)   (0.021236074156910877,0)   (0.060719901870579275,0)   (0.14548930804985316,0)   (0.48152389207636603,0)   (-0.10480639214496582,0)   (0.032257146904403178,0)   (0.01113694985050924,0)   (-0.079882190974566281,0)   (0.11942746910458908,0)   (-0.098129459049359852,0)   (0.03793141323984401,0)   
10000   0   (0.24076194603818374,0)   (0.080237926488142944,0)   (0.060187194712781639,0)   (0.00079417492563114175,0)   (-0.017359246099289349,0)   (0.021236074156910683,0)   (0.060719901870582307,0)   (0.14548930804985666,0)   (0.48152389207636614,0)   (-0.10480639214496333,0)   (0.032257146904402532,0)   (0.011136949850509973,0)   (-0.07988219097456728,0)   (0.11942746910458993,0)   (-0.098129459049357423,0)   (0.037931413239839638,0)   
