0   0   (0.21428571428571425,0)   (8.4257997404587767e-18,0)   (-9.9127055770103257e-19,0)   (-2.9738116731030977e-18,0)   (-1.3382152528963941e-17,0)   (-5.9476233462061954e-18,0)   (-2.9738116731030977e-18,0)   (0.42857142857142833,0)   (8.301890920746148e-18,0)   (3.2835837223846705e-18,0)   (7.4345291827577443e-19,0)   (8.3948225355306203e-18,0)   (6.0405549609906677e-18,0)   (-7.0937799285480149e-18,0)   
0.5   0   (0.23173771810080676,0)   (0.0095433809930588077,0)   (0.0091267984613635118,0)   (0.0067661618341406955,0)   (-0.00040380350111680614,0)   (0.0019218167106362192,0)   (-0.00013346199562097461,0)   (0.4634754362016158,0)   (-0.026132022488266807,0)   (-0.019577010095018423,0)   (0.014749272311349319,0)   (-0.0050269594532183336,0)   (0.0010895847478565007,0)   (-0.00022898879205517675,0)   
1   0   (0.23474184073157248,0)   (0.015608629891058278,0)   (0.013193431697129278,0)   (0.012077355653595689,0)   (-0.0034231917815399004,0)   (0.0078420189715676849,0)   (-0.00049275549557110964,0)   (0.46948368146314418,0)   (-0.048403958485020208,0)   (-0.030659043461616214,0)   (0.035775937057345615,0)   (-0.018380779848559462,0)   (0.0040638659621361397,0)   (-0.00084566243277418894,0)   
2   0   (0.2361634936317431,0)   (0.030713658099225112,0)   (0.021728095154216504,0)   (0.013096527286971233,0)   (-0.0035305115239331673,0)   (0.020488050933039213,0)   (0.0042099904876622268,0)   (0.47232698726348266,0)   (-0.070668130593632972,0)   (-0.032711645511592898,0)   (0.052175613691582801,0)   (-0.037233332461163733,0)   (0.005996315983310717,0)   (0.0018873566650214578,0)   
10   0   (0.23648804407676138,0)   (0.085566590674871018,0)   (0.046159350688255919,0)   (0.021517917170180596,0)   (0.018693351231950806,0)   (0.077302184104931115,0)   (0.089893169096339112,0)   (0.47297608815352199,0)   (-0.087394660707117669,0)   (-0.021031517724735823,0)   (0.062197054389449107,0)   (-0.051465920837962316,0)   (0.020838552897086211,0)   (-0.014721843018974518,0)   
100   0   (0.23654336863598588,0)   (0.15219425333687997,0)   (0.06711603472403653,0)   (0.041409394174784911,0)   (0.056495732392174487,0)   (0.13679317567585095,0)   (0.19154051184862264,0)   (0.4730867372719712,0)   (-0.029567649487959598,0)   (-0.048254323467545393,0)   (0.076503691277877192,0)   (-0.0089135059506931669,0)   (-0.036939848360147007,0)   (0.017614589949368473,0)   
200   0   (0.2365433436619454,0)   (0.15221018199826081,0)   (0.067123461037036272,0)   (0.041414362357882636,0)   (0.056507649145251221,0)   (0.13681194001227448,0)   (0.19156176626693175,0)   (0.47308668732389031,0)   (-0.029551566570718831,0)   (-0.048266536123901443,0)   (0.076510385459425762,0)   (-0.0088965662133081904,0)   (-0.036969569691307311,0)   (0.017636190637946438,0)   
500   0   (0.23654334365846771,0)   (0.15221018392438254,0)   (0.067123461972514495,0)   (0.041414362971320333,0)   (0.056507650633073891,0)   (0.13681194237209132,0)   (0.19156176885017556,0)   (0.47308668731693487,0)   (-0.029551564609273509,0)   (-0.048266537644754234,0)   (0.076510386282550816,0)   (-0.0088965640768300033,0)   (-0.036969573422594298,0)   (0.01763619326901316,0)   
1000   0   (0.23654334365846769,0)   (0.15221018392438257,0)   (0.067123461972514481,0)   (0.041414362971320319,0)   (0.056507650633073885,0)   (0.13681194237209129,0)   (0.19156176885017556,0)   (0.47308668731693482,0)   (-0.029551564609273509,0)   (-0.048266537644754234,0)   (0.076510386282550816,0)   (-0.0088965640768300016,0)   (-0.036969573422594298,0)   (0.017636193269013157,0)   
10000   0   (0.23654334365846769,0)   (0.15221018392438254,0)   (0.067123461972514495,0)   (0.041414362971320326,0)   (0.056507650633073898,0)   (0.13681194237209132,0)   (0.19156176885017556,0)   (0.47308668731693482,0)   (-0.029551564609273509,0)   (-0.048266537644754234,0)   (0.076510386282550816,0)   (-0.0088965640768300033,0)   (-0.036969573422594298,0)   (0.01763619326901316,0)   
