0   0   (0.1875,0)   (-3.4694469519536142e-18,0)   (-1.0408340855860843e-17,0)   (0,0)   (0.37499999999999994,0)   (2.6020852139652106e-18,0)   (-3.4694469519536142e-18,0)   (1.9081958235744878e-17,0)   
0.5   0   (0.19634343660382048,0)   (0.0014087721006731534,0)   (0.0014087721006731679,0)   (0.0060684563398534924,0)   (0.39268687320764095,0)   (-0.022624261771760586,0)   (-0.02262426177176062,0)   (0.011382415747358937,0)   
1   0   (0.19884399360347482,0)   (-0.013682594288687223,0)   (-0.013682594288687188,0)   (0.019467802748003377,0)   (0.39768798720694953,0)   (-0.060181483221674201,0)   (-0.06018148322167427,0)   (0.052176579882712945,0)   
2   0   (0.20272672377195958,0)   (-0.03821285521717508,0)   (-0.038212855217175039,0)   (0.033604054556408934,0)   (0.40545344754391877,0)   (-0.099133479526432977,0)   (-0.099133479526433047,0)   (0.1078224863299018,0)   
10   0   (0.20458377985650683,0)   (-0.048604407563701754,0)   (-0.048604407563701719,0)   (0.035250531545194023,0)   (0.40916755971301344,0)   (-0.1097535795380486,0)   (-0.10975357953804865,0)   (0.12391702599420551,0)   
100   0   (0.20458380226937403,0)   (-0.048604524556685444,0)   (-0.048604524556685409,0)   (0.035250493687993704,0)   (0.40916760453874806,0)   (-0.10975365376459222,0)   (-0.10975365376459228,0)   (0.12391711085075442,0)   
200   0   (0.20458380226937398,0)   (-0.048604524556685444,0)   (-0.048604524556685402,0)   (0.035250493687993698,0)   (0.40916760453874795,0)   (-0.10975365376459223,0)   (-0.10975365376459227,0)   (0.12391711085075441,0)   
500   0   (0.20458380226937398,0)   (-0.048604524556685451,0)   (-0.048604524556685409,0)   (0.035250493687993698,0)   (0.4091676045387479,0)   (-0.10975365376459223,0)   (-0.10975365376459228,0)   (0.12391711085075439,0)   
1000   0   (0.20458380226937403,0)   (-0.048604524556685437,0)   (-0.048604524556685409,0)   (0.035250493687993698,0)   (0.40916760453874801,0)   (-0.10975365376459223,0)   (-0.10975365376459228,0)   (0.12391711085075442,0)   
10000   0   (0.204583802269374,0)   (-0.048604524556685444,0)   (-0.048604524556685409,0)   (0.035250493687993704,0)   (0.40916760453874801,0)   (-0.10975365376459222,0)   (-0.10975365376459228,0)   (0.12391711085075441,0)   
