0   0   (0.20000000000000001,0)   (6.9388939039072284e-18,0)   (0,0)   (1.5265566588595904e-17,0)   (1.3877787807814458e-18,0)   (0.40000000000000008,0)   (-2.0816681711721684e-18,0)   (-1.0408340855860843e-17,0)   (-5.2041704279304213e-18,0)   (-2.2551405187698493e-18,0)   
0.5   0   (0.21119318067173073,0)   (0.010617708731444622,0)   (0.0090195937910408693,0)   (0.003915333075155342,0)   (0.0014039249209525681,0)   (0.42238636134346108,0)   (-0.015806671728722969,0)   (-0.014119317266182447,0)   (0.0053770720246667071,0)   (-0.0011502268057318045,0)   
1   0   (0.21511748129083386,0)   (0.0071565973205123491,0)   (0.0036320052817774584,0)   (0.0085022237054614477,0)   (0.00044458821115802406,0)   (0.43023496258166743,0)   (-0.046821372132014802,0)   (-0.038999933982305279,0)   (0.02664157288267599,0)   (-0.0091490744491403413,0)   
2   0   (0.21738265281897676,0)   (-0.0044716044312334896,0)   (-0.014747561833259294,0)   (0.010729972192228598,0)   (-0.0029001575574243311,0)   (0.43476530563795335,0)   (-0.088196169306111863,0)   (-0.070668075852712953,0)   (0.072978737475212885,0)   (-0.033404698836531917,0)   
10   0   (0.21864240203371194,0)   (-0.0080180556866621556,0)   (-0.029553514587705249,0)   (0.0080572832915229865,0)   (0.016499256934203153,0)   (0.43728480406742359,0)   (-0.13737255829352499,0)   (-0.085572017588672139,0)   (0.12640885860937279,0)   (-0.099334690531440853,0)   
100   0   (0.21857061195592481,0)   (-0.041388959782871625,0)   (-0.022237920161055618,0)   (0.0091070840117274086,0)   (-0.017146006214864482,0)   (0.4371412239118494,0)   (-0.17597654029950319,0)   (-0.065099776927338968,0)   (0.11692915808093493,0)   (-0.14322216991578068,0)   
200   0   (0.21854900711129541,0)   (-0.076525841389829721,0)   (-0.014669683082603906,0)   (0.010674886891052969,0)   (-0.053393769832848131,0)   (0.43709801422259076,0)   (-0.21375071419448821,0)   (-0.044245207230902736,0)   (0.10642288778015806,0)   (-0.18501446329488297,0)   
500   0   (0.21852260078385519,0)   (-0.11947157957310425,0)   (-0.0054194732399702331,0)   (0.012591119888951291,0)   (-0.097697273583701255,0)   (0.43704520156771043,0)   (-0.25991985920655619,0)   (-0.01875589659353975,0)   (0.093581693200997573,0)   (-0.23609471878295402,0)   
1000   0   (0.21851968441585079,0)   (-0.1242145934225635,0)   (-0.0043978614281815938,0)   (0.012802752521950534,0)   (-0.10259024179798852,0)   (0.43703936883170158,0)   (-0.26501887260051421,0)   (-0.015940805772414576,0)   (0.092163485800006148,0)   (-0.24173612511249273,0)   
10000   0   (0.2185196428715821,0)   (-0.12428215864119699,0)   (-0.0043833083554702572,0)   (0.012805767272818319,0)   (-0.1026599431477332,0)   (0.4370392857431642,0)   (-0.26509150910669199,0)   (-0.015900704218246832,0)   (0.092143283140651372,0)   (-0.24181648811883288,0)   
