0   0   (0.21428571428571425,0)   (3.4694469519536142e-18,0)   (-2.9738116731030977e-18,0)   (-1.3877787807814457e-17,0)   (-1.3382152528963941e-17,0)   (-4.4607175096546471e-18,0)   (-8.4257997404587767e-18,0)   (0.42857142857142844,0)   (-4.677557944151748e-18,0)   (1.9825411154020651e-18,0)   (3.1286976977438843e-18,0)   (-4.0270366406604454e-18,0)   (-5.5139424772119936e-18,0)   (2.5711080090370535e-18,0)   
0.5   0   (0.23425372186396914,0)   (-0.0006855273304476636,0)   (0.001265323866066152,0)   (0.010338202965545319,0)   (-0.0044013432860548814,0)   (0.0041868485423007555,0)   (-0.0010025573615567778,0)   (0.46850744372793574,0)   (-0.041717483220748516,0)   (-0.027399384648157686,0)   (0.028098831167205764,0)   (-0.013300133728909307,0)   (0.0032851687081278803,0)   (-0.00080240540306404618,0)   
1   0   (0.23618336416271915,0)   (0.00083424714739571465,0)   (0.0041457296204059487,0)   (0.012974249382851159,0)   (-0.0091616878678862229,0)   (0.011551921293021112,0)   (-0.0024686035002890179,0)   (0.47236672832543791,0)   (-0.066408897062727831,0)   (-0.031304131298343529,0)   (0.044582260505815645,0)   (-0.032438534234850762,0)   (0.0072964857354870204,0)   (-0.00042745359637109118,0)   
2   0   (0.23671426629438827,0)   (-0.0019574959352042938,0)   (0.0099256283469939359,0)   (0.010196334124067986,0)   (-0.013885825916272947,0)   (0.022015203550241436,0)   (-0.0042178515032604055,0)   (0.47342853258876605,0)   (-0.10428687865310728,0)   (-0.023037263299295851,0)   (0.050375696013474712,0)   (-0.057273348998076838,0)   (0.021527654015890119,0)   (-0.0016275340195379684,0)   
10   0   (0.23601056221321912,0)   (-0.07930382610232338,0)   (0.017922464362809237,0)   (0.002631652153878122,0)   (-0.037186104580584474,0)   (0.034319318161294014,0)   (-0.042692440414381652,0)   (0.47202112442643884,0)   (-0.23080396159141151,0)   (0.036009403323899278,0)   (0.020732969722060256,0)   (-0.10205418168089722,0)   (0.12033294816548674,0)   (-0.15506789191793036,0)   
100   0   (0.23527088500363186,0)   (-0.14904108388821022,0)   (0.032513571360062325,0)   (-0.0062604732689182895,0)   (-0.044799848792213499,0)   (0.049795448416604882,0)   (-0.11747721171189536,0)   (0.47054177000726388,0)   (-0.30289596311593692,0)   (0.05146481399070986,0)   (0.0057947058659565112,0)   (-0.097592728793963912,0)   (0.11839694200440609,0)   (-0.24426222458548907,0)   
200   0   (0.23527087793329299,0)   (-0.14904173929148248,0)   (0.032513734330943955,0)   (-0.0062605709935827682,0)   (-0.044799899322342907,0)   (0.049795621299503823,0)   (-0.11747802395396836,0)   (0.47054175586658664,0)   (-0.30289658062847546,0)   (0.051464880360731262,0)   (0.0057946195499275358,0)   (-0.09759263857939493,0)   (0.11839675261029804,0)   (-0.24426279453308949,0)   
500   0   (0.23527087793328,0)   (-0.14904173929268624,0)   (0.032513734331243278,0)   (-0.0062605709937622557,0)   (-0.044799899322435707,0)   (0.049795621299821347,0)   (-0.11747802395546018,0)   (0.47054175586656077,0)   (-0.30289658062960978,0)   (0.051464880360853171,0)   (0.0057946195497689994,0)   (-0.097592638579229285,0)   (0.11839675260995018,0)   (-0.24426279453413635,0)   
1000   0   (0.23527087793328,0)   (-0.14904173929268624,0)   (0.032513734331243278,0)   (-0.0062605709937622557,0)   (-0.044799899322435707,0)   (0.049795621299821347,0)   (-0.11747802395546018,0)   (0.47054175586656077,0)   (-0.30289658062960978,0)   (0.051464880360853171,0)   (0.0057946195497689994,0)   (-0.097592638579229285,0)   (0.11839675260995018,0)   (-0.24426279453413635,0)   
10000   0   (0.23527087793328,0)   (-0.14904173929268624,0)   (0.032513734331243278,0)   (-0.0062605709937622557,0)   (-0.044799899322435707,0)   (0.049795621299821347,0)   (-0.11747802395546018,0)   (0.47054175586656077,0)   (-0.30289658062960978,0)   (0.051464880360853171,0)   (0.0057946195497689994,0)   (-0.097592638579229285,0)   (0.11839675260995018,0)   (-0.24426279453413635,0)   
