0   0   (0.22500000000000003,0)   (4.1633363423443369e-18,0)   (-9.0205620750793972e-18,0)   (6.9388939039072284e-18,0)   (-4.8572257327350596e-18,0)   (-5.2041704279304213e-18,0)   (-7.979727989493312e-18,0)   (1.0061396160665481e-17,0)   (-4.5102810375396986e-18,0)   (-1.0755285551056204e-17,0)   (0.45000000000000628,0)   (-6.1487815707084169e-18,0)   (-6.1785971304517681e-18,0)   (-3.622997084631874e-17,0)   (-1.4151548856367047e-17,0)   (-1.0520826831256213e-17,0)   (3.1184364986114321e-18,0)   (-4.931764632093438e-18,0)   (8.527250086598493e-18,0)   (3.1919589584331055e-18,0)   
0.5   0   (0.24385562484399148,0)   (0.012302791400397145,0)   (0.015804581561707675,0)   (0.008232874693478151,0)   (-0.0031153078854590159,0)   (0.0041648410676332105,0)   (-0.0013100633693079111,0)   (0.00090638613976447258,0)   (-0.00018765481202568122,0)   (0.00012663338919638415,0)   (0.48771124968763241,0)   (-0.027660267005048114,0)   (-0.012799979361129811,0)   (0.016863028964999964,0)   (-0.011349267980113724,0)   (0.0034692349205357317,0)   (-0.00078304726980270669,0)   (0.00018057472218849612,0)   (-4.0158901229819089e-05,0)   (9.6985804514956228e-06,0)   
1   0   (0.24486195552531806,0)   (0.028054165527931097,0)   (0.034602639140293712,0)   (0.010047173150702471,0)   (-0.0037174924149950689,0)   (0.008628435473845399,0)   (-0.0029873367945991904,0)   (0.0030304241986391593,0)   (-0.00042518173317638376,0)   (0.0006778751183770139,0)   (0.48972391105007407,0)   (-0.043215749509836511,0)   (-0.011545410095465967,0)   (0.019616458279683495,0)   (-0.01805035748123017,0)   (0.0067561799881636691,0)   (-0.00040591852773363426,0)   (-0.00076030660041509642,0)   (0.00027536254493205019,0)   (-5.4143321269336255e-05,0)   
2   0   (0.24518263154732889,0)   (0.0493432265147489,0)   (0.06025775613594813,0)   (0.010366763709161965,0)   (-0.0034183605368525659,0)   (0.014358519838153748,0)   (-0.0066708300261846725,0)   (0.009071737761371693,0)   (-0.00053656525777667123,0)   (0.0039611262087022661,0)   (0.49036526309425549,0)   (-0.067034651814440807,0)   (-0.0072573120621798638,0)   (0.022341267395027644,0)   (-0.023886491667846791,0)   (0.014387828566791456,0)   (-0.0056526218340690292,0)   (-0.00085862327490573162,0)   (0.0011932339470101423,0)   (-0.00032116272912043861,0)   
10   0   (0.24514700559806921,0)   (0.064687392172095709,0)   (0.095296272962224274,0)   (-0.0040506094022526246,0)   (-0.0056799033654095967,0)   (0.020379714539016765,0)   (-0.024544659802165955,0)   (0.028012220135785467,0)   (0.017710604119285753,0)   (0.044226695766081757,0)   (0.49029401119609289,0)   (-0.12080323120937081,0)   (0.022330859340168763,0)   (0.0033224925249783527,0)   (-0.018211200280957254,0)   (0.027620793435938346,0)   (-0.056345539592505212,0)   (0.047557424847970875,0)   (-0.026943898733286009,0)   (0.007109848665383914,0)   
100   0   (0.24486538054441573,0)   (0.054315088291786232,0)   (0.10050068818963781,0)   (-0.0097007628205853999,0)   (-0.0083692304096341322,0)   (0.023600135388897599,0)   (-0.03872990799563112,0)   (0.020029754615162296,0)   (0.033476898873597866,0)   (0.093024239396279518,0)   (0.4897307610888319,0)   (-0.14065329969220555,0)   (0.038008554457150422,0)   (-0.012255192875244335,0)   (-0.0030866884466747382,0)   (0.017238875378397345,0)   (-0.081365117356018202,0)   (0.12040986674493662,0)   (-0.11467080834053989,0)   (0.038178663103509959,0)   
200   0   (0.2448679329649523,0)   (0.054482001550994065,0)   (0.10027046420977632,0)   (-0.0097586728349222645,0)   (-0.0083083812940560591,0)   (0.023538247626528116,0)   (-0.03866582636997682,0)   (0.020039015704314798,0)   (0.033715277276929793,0)   (0.093565401863662453,0)   (0.48973586592990553,0)   (-0.1404161257510943,0)   (0.038066693136089458,0)   (-0.012395621016732144,0)   (-0.0028069819058145944,0)   (0.016954011430113297,0)   (-0.081281131105987794,0)   (0.12135137191625291,0)   (-0.11647602450175087,0)   (0.039103174385132868,0)   
500   0   (0.24486795271693679,0)   (0.054483298108565469,0)   (0.10026887244090485,0)   (-0.0097590396052908285,0)   (-0.008307925578772123,0)   (0.023537798957084483,0)   (-0.038665288300771428,0)   (0.020039227565865601,0)   (0.033717077956293105,0)   (0.093569200195595129,0)   (0.48973590543387208,0)   (-0.14041434284495849,0)   (0.038067032230693736,0)   (-0.012396542967729822,0)   (-0.0028050803279049312,0)   (0.016952057339497451,0)   (-0.081280410875898546,0)   (0.12135760539540405,0)   (-0.11648831004391516,0)   (0.039109643585190763,0)   
1000   0   (0.24486795271694292,0)   (0.054483298108967959,0)   (0.10026887244041324,0)   (-0.0097590396054037538,0)   (-0.0083079255786309668,0)   (0.023537798956945674,0)   (-0.038665288300604242,0)   (0.020039227565932616,0)   (0.033717077956851541,0)   (0.093569200196769967,0)   (0.4897359054338864,0)   (-0.14041434284440574,0)   (0.038067032230797784,0)   (-0.012396542968014096,0)   (-0.0028050803273177477,0)   (0.016952057338893895,0)   (-0.081280410875674849,0)   (0.1213576053973275,0)   (-0.11648831004770889,0)   (0.039109643587189567,0)   
10000   0   (0.24486795271694289,0)   (0.054483298108967959,0)   (0.10026887244041324,0)   (-0.0097590396054037555,0)   (-0.008307925578630965,0)   (0.023537798956945678,0)   (-0.038665288300604235,0)   (0.020039227565932613,0)   (0.033717077956851534,0)   (0.093569200196769953,0)   (0.4897359054338864,0)   (-0.14041434284440574,0)   (0.038067032230797784,0)   (-0.012396542968014096,0)   (-0.0028050803273177473,0)   (0.016952057338893895,0)   (-0.081280410875674863,0)   (0.12135760539732751,0)   (-0.11648831004770889,0)   (0.039109643587189567,0)   
