0   0   (0.16666666666666666,0)   (0,0)   (0,0)   (0.33333333333333331,0)   (2.3129646346357427e-18,0)   (4.6259292692714853e-18,0)   
0.5   0   (0.16666666666666666,0)   (-0.035511390566147105,0)   (-0.035511390566147036,0)   (0.33333333333333331,0)   (-0.081600957424399795,0)   (-0.081600957424399753,0)   
1   0   (0.16666666666666657,0)   (-0.074482037874932253,0)   (-0.074482037874932155,0)   (0.33333333333333315,0)   (-0.15244678913457005,0)   (-0.15244678913457002,0)   
2   0   (0.16666666666666666,0)   (-0.083197818333148738,0)   (-0.083197818333148627,0)   (0.33333333333333331,0)   (-0.1664812984839438,0)   (-0.16648129848394375,0)   
10   0   (0.16666666666666663,0)   (-0.083333333333333356,0)   (-0.083333333333333245,0)   (0.33333333333333326,0)   (-0.16666666666666663,0)   (-0.16666666666666657,0)   
100   0   (0.16666666666666663,0)   (-0.083333333333333356,0)   (-0.083333333333333245,0)   (0.33333333333333326,0)   (-0.16666666666666663,0)   (-0.16666666666666657,0)   
200   0   (0.16666666666666663,0)   (-0.083333333333333356,0)   (-0.083333333333333245,0)   (0.33333333333333326,0)   (-0.16666666666666663,0)   (-0.16666666666666657,0)   
500   0   (0.16666666666666663,0)   (-0.083333333333333356,0)   (-0.083333333333333245,0)   (0.33333333333333326,0)   (-0.16666666666666663,0)   (-0.16666666666666657,0)   
1000   0   (0.16666666666666663,0)   (-0.083333333333333356,0)   (-0.083333333333333245,0)   (0.33333333333333326,0)   (-0.16666666666666663,0)   (-0.16666666666666657,0)   
10000   0   (0.16666666666666663,0)   (-0.083333333333333356,0)   (-0.083333333333333245,0)   (0.33333333333333326,0)   (-0.16666666666666663,0)   (-0.16666666666666657,0)   
