0   0   (0.18749999999999997,0)   (3.4694469519536142e-18,0)   (-3.1225022567582528e-17,0)   (1.7347234759768071e-18,0)   (0.37499999999999983,0)   (6.9388939039072284e-18,0)   (9.540979117872439e-18,0)   (7.8062556418956319e-18,0)   
0.5   0   (0.1970606745222965,0)   (-0.0027604195363793,0)   (-0.0027604195363793616,0)   (0.0078309898298439852,0)   (0.39412134904459284,0)   (-0.029202121747134775,0)   (-0.029202121747134668,0)   (0.016786572441595544,0)   
1   0   (0.19999909037909999,0)   (-0.022252688538437738,0)   (-0.022252688538437801,0)   (0.024026447915043245,0)   (0.39999818075819987,0)   (-0.071350296641337629,0)   (-0.071350296641337463,0)   (0.065861605679603183,0)   
2   0   (0.20367200796657361,0)   (-0.044034138960463667,0)   (-0.044034138960463702,0)   (0.036715044894193916,0)   (0.40734401593314729,0)   (-0.10405432845215135,0)   (-0.10405432845215115,0)   (0.1133405957602461,0)   
10   0   (0.20459743625945814,0)   (-0.049237243915625957,0)   (-0.049237243915625999,0)   (0.037754114604238644,0)   (0.40919487251891634,0)   (-0.10935637586066972,0)   (-0.10935637586066951,0)   (0.12144075784330328,0)   
100   0   (0.20459743681363043,0)   (-0.049237246833374007,0)   (-0.049237246833374035,0)   (0.03775411370623518,0)   (0.40919487362726092,0)   (-0.1093563777002885,0)   (-0.10935637770028828,0)   (0.12144075992102588,0)   
200   0   (0.20459743681363043,0)   (-0.049237246833374007,0)   (-0.049237246833374042,0)   (0.03775411370623518,0)   (0.40919487362726092,0)   (-0.10935637770028847,0)   (-0.10935637770028829,0)   (0.12144075992102588,0)   
500   0   (0.20459743681363043,0)   (-0.049237246833374007,0)   (-0.049237246833374035,0)   (0.03775411370623518,0)   (0.40919487362726092,0)   (-0.10935637770028848,0)   (-0.10935637770028828,0)   (0.12144075992102588,0)   
1000   0   (0.20459743681363046,0)   (-0.049237246833374014,0)   (-0.049237246833374042,0)   (0.03775411370623518,0)   (0.40919487362726092,0)   (-0.10935637770028847,0)   (-0.10935637770028829,0)   (0.12144075992102586,0)   
10000   0   (0.20459743681363043,0)   (-0.049237246833374,0)   (-0.049237246833374042,0)   (0.03775411370623518,0)   (0.40919487362726098,0)   (-0.10935637770028847,0)   (-0.10935637770028828,0)   (0.12144075992102586,0)   
