0   0   (0.20833333333333334,0)   (5.7824115865893572e-18,0)   (6.9388939039072284e-18,0)   (8.0953762212251003e-18,0)   (8.0953762212251003e-18,0)   (3.4694469519536142e-18,0)   (0.4166666666666668,0)   (9.7216794799533569e-18,0)   (-4.6982094141038522e-19,0)   (-5.6739913693408068e-18,0)   (4.4813689796067519e-18,0)   (4.9692599572252289e-18,0)   
0.5   0   (0.21471858845812677,0)   (0.021169254207100561,0)   (0.020149457721293607,0)   (0.0044887566777831716,0)   (0.0026232525653230739,0)   (0.00073456472166815421,0)   (0.42943717691625372,0)   (-0.00330629738096386,0)   (-0.0031462572204344085,0)   (0.00067184857622162115,0)   (-7.4114433970606347e-05,0)   (6.5378928308553603e-06,0)   
1   0   (0.21992733923011923,0)   (0.040786027645164355,0)   (0.037193079971295326,0)   (0.01458031076425197,0)   (0.0096573267592937884,0)   (0.0048430666954316429,0)   (0.4398546784602394,0)   (-0.012032790554225004,0)   (-0.010544494049727866,0)   (0.004668960557153959,0)   (-0.00089344047181810695,0)   (0.00014528169555802527,0)   
2   0   (0.22163489655250626,0)   (0.072148080312350107,0)   (0.063245986018117858,0)   (0.036025264927424319,0)   (0.028727042796407129,0)   (0.021560332790888818,0)   (0.44326979310501247,0)   (-0.028162999679012351,0)   (-0.023061274071416182,0)   (0.017621720227179956,0)   (-0.0046627577426208763,0)   (0.00096913927464211628,0)   
10   0   (0.21097034420024927,0)   (0.12838575520694748,0)   (0.10258502050407788,0)   (0.079322683951296102,0)   (0.10226589939610858,0)   (0.094397656404337602,0)   (0.42194068840049809,0)   (-0.039227814539979422,0)   (-0.039635419790548264,0)   (0.045920456499173624,0)   (-0.0079294863326286689,0)   (-0.018454336368987814,0)   
100   0   (0.2003958098805626,0)   (0.17541225489865009,0)   (0.13552836131659687,0)   (0.13245098377578116,0)   (0.17230531908812574,0)   (0.14157924035474645,0)   (0.40079161976112493,0)   (-0.0052191913420003514,0)   (-0.0060550757228608216,0)   (0.0086973891512069045,0)   (-0.0013332752310536316,0)   (-0.0056622051533594996,0)   
200   0   (0.19886029972256525,0)   (0.18203205866905678,0)   (0.14070450064994391,0)   (0.14046526671797341,0)   (0.18179052691141118,0)   (0.14700443335968597,0)   (0.39772059944513027,0)   (-0.00040573758232501057,0)   (-0.00047071901238846474,0)   (0.00067613170201797344,0)   (-0.00010364830911357996,0)   (-0.00044017797887385191,0)   
500   0   (0.19873091814346608,0)   (0.18258984100562498,0)   (0.14114064044687119,0)   (0.14114054747940516,0)   (0.18258974714521267,0)   (0.14746155798131819,0)   (0.39746183628693194,0)   (-1.5767159192131883e-07,0)   (-1.8292369077382108e-07,0)   (2.6274805821205156e-07,0)   (-4.0278235513792673e-08,0)   (-1.7105529705812436e-07,0)   
1000   0   (0.19873086784571425,0)   (0.18259005784636653,0)   (0.14114080999845216,0)   (0.14114080999826145,0)   (0.18259005784617402,0)   (0.14746173569085727,0)   (0.39746173569142823,0)   (-3.2333223677467516e-13,0)   (-3.7515444679878616e-13,0)   (5.3903859758944867e-13,0)   (-8.2590501626589298e-14,0)   (-3.5082077240020067e-13,0)   
10000   0   (0.19873086784561106,0)   (0.18259005784681132,0)   (0.14114080999879994,0)   (0.14114080999879997,0)   (0.18259005784681132,0)   (0.14746173569122178,0)   (0.3974617356912219,0)   (9.9285813945360069e-17,0)   (6.1365842962679551e-17,0)   (7.6869934029222264e-17,0)   (2.6427427954334171e-17,0)   (5.9576909378078469e-17,0)   
