0   0   (0.22222222222222227,0)   (5.3969174808167333e-18,0)   (-1.8021849444870163e-17,0)   (9.926473223645063e-18,0)   (6.1679056923619804e-18,0)   (-6.5533997981346044e-18,0)   (-6.7461468510209166e-19,0)   (1.0022846750088219e-17,0)   (-7.3243880096798523e-18,0)   (0.44444444444444381,0)   (-2.7592945289756088e-17,0)   (2.279836234920908e-18,0)   (-6.4720846351981916e-18,0)   (-4.3759604350595502e-18,0)   (-7.0412907757530814e-18,0)   (-2.4755949605085683e-18,0)   (1.7768868937956879e-18,0)   (2.7406221582272474e-18,0)   
0.5   0   (0.24232542670342094,0)   (0.0058447977380892743,0)   (0.010714095347568911,0)   (0.00882343264146088,0)   (-0.005260211655128094,0)   (0.0051958319221443467,0)   (-0.0017400714289273088,0)   (0.00098564487604602905,0)   (-0.00024767658797350756,0)   (0.48465085340677438,0)   (-0.035885939936612647,0)   (-0.016400088373582835,0)   (0.021811402017701417,0)   (-0.015223277166740596,0)   (0.0045549547430956735,0)   (-0.00093359556957825171,0)   (0.00015712725191548315,0)   (-3.464369726429818e-05,0)   
1   0   (0.24322079850955103,0)   (0.012946621811532081,0)   (0.02341916609521838,0)   (0.0075447232314779693,0)   (-0.0079609458945810625,0)   (0.010866340197003279,0)   (-0.0042017114973387356,0)   (0.003199078546598913,0)   (-0.00071154680959614758,0)   (0.48644159701899958,0)   (-0.058449769929777809,0)   (-0.014638385145652119,0)   (0.025626643418901224,0)   (-0.0252608872663284,0)   (0.0099173310998192186,0)   (-0.0007521842133840893,0)   (-0.0010053419916039481,0)   (0.0003824773372116928,0)   
2   0   (0.24339454580593403,0)   (0.014909765844731389,0)   (0.036923098970901937,0)   (0.0017642347717659024,0)   (-0.0092450097253513139,0)   (0.018025565293533694,0)   (-0.011171054539994103,0)   (0.010095759346241807,0)   (-0.0028961223405045405,0)   (0.48678909161178718,0)   (-0.094564252029382845,0)   (-0.0063503166286697351,0)   (0.026910454670877725,0)   (-0.034408055054726251,0)   (0.023665302323358346,0)   (-0.011790962802382217,0)   (0.00057219109206839143,0)   (0.0010862534259891015,0)   
10   0   (0.24286891242995071,0)   (-0.058378822077697567,0)   (0.042274902685183795,0)   (-0.018472796380788685,0)   (-0.010833647302828915,0)   (0.023220210498396222,0)   (-0.0406661765631866,0)   (0.029781637491475946,0)   (-0.031245202735551581,0)   (0.48573782485989664,0)   (-0.21468703304827094,0)   (0.043650406590893968,0)   (-0.0094259861170992391,0)   (-0.027559641958178768,0)   (0.044616816035911146,0)   (-0.090181188359108946,0)   (0.10072183419365062,0)   (-0.10093598815045769,0)   
100   0   (0.24212507566002139,0)   (-0.16592770823592082,0)   (0.058113673439342796,0)   (-0.032704259835794919,0)   (-0.01264122503503633,0)   (0.028623603982427623,0)   (-0.058169853721098494,0)   (0.056515739179012391,0)   (-0.11583188383083302,0)   (0.48425015132004401,0)   (-0.32042503827986857,0)   (0.072544666149394879,0)   (-0.031703428410917299,0)   (-0.029939181855565562,0)   (0.046602940527626986,0)   (-0.096478235732483153,0)   (0.10987154602392736,0)   (-0.23096143371941572,0)   
200   0   (0.24212468648349875,0)   (-0.16598552052652726,0)   (0.058126839323647587,0)   (-0.032714060058476616,0)   (-0.012640918610758294,0)   (0.028626452666073304,0)   (-0.058178746357645313,0)   (0.056535041240330978,0)   (-0.11589375787495132,0)   (0.48424937296699899,0)   (-0.3204780032733226,0)   (0.072554652605146541,0)   (-0.031709135830944188,0)   (-0.029946998448578246,0)   (0.04660713641348007,0)   (-0.096472852251757224,0)   (0.10984387386518772,0)   (-0.23099707217125759,0)   
500   0   (0.24212468642205337,0)   (-0.16598552965426405,0)   (0.058126841402356313,0)   (-0.032714061605794556,0)   (-0.012640918562377295,0)   (0.028626453115839844,0)   (-0.058178747761667413,0)   (0.05653504428785093,0)   (-0.11589376764399711,0)   (0.48424937284410763,0)   (-0.32047801163573847,0)   (0.072554654181860703,0)   (-0.031709136732058926,0)   (-0.029946999682712708,0)   (0.046607137075953604,0)   (-0.096472851401777263,0)   (0.10984386949611943,0)   (-0.23099707779802614,0)   
1000   0   (0.24212468642205337,0)   (-0.16598552965426405,0)   (0.058126841402356313,0)   (-0.032714061605794556,0)   (-0.012640918562377295,0)   (0.028626453115839844,0)   (-0.058178747761667413,0)   (0.05653504428785093,0)   (-0.11589376764399711,0)   (0.48424937284410763,0)   (-0.32047801163573847,0)   (0.072554654181860703,0)   (-0.031709136732058926,0)   (-0.029946999682712708,0)   (0.046607137075953604,0)   (-0.096472851401777263,0)   (0.10984386949611943,0)   (-0.23099707779802614,0)   
10000   0   (0.24212468642205337,0)   (-0.16598552965426405,0)   (0.058126841402356313,0)   (-0.032714061605794556,0)   (-0.012640918562377295,0)   (0.028626453115839844,0)   (-0.058178747761667413,0)   (0.05653504428785093,0)   (-0.11589376764399711,0)   (0.48424937284410763,0)   (-0.32047801163573847,0)   (0.072554654181860703,0)   (-0.031709136732058926,0)   (-0.029946999682712708,0)   (0.046607137075953604,0)   (-0.096472851401777263,0)   (0.10984386949611943,0)   (-0.23099707779802614,0)   
