0   0   (0.20000000000000001,0)   (4.1633363423443369e-18,0)   (1.3877787807814458e-18,0)   (1.3877787807814458e-18,0)   (-4.1633363423443369e-18,0)   (0.39999999999999997,0)   (3.4694469519536142e-18,0)   (3.4694469519536142e-18,0)   (6.2450045135165057e-18,0)   (-3.4694469519536144e-19,0)   
0.5   0   (0.21224668749273828,0)   (0.0077830561466151835,0)   (0.0062903574610107607,0)   (0.0042127227513003677,0)   (0.00094014196070913738,0)   (0.42449337498547624,0)   (-0.020401641088062646,0)   (-0.017915040991110579,0)   (0.0077023592626567191,0)   (-0.001840681963327649,0)   
1   0   (0.2158891935822464,0)   (0.0001014244002974056,0)   (-0.0031403699052437312,0)   (0.0092373927739785294,0)   (-0.0016272784538103645,0)   (0.43177838716449235,0)   (-0.056181256333508775,0)   (-0.046136074211494342,0)   (0.034520122957571217,0)   (-0.012763109556292968,0)   
2   0   (0.21803670251406734,0)   (-0.013015516215079129,0)   (-0.021830360247426319,0)   (0.012973592363926123,0)   (-0.0044574896761952866,0)   (0.4360734050281338,0)   (-0.097685063773565714,0)   (-0.07474396811006484,0)   (0.082102848524503169,0)   (-0.040869062350051721,0)   
10   0   (0.21875349353070808,0)   (-0.029016048733605009,0)   (-0.02682669073410239,0)   (0.011637366043605758,0)   (-0.00098997014716845446,0)   (0.43750698706141578,0)   (-0.16024625155433067,0)   (-0.072458551704121701,0)   (0.11740921067003778,0)   (-0.12230430801206145,0)   
100   0   (0.2183537323127967,0)   (-0.12488658313791091,0)   (-0.0053225122615139795,0)   (0.015584292057771483,0)   (-0.10124631016344453,0)   (0.43670746462559346,0)   (-0.26546746264109927,0)   (-0.017148317506480854,0)   (0.089528544567332918,0)   (-0.23606664008726774,0)   
200   0   (0.21834858351503378,0)   (-0.12627023071959029,0)   (-0.0050139402014695274,0)   (0.015646816893503866,0)   (-0.10270166427878034,0)   (0.43669716703006761,0)   (-0.26695259070813177,0)   (-0.016358833813318999,0)   (0.089121674956395877,0)   (-0.23765905889747097,0)   
500   0   (0.21834856360065655,0)   (-0.12627558235335512,0)   (-0.0050127467150086211,0)   (0.015647058725330464,0)   (-0.10270729325708847,0)   (0.43669712720131326,0)   (-0.26695833484530496,0)   (-0.016355780270173322,0)   (0.089120101277392172,0)   (-0.23766521801080667,0)   
1000   0   (0.21834856360065538,0)   (-0.1262755823536543,0)   (-0.0050127467149418941,0)   (0.015647058725343981,0)   (-0.10270729325740316,0)   (0.43669712720131082,0)   (-0.26695833484562614,0)   (-0.016355780270002604,0)   (0.089120101277304214,0)   (-0.23766521801115106,0)   
10000   0   (0.21834856360065538,0)   (-0.1262755823536543,0)   (-0.0050127467149418941,0)   (0.015647058725343981,0)   (-0.10270729325740316,0)   (0.43669712720131082,0)   (-0.26695833484562614,0)   (-0.016355780270002604,0)   (0.089120101277304214,0)   (-0.23766521801115106,0)   
