0   0   (0.22499999999999992,0)   (2.0816681711721684e-18,0)   (-2.7755575615628915e-18,0)   (-6.2883726004159257e-18,0)   (3.4694469519536144e-19,0)   (9.0205620750793972e-18,0)   (-1.0451708942760263e-17,0)   (-1.0495077029659683e-17,0)   (-7.3292066860020094e-18,0)   (-9.3675067702747589e-18,0)   (0.45000000000000817,0)   (-8.6492228310031122e-18,0)   (-2.7670194694545681e-17,0)   (-1.1529134851667733e-17,0)   (-1.3423778148086152e-17,0)   (7.7384930061152881e-19,0)   (-1.2007539060276961e-18,0)   (2.9951085014912062e-19,0)   (4.3896635458506858e-18,0)   (6.8508024773927811e-18,0)   
0.5   0   (0.24403806712945797,0)   (0.011371515040634642,0)   (0.015511959826355082,0)   (0.0080747662697414173,0)   (-0.0035816611948342632,0)   (0.0043864826327607966,0)   (-0.0014673868499688891,0)   (0.00095548488173332257,0)   (-0.00021314020883240079,0)   (0.00013034228001768448,0)   (0.48807613425857127,0)   (-0.029027831265212956,0)   (-0.012658109286257995,0)   (0.017113632389498482,0)   (-0.012136754356743246,0)   (0.0037570854955208378,0)   (-0.00078486762745051003,0)   (0.00015682464277500552,0)   (-3.2828936550994517e-05,0)   (7.9101265176204637e-06,0)   
1   0   (0.24492400796806707,0)   (0.025345625632208185,0)   (0.033404881052299024,0)   (0.0089892135967966427,0)   (-0.0044287070737151542,0)   (0.0088733471263008779,0)   (-0.0034630533923981749,0)   (0.0031336795169550468,0)   (-0.00055217274866171853,0)   (0.00067842783705146677,0)   (0.48984801593546173,0)   (-0.046196499245504133,0)   (-0.011317171751260279,0)   (0.019803822560218936,0)   (-0.018786613997735072,0)   (0.0075326961239970515,0)   (-0.00066234535324142716,0)   (-0.00089354093529903816,0)   (0.00035656252909393999,0)   (-7.1126464741817847e-05,0)   
2   0   (0.24519152926207599,0)   (0.042593922382175901,0)   (0.056700230712903685,0)   (0.007188892998948147,0)   (-0.0043649523416422207,0)   (0.014378094086289534,0)   (-0.0082990686275087183,0)   (0.009513064869841957,0)   (-0.0013762607977117823,0)   (0.0040194624420446384,0)   (0.49038305852379133,0)   (-0.072346196617012762,0)   (-0.0063140747210468431,0)   (0.022193664300232552,0)   (-0.024450557923780057,0)   (0.01573453893504986,0)   (-0.0077225988655465023,0)   (5.5301452057965156e-05,0)   (0.001181534383082519,0)   (-0.00042567775187314654,0)   
10   0   (0.24505501320486944,0)   (0.038632855905969994,0)   (0.083354400373674045,0)   (-0.011208915137763311,0)   (-0.004726154180817994,0)   (0.019447186767598202,0)   (-0.027399971054005167,0)   (0.028210101019143674,0)   (0.0052200734731540875,0)   (0.042795388689598056,0)   (0.49011002640970058,0)   (-0.13678081201715442,0)   (0.027842776779345203,0)   (3.1242914499907483e-06,0)   (-0.016398993194539142,0)   (0.025890345555708436,0)   (-0.056917552450935181,0)   (0.05795945624773572,0)   (-0.044731568030367125,0)   (0.019729872763997371,0)   
100   0   (0.24497377545850996,0)   (0.058160993196121946,0)   (0.091172615607622867,0)   (-0.013385555800796712,0)   (-0.0045692782522924495,0)   (0.021130708641867713,0)   (-0.035025593225339366,0)   (0.025215668471384876,0)   (0.042031783303968506,0)   (0.11589821161307129,0)   (0.48994755091701636,0)   (-0.13257724217111949,0)   (0.03593240275827355,0)   (-0.0094293301208013165,0)   (-0.002813204883041718,0)   (0.015090897553873469,0)   (-0.074118438532000869,0)   (0.12082121503898154,0)   (-0.11470044714331111,0)   (0.036610256097281663,0)   
200   0   (0.24497642314719198,0)   (0.059260520637625332,0)   (0.091487297597670811,0)   (-0.013300551048361777,0)   (-0.0045664078281985841,0)   (0.021163214925498997,0)   (-0.035057448456293543,0)   (0.025188057026387593,0)   (0.042955386005790845,0)   (0.11704980376041824,0)   (0.48995284629438174,0)   (-0.13187691712731259,0)   (0.035732240959985485,0)   (-0.0092735713317639579,0)   (-0.0028058225603216757,0)   (0.01506540412831376,0)   (-0.074353019898736203,0)   (0.12130868603779256,0)   (-0.11435727182695164,0)   (0.03520859618602485,0)   
500   0   (0.24497643930704424,0)   (0.059268955963351674,0)   (0.091490216345322534,0)   (-0.013299826263024462,0)   (-0.0045664759196017042,0)   (0.021163583419577473,0)   (-0.035057845049754191,0)   (0.025187853407208971,0)   (0.042962319279726151,0)   (0.1170581474840848,0)   (0.4899528786140866,0)   (-0.13187179925376358,0)   (0.035730585772693779,0)   (-0.0092721328871833292,0)   (-0.002806173008076231,0)   (0.015065616462503262,0)   (-0.074355074079610339,0)   (0.12131125987353407,0)   (-0.1143519363864522,0)   (0.035196093621614924,0)   
1000   0   (0.24497643930705151,0)   (0.059268955967382263,0)   (0.09149021634677558,0)   (-0.01329982626266975,0)   (-0.004566475919644669,0)   (0.021163583419767342,0)   (-0.035057845049961331,0)   (0.025187853407112604,0)   (0.042962319283021431,0)   (0.11705814748801494,0)   (0.48995287861410236,0)   (-0.13187179925134787,0)   (0.035730585771889006,0)   (-0.009272132886467872,0)   (-0.0028061730082907547,0)   (0.015065616462651877,0)   (-0.07435507408062135,0)   (0.12131125987462923,0)   (-0.11435193638359029,0)   (0.035196093615438677,0)   
10000   0   (0.24497643930705151,0)   (0.059268955967382263,0)   (0.09149021634677558,0)   (-0.01329982626266975,0)   (-0.004566475919644669,0)   (0.021163583419767339,0)   (-0.035057845049961324,0)   (0.025187853407112604,0)   (0.042962319283021425,0)   (0.11705814748801495,0)   (0.48995287861410236,0)   (-0.13187179925134784,0)   (0.03573058577188902,0)   (-0.009272132886467872,0)   (-0.0028061730082907551,0)   (0.015065616462651876,0)   (-0.07435507408062135,0)   (0.12131125987462923,0)   (-0.11435193638359027,0)   (0.035196093615438684,0)   
