0   0   (0.21875000000000006,0)   (-1.3010426069826053e-18,0)   (-3.0357660829594124e-18,0)   (-5.6378512969246231e-18,0)   (-4.7704895589362195e-18,0)   (2.1684043449710089e-18,0)   (-1.0625181290357943e-17,0)   (-5.4210108624275222e-18,0)   (0.43749999999999889,0)   (-1.423692977745028e-17,0)   (8.7549325428204483e-18,0)   (6.2070574374795129e-18,0)   (1.2332799712022613e-18,0)   (-4.3774662714102242e-18,0)   (1.0909784360635388e-18,0)   (1.7618285302889447e-19,0)   
0.5   0   (0.23856163025168312,0)   (0.0055093070230153602,0)   (0.0076932689475889167,0)   (0.0095308397894353705,0)   (-0.0036392628729658705,0)   (0.0043482769703404927,0)   (-0.00091503325156849487,0)   (0.00080412933740033781,0)   (0.47712326050336334,0)   (-0.03460870252628153,0)   (-0.020863598707414239,0)   (0.023436911173598723,0)   (-0.011963468778275465,0)   (0.0034315103848380425,0)   (-0.00077159467426940226,0)   (0.00018537013789678006,0)   
1   0   (0.24028007800140169,0)   (0.014433399631579389,0)   (0.017783958830280854,0)   (0.011001286691766372,0)   (-0.0072720246937655079,0)   (0.011095442151778153,0)   (-0.0019258233911704724,0)   (0.0032531850966733456,0)   (0.48056015600278768,0)   (-0.053291621466494174,0)   (-0.021703249803971866,0)   (0.032954673799214525,0)   (-0.025900064252059964,0)   (0.0069761050977093239,0)   (-0.00018285712763807001,0)   (-0.00028205168699086308,0)   
2   0   (0.24079424841272895,0)   (0.022760302787681472,0)   (0.031236118755169393,0)   (0.0080965166844376279,0)   (-0.010344298081345857,0)   (0.021045021373270929,0)   (-0.0025260801947132169,0)   (0.010970709095665675,0)   (0.48158849682544091,0)   (-0.083146539045683338,0)   (-0.01508634307704554,0)   (0.036598399104340734,0)   (-0.04188450042432959,0)   (0.018289179202962639,0)   (-0.0012071034239980354,0)   (-0.0021147045268158026,0)   
10   0   (0.24063239711416792,0)   (-0.006857805213388829,0)   (0.039623663679820072,0)   (-0.0015468310726604428,0)   (-0.017870434395937478,0)   (0.028876189941276255,0)   (-0.011776451147818457,0)   (0.051642295098239269,0)   (0.48126479422833141,0)   (-0.15770125640100408,0)   (0.032843839655547956,0)   (0.011098472762469948,0)   (-0.059599709779110138,0)   (0.079188922193679387,0)   (-0.098437019089401556,0)   (0.068379807026819533,0)   
100   0   (0.24035843960393127,0)   (-0.086611750747189742,0)   (0.028227932268721299,0)   (-0.006834921760541659,0)   (-0.023618488292302668,0)   (0.032316409673571904,0)   (-0.063699134563118168,0)   (0.017831273034156391,0)   (0.48071687920786194,0)   (-0.22047184525016306,0)   (0.059752312954459257,0)   (-0.014795034802542139,0)   (-0.042929702434647339,0)   (0.082865838734090549,0)   (-0.18398552681369904,0)   (0.19753397947965115,0)   
200   0   (0.24034563020206631,0)   (-0.089975362153646876,0)   (0.027764085479612,0)   (-0.0069664711387989863,0)   (-0.023844192910969956,0)   (0.032571803920021278,0)   (-0.066288226321181018,0)   (0.015036339596543829,0)   (0.48069126040413268,0)   (-0.22293128613288674,0)   (0.060379831015702073,0)   (-0.0153488185743039,0)   (-0.042315939980813545,0)   (0.082244436687425412,0)   (-0.18585743026421617,0)   (0.20084521139488234,0)   
500   0   (0.24034536448597338,0)   (-0.090045136307047954,0)   (0.027754463527210792,0)   (-0.0069691999722963196,0)   (-0.023848874889236264,0)   (0.032577101775287713,0)   (-0.066341933991374114,0)   (0.014978361948438344,0)   (0.48069072897194665,0)   (-0.22298230433255606,0)   (0.060392848121377303,0)   (-0.015360306144478772,0)   (-0.042303208211191531,0)   (0.082231546408074285,0)   (-0.1858962606242274,0)   (0.20091389890345004,0)   
1000   0   (0.24034536448386803,0)   (-0.090045136859888256,0)   (0.027754463450973356,0)   (-0.0069691999939176371,0)   (-0.023848874926332902,0)   (0.032577101817264108,0)   (-0.066341934416915133,0)   (0.014978361489065103,0)   (0.48069072896773618,0)   (-0.22298230473678762,0)   (0.06039284822451553,0)   (-0.015360306235498033,0)   (-0.042303208110314135,0)   (0.082231546305940886,0)   (-0.1858962609318911,0)   (0.20091389944768087,0)   
10000   0   (0.24034536448386806,0)   (-0.090045136859888256,0)   (0.027754463450973356,0)   (-0.0069691999939176371,0)   (-0.023848874926332898,0)   (0.032577101817264108,0)   (-0.066341934416915119,0)   (0.014978361489065102,0)   (0.48069072896773535,0)   (-0.22298230473678768,0)   (0.06039284822451553,0)   (-0.015360306235498025,0)   (-0.042303208110314121,0)   (0.0822315463059409,0)   (-0.1858962609318911,0)   (0.20091389944768109,0)   
