0   0   (0.20000000000000001,0)   (-1.1102230246251566e-17,0)   (-6.9388939039072284e-18,0)   (8.3266726846886737e-18,0)   (-1.1102230246251566e-17,0)   (0.40000000000000019,0)   (6.2450045135165057e-18,0)   (4.1633363423443369e-18,0)   (2.4286128663675298e-18,0)   (-4.5102810375396986e-18,0)   
0.5   0   (0.20704478005851584,0)   (0.016954274367597753,0)   (0.015638141383014177,0)   (0.0037212904799581305,0)   (0.0021382431318509904,0)   (0.41408956011703169,0)   (-0.0055077286843014644,0)   (-0.0051968480405363291,0)   (0.0012253250488712629,0)   (-0.0001660192366875663,0)   
1   0   (0.21171140963078641,0)   (0.027346121675887899,0)   (0.023650517032123074,0)   (0.010175588649372388,0)   (0.0063964101187302782,0)   (0.42342281926157255,0)   (-0.020298864073082904,0)   (-0.017804832320687868,0)   (0.0082213745849589286,0)   (-0.0020213410941316823,0)   
2   0   (0.21389193996109712,0)   (0.035064630511359489,0)   (0.027056756245952985,0)   (0.017087119812558133,0)   (0.012083532799829662,0)   (0.42778387992219458,0)   (-0.048453708366057169,0)   (-0.041813729141790233,0)   (0.032493834555328664,0)   (-0.011510113229568728,0)   
10   0   (0.21667683442855287,0)   (0.03717662692806302,0)   (-0.018868821903227247,0)   (-0.0042988366055881858,0)   (0.030419870886856198,0)   (0.43335366885710619,0)   (-0.088228617840633822,0)   (-0.11128815340221312,0)   (0.14124449991952739,0)   (-0.046876755770653505,0)   
100   0   (0.21660979431576746,0)   (0.055164984258890111,0)   (-0.031086333019939221,0)   (-0.0091476228527830883,0)   (0.049474489268816133,0)   (0.43321958863153509,0)   (-0.071357260282525578,0)   (-0.13299975024773808,0)   (0.16112325597063692,0)   (-0.024860956533349715,0)   
200   0   (0.21660979012646112,0)   (0.055165217906380383,0)   (-0.031086374628746652,0)   (-0.0091476326747612548,0)   (0.049474703679492929,0)   (0.43321958025292251,0)   (-0.071357006892650898,0)   (-0.13299991730956201,0)   (0.16112332823633727,0)   (-0.024860622156967875,0)   
500   0   (0.2166097901264494,0)   (0.055165217907032965,0)   (-0.031086374628862868,0)   (-0.0091476326747886878,0)   (0.049474703680091776,0)   (0.43321958025289908,0)   (-0.071357006891943173,0)   (-0.13299991731002861,0)   (0.16112332823653908,0)   (-0.024860622156033949,0)   
1000   0   (0.21660979012644938,0)   (0.055165217907032965,0)   (-0.031086374628862871,0)   (-0.0091476326747886895,0)   (0.049474703680091783,0)   (0.43321958025289903,0)   (-0.071357006891943173,0)   (-0.13299991731002861,0)   (0.1611233282365391,0)   (-0.024860622156033949,0)   
10000   0   (0.2166097901264494,0)   (0.055165217907032972,0)   (-0.031086374628862868,0)   (-0.0091476326747886878,0)   (0.049474703680091783,0)   (0.43321958025289903,0)   (-0.071357006891943173,0)   (-0.13299991731002861,0)   (0.16112332823653908,0)   (-0.024860622156033949,0)   
