0   0   (0.20833333333333334,0)   (3.4694469519536142e-18,0)   (-5.7824115865893567e-19,0)   (-8.0953762212251003e-18,0)   (-4.6259292692714853e-18,0)   (5.7824115865893567e-19,0)   (0.41666666666666669,0)   (8.4567769453869346e-18,0)   (6.7220534694101275e-18,0)   (-2.3129646346357427e-18,0)   (-2.0961242001386418e-18,0)   (4.6982094141038528e-18,0)   
0.5   0   (0.22498375999710726,0)   (0.0052737635070282196,0)   (0.0046704088062137425,0)   (0.0069155261253013188,0)   (-0.00024213097639505998,0)   (0.0021363906634235303,0)   (0.44996751999421492,0)   (-0.029022117602737013,0)   (-0.022975422784268697,0)   (0.016210517800432981,0)   (-0.0046119765201910849,0)   (0.0010645807822125266,0)   
1   0   (0.22819512752785578,0)   (0.0021827023089629992,0)   (0.00072358041193175144,0)   (0.014231616481911359,0)   (-0.0032247196482895024,0)   (0.0098319367917925355,0)   (0.45639025505571174,0)   (-0.058612428708578274,0)   (-0.040778688438776765,0)   (0.0462699939234959,0)   (-0.019834953584177899,0)   (0.0048410149072272771,0)   
2   0   (0.22994055625371054,0)   (0.0034331677597083305,0)   (-0.00076066904264886735,0)   (0.016392274316291502,0)   (-0.0024210418006515278,0)   (0.025340139536099444,0)   (0.45988111250742036,0)   (-0.085598666370843818,0)   (-0.046661468349865447,0)   (0.07109724099811407,0)   (-0.046766604576419742,0)   (0.0086926797695063285,0)   
10   0   (0.23022664338309523,0)   (0.0023009255219164546,0)   (0.01180404671958989,0)   (0.011685056206726602,0)   (0.0011243090791435691,0)   (0.073803610688706819,0)   (0.46045328676619002,0)   (-0.1339325212746473,0)   (-0.018686112048720081,0)   (0.081810426062614461,0)   (-0.10537382676747439,0)   (0.076025060174678666,0)   
100   0   (0.23050353647733879,0)   (-0.060576975203375488,0)   (0.0011439205217929223,0)   (0.014912832487557622,0)   (-0.050288960279699785,0)   (0.03126277944510189,0)   (0.4610070729546778,0)   (-0.18957336957123572,0)   (0.016447865385095763,0)   (0.064920896186775309,0)   (-0.16623211098906238,0)   (0.16087271144384596,0)   
200   0   (0.23056497575703216,0)   (-0.072658857102912755,0)   (-0.0013008185677051316,0)   (0.015587751367124666,0)   (-0.060216914657576608,0)   (0.021974072612766109,0)   (0.461129951514065,0)   (-0.19978195389171419,0)   (0.022485818306872827,0)   (0.06171025602512771,0)   (-0.17727482230003641,0)   (0.1751587712112645,0)   
500   0   (0.23057094573662282,0)   (-0.07383283877581516,0)   (-0.0015383708720535544,0)   (0.015653332408381012,0)   (-0.061181601830150735,0)   (0.021071500341591363,0)   (0.46114189147324619,0)   (-0.20077390953224877,0)   (0.023072518800301939,0)   (0.061398282051255096,0)   (-0.1783478290390553,0)   (0.17654693014911771,0)   
1000   0   (0.23057094910343678,0)   (-0.073833500851424913,0)   (-0.001538504841424949,0)   (0.01565336939329217,0)   (-0.061182145872585754,0)   (0.021070991329312404,0)   (0.46114189820687412,0)   (-0.20077446895293719,0)   (0.023072849674365719,0)   (0.06139810611123514,0)   (-0.17834843416910756,0)   (0.17654771301157332,0)   
10000   0   (0.23057094910344955,0)   (-0.073833500853942705,0)   (-0.0015385048419344167,0)   (0.015653369393432825,0)   (-0.061182145874654668,0)   (0.021070991327376699,0)   (0.46114189820689966,0)   (-0.20077446895506451,0)   (0.023072849675623994,0)   (0.061398106110566036,0)   (-0.17834843417140875,0)   (0.17654771301455047,0)   
