0   0   (0.22222222222222221,0)   (-4.6259292692714853e-18,0)   (-4.2404351634988621e-18,0)   (-4.5295557428283297e-18,0)   (-7.420761536123008e-18,0)   (1.5130643651575483e-17,0)   (-2.8912057932946783e-19,0)   (6.3606527452482924e-18,0)   (1.474514954580286e-17,0)   (0.44444444444444486,0)   (1.4380737148939677e-17,0)   (-7.6737420430362918e-18,0)   (1.0908278524284714e-17,0)   (-2.0449257642157153e-18,0)   (5.872761767629816e-19,0)   (-6.478107980600889e-18,0)   (5.2372988276452563e-18,0)   (-1.3748285881656466e-18,0)   
0.5   0   (0.24202618208967858,0)   (0.0076546876193007611,0)   (0.011379988167022506,0)   (0.0088917189285561068,0)   (-0.0043753650634010249,0)   (0.0047306135932458195,0)   (-0.0014637722461845349,0)   (0.00090980822109110692,0)   (-0.00020789879632998357,0)   (0.48405236417929504,0)   (-0.033204487807878165,0)   (-0.016493090877960463,0)   (0.021056656778525931,0)   (-0.013534352770625601,0)   (0.0039979338560985171,0)   (-0.00092493620076969992,0)   (0.00019032584591879918,0)   (-4.556885397748887e-05,0)   
1   0   (0.24313191559840053,0)   (0.017860233742818879,0)   (0.025326640395146319,0)   (0.0087380459394793396,0)   (-0.0068718516831011382,0)   (0.01026226030065595,0)   (-0.0033335519557148741,0)   (0.0030434872292705896,0)   (-0.00051898626914939356,0)   (0.48626383119669275,0)   (-0.052709810050516157,0)   (-0.015221349641253835,0)   (0.025356006833248748,0)   (-0.023497720076618964,0)   (0.0082318994934651134,0)   (-0.00030475010676675208,0)   (-0.00077314687010892442,0)   (0.00026147110518501043,0)   
2   0   (0.2434061716658002,0)   (0.026499872652497702,0)   (0.041663580811516068,0)   (0.0046565881895513552,0)   (-0.0082553693763943777,0)   (0.017783989551697851,0)   (-0.0080582389691536815,0)   (0.0093720504908114,0)   (-0.001455395365675845,0)   (0.48681234333151674,0)   (-0.084137549033001663,0)   (-0.0086397940006199374,0)   (0.027710324788808242,0)   (-0.033021261275631056,0)   (0.020185800164736197,0)   (-0.0070939442575567247,0)   (-0.0011305448893178709,0)   (0.0011920338832743008,0)   
10   0   (0.24314456975589072,0)   (-0.012045059059152971,0)   (0.048437281497441816,0)   (-0.015812086861235856,0)   (-0.0086080499093445072,0)   (0.021911238459942931,0)   (-0.032874648232359305,0)   (0.027416850226780087,0)   (-0.015648683410625717,0)   (0.48628913951177138,0)   (-0.17457024349869019,0)   (0.032698980979814135,0)   (-0.0015208947936635321,0)   (-0.028210337827155117,0)   (0.045557006855112873,0)   (-0.08291169560273598,0)   (0.082168297861312689,0)   (-0.065050926906178363,0)   
100   0   (0.24225457527871558,0)   (-0.15275155592903589,0)   (0.057594909228336912,0)   (-0.033190409100143717,0)   (-0.011319963733115397,0)   (0.027780107923675051,0)   (-0.056729097446053749,0)   (0.053496335346101542,0)   (-0.11714795624978006,0)   (0.48450915055743299,0)   (-0.30332151582475692,0)   (0.070658827727170928,0)   (-0.032271830797626216,0)   (-0.025493483222988202,0)   (0.043644469927829298,0)   (-0.095388408973980029,0)   (0.1219278196898182,0)   (-0.24768477945310638,0)   
200   0   (0.24221804118144116,0)   (-0.15872593734358692,0)   (0.058641007284024931,0)   (-0.034030537244650043,0)   (-0.011320286925263072,0)   (0.028047506126593413,0)   (-0.057399173159058473,0)   (0.055621623161873052,0)   (-0.12287172213932469,0)   (0.48443608236288205,0)   (-0.3084055571792782,0)   (0.071665659599539522,0)   (-0.03283894924773207,0)   (-0.026300209501910261,0)   (0.044020392305705335,0)   (-0.094519396303258091,0)   (0.11906344544157461,0)   (-0.25167811602266349,0)   
500   0   (0.24221736865307911,0)   (-0.15883591368493541,0)   (0.058660265879468272,0)   (-0.034046003272109222,0)   (-0.011320292467433626,0)   (0.028052428469932729,0)   (-0.057411508183971123,0)   (0.055660746453366418,0)   (-0.1229770908831562,0)   (0.48443473730615932,0)   (-0.30849914457338706,0)   (0.07168419152620209,0)   (-0.03284938654438696,0)   (-0.026315062658594162,0)   (0.044027313946422328,0)   (-0.094503396680726631,0)   (0.11901070295005801,0)   (-0.25175161168745247,0)   
1000   0   (0.24221736864948679,0)   (-0.15883591427236993,0)   (0.05866026598233734,0)   (-0.034046003354720432,0)   (-0.011320292467463227,0)   (0.028052428496225242,0)   (-0.05741150824985819,0)   (0.055660746662342012,0)   (-0.12297709144597942,0)   (0.48443473729897485,0)   (-0.30849914507328052,0)   (0.0716841916251897,0)   (-0.032849386600137365,0)   (-0.02631506273793174,0)   (0.044027313983393969,0)   (-0.094503396595265327,0)   (0.11901070266833602,0)   (-0.25175161208002739,0)   
10000   0   (0.24221736864948679,0)   (-0.15883591427236993,0)   (0.05866026598233734,0)   (-0.034046003354720432,0)   (-0.011320292467463227,0)   (0.028052428496225242,0)   (-0.05741150824985819,0)   (0.055660746662342012,0)   (-0.12297709144597942,0)   (0.48443473729897485,0)   (-0.30849914507328052,0)   (0.0716841916251897,0)   (-0.032849386600137365,0)   (-0.02631506273793174,0)   (0.044027313983393969,0)   (-0.094503396595265327,0)   (0.11901070266833602,0)   (-0.25175161208002739,0)   
