0   0   (0.21874999999999989,0)   (8.6736173798840355e-19,0)   (0,0)   (7.8062556418956319e-18,0)   (8.0230960763927328e-18,0)   (8.6736173798840355e-19,0)   (0,0)   (2.1684043449710089e-19,0)   (0.43750000000000133,0)   (-1.4426665157635243e-17,0)   (-7.7588217968493911e-18,0)   (1.7577627721421241e-17,0)   (-4.2622697905836393e-18,0)   (4.458781434346637e-18,0)   (3.6998399136067839e-18,0)   (6.3967928176644762e-18,0)   
0.5   0   (0.23696157452624492,0)   (0.011125343039104448,0)   (0.011513081020640966,0)   (0.0078561579927550283,0)   (-0.00092985509693394388,0)   (0.0026194181720800994,0)   (-0.00028511950432287759,0)   (0.00048799417823596039,0)   (0.47392314905249422,0)   (-0.026255832247776108,0)   (-0.018016445258871625,0)   (0.01644140674904071,0)   (-0.0065627198247873346,0)   (0.001741345102845755,0)   (-0.00036748929801908237,0)   (7.8212404820832498e-05,0)   
1   0   (0.23941628881551852,0)   (0.024025860183292929,0)   (0.023097746074902104,0)   (0.012780981397957816,0)   (-0.003103968221666779,0)   (0.0088689870568148272,0)   (-0.00036762340107081613,0)   (0.002985066326366425,0)   (0.47883257763102488,0)   (-0.042438370535830973,0)   (-0.022606212045526854,0)   (0.030267785400729059,0)   (-0.018295588588730059,0)   (0.0045631307333962035,0)   (-0.00062860162955854549,0)   (0.0001155302961199021,0)   
2   0   (0.24047104383161258,0)   (0.04776356075617947,0)   (0.043075704426853392,0)   (0.014763407695420892,0)   (-0.003964676174992245,0)   (0.019938730070049798,0)   (0.0049647798929368398,0)   (0.012196269864794681,0)   (0.48094208766321095,0)   (-0.061898700055918784,0)   (-0.020490622513592936,0)   (0.038334335268772134,0)   (-0.032708856754619792,0)   (0.0076660410191092864,0)   (0.0021439349252705578,0)   (-0.0014364367635403385,0)   
10   0   (0.24058562591379723,0)   (0.11025049552012818,0)   (0.090862645318439267,0)   (0.027626867695069893,0)   (0.010719568186419233,0)   (0.059828561411949303,0)   (0.080177100486125114,0)   (0.11169188179279324,0)   (0.48117125182759241,0)   (-0.081927249407821257,0)   (-0.00061394670954638679,0)   (0.040182642078719265,0)   (-0.048779319149323555,0)   (0.024274303988687646,0)   (-0.011358723677796039,0)   (0.0024588579406958212,0)   
100   0   (0.24108960263645776,0)   (0.18629807891876279,0)   (0.11868187776836919,0)   (0.053023812483931405,0)   (0.05706396996341366,0)   (0.10857983937310299,0)   (0.17880064661699027,0)   (0.21490336347308661,0)   (0.48217920527291558,0)   (-0.01878544841421332,0)   (-0.026958988160088449,0)   (0.053811319196120262,0)   (-0.0091048343040155567,0)   (-0.029564571579514386,0)   (0.013907736372778671,0)   (0.0022370498186046871,0)   
200   0   (0.2410983589666808,0)   (0.18743986478395661,0)   (0.11910606111717936,0)   (0.053484768312179694,0)   (0.057908292131878342,0)   (0.10944035827435444,0)   (0.18013456640695977,0)   (0.21598545267793606,0)   (0.48219671793336172,0)   (-0.017743262082976913,0)   (-0.027603690070189851,0)   (0.054265904799964605,0)   (-0.0083119143987926206,0)   (-0.031075958862980396,0)   (0.015191139006014197,0)   (0.001630553328951235,0)   
500   0   (0.24109844697309696,0)   (0.18745135295916812,0)   (0.11911033346040605,0)   (0.05348940993104407,0)   (0.057916789408471274,0)   (0.10944902086903979,0)   (0.18014798796515674,0)   (0.21599633409016764,0)   (0.48219689394619397,0)   (-0.017732777107284284,0)   (-0.027610182722309445,0)   (0.054270487809497864,0)   (-0.0083039353725780068,0)   (-0.03109118661064722,0)   (0.015204087148354114,0)   (0.0016244248284712048,0)   
1000   0   (0.24109844697318181,0)   (0.18745135297024412,0)   (0.11911033346452511,0)   (0.053489409935519164,0)   (0.057916789416663672,0)   (0.1094490208773916,0)   (0.18014798797809675,0)   (0.21599633410065866,0)   (0.48219689394636367,0)   (-0.017732777097175505,0)   (-0.027610182728569157,0)   (0.054270487813916433,0)   (-0.0083039353648852454,0)   (-0.031091186625328632,0)   (0.015204087160837718,0)   (0.001624424822562579,0)   
10000   0   (0.24109844697318181,0)   (0.18745135297024412,0)   (0.11911033346452511,0)   (0.053489409935519164,0)   (0.057916789416663679,0)   (0.1094490208773916,0)   (0.18014798797809675,0)   (0.21599633410065866,0)   (0.48219689394636367,0)   (-0.017732777097175502,0)   (-0.027610182728569153,0)   (0.054270487813916433,0)   (-0.0083039353648852454,0)   (-0.031091186625328632,0)   (0.015204087160837721,0)   (0.001624424822562579,0)   
