0   0   (0.1875,0)   (-6.9388939039072284e-18,0)   (-1.7347234759768071e-18,0)   (-6.9388939039072284e-18,0)   (0.37500000000000006,0)   (-1.7347234759768071e-18,0)   (1.3877787807814457e-17,0)   (1.7347234759768071e-17,0)   
0.5   0   (0.19836854546911337,0)   (-0.012211806173373608,0)   (-0.012211806173373562,0)   (0.01307208479303691,0)   (0.39673709093822684,0)   (-0.044226784064945748,0)   (-0.044226784064945818,0)   (0.031267414254668981,0)   
1   0   (0.20213515869362383,0)   (-0.036193978091435791,0)   (-0.036193978091435743,0)   (0.033031695782476139,0)   (0.40427031738724789,0)   (-0.089269101251846089,0)   (-0.089269101251846172,0)   (0.088769861236572239,0)   
2   0   (0.20444414358140095,0)   (-0.049090462498454189,0)   (-0.049090462498454147,0)   (0.041092197946962943,0)   (0.40888828716280168,0)   (-0.10765210088769096,0)   (-0.10765210088769105,0)   (0.11615799592011426,0)   
10   0   (0.20462920494995723,0)   (-0.05016097758739884,0)   (-0.050160977587398813,0)   (0.04138550045303474,0)   (0.40925840989991435,0)   (-0.10874392276350368,0)   (-0.10874392276350374,0)   (0.11787290944684108,0)   
100   0   (0.20462920495011797,0)   (-0.050160977588257383,0)   (-0.050160977588257355,0)   (0.04138550045279344,0)   (0.40925840990023599,0)   (-0.10874392276404099,0)   (-0.10874392276404105,0)   (0.11787290944744255,0)   
200   0   (0.20462920495011802,0)   (-0.050160977588257376,0)   (-0.050160977588257348,0)   (0.041385500452793433,0)   (0.40925840990023604,0)   (-0.10874392276404099,0)   (-0.10874392276404106,0)   (0.11787290944744254,0)   
500   0   (0.20462920495011799,0)   (-0.050160977588257376,0)   (-0.050160977588257348,0)   (0.04138550045279344,0)   (0.40925840990023588,0)   (-0.10874392276404099,0)   (-0.10874392276404105,0)   (0.11787290944744253,0)   
1000   0   (0.20462920495011802,0)   (-0.050160977588257376,0)   (-0.050160977588257348,0)   (0.041385500452793433,0)   (0.40925840990023593,0)   (-0.10874392276404098,0)   (-0.10874392276404103,0)   (0.11787290944744254,0)   
10000   0   (0.20462920495011797,0)   (-0.050160977588257383,0)   (-0.050160977588257355,0)   (0.041385500452793433,0)   (0.40925840990023593,0)   (-0.10874392276404098,0)   (-0.10874392276404105,0)   (0.11787290944744253,0)   
