0   0   (0.20000000000000001,0)   (-2.7755575615628915e-18,0)   (6.9388939039072284e-18,0)   (-2.7755575615628915e-18,0)   (1.3877787807814457e-17,0)   (0.40000000000000002,0)   (-1.2490009027033011e-17,0)   (2.949029909160572e-18,0)   (-3.4694469519536144e-19,0)   (6.7654215563095475e-18,0)   
0.5   0   (0.20795616965555722,0)   (0.016005491259613348,0)   (0.014568957250811041,0)   (0.0037151395875684294,0)   (0.0020691175448694795,0)   (0.41591233931111471,0)   (-0.0070558076494839925,0)   (-0.0065888193679389112,0)   (0.0017326669006540514,0)   (-0.00026100546365559084,0)   
1   0   (0.21254485439137091,0)   (0.02384160155595777,0)   (0.020085342302754744,0)   (0.0094903617448367401,0)   (0.0054002118490356823,0)   (0.42508970878274233,0)   (-0.024884770618816974,0)   (-0.021559332576801846,0)   (0.010933808274116611,0)   (-0.0029219806658841783,0)   
2   0   (0.21477815224701546,0)   (0.026077944552210578,0)   (0.017085883275222608,0)   (0.013708203470179968,0)   (0.0076952145161974838,0)   (0.42955630449403076,0)   (-0.05714494593861242,0)   (-0.048937228630721467,0)   (0.040802499689362809,0)   (-0.015269944017975405,0)   
10   0   (0.21740302037391765,0)   (0.029042488363108528,0)   (-0.027342933780450367,0)   (-0.003450784235796932,0)   (0.031496027633211916,0)   (0.43480604074783491,0)   (-0.096933302774617661,0)   (-0.11074193512135769,0)   (0.14374496331908193,0)   (-0.055968236173331937,0)   
100   0   (0.21713586083107536,0)   (0.055406149663186549,0)   (-0.0341908677595259,0)   (-0.0054102829882434174,0)   (0.059054146365869108,0)   (0.4342717216621505,0)   (-0.071427665041202029,0)   (-0.13080639694775825,0)   (0.15748576044659146,0)   (-0.025656552263506084,0)   
200   0   (0.21713582006347334,0)   (0.055409404379973992,0)   (-0.034191478280672032,0)   (-0.0054104225196894692,0)   (0.05905723564668644,0)   (0.43427164012694647,0)   (-0.071424144491297234,0)   (-0.13080861691907006,0)   (0.1574867681609364,0)   (-0.025652131324661227,0)   
500   0   (0.21713582006192256,0)   (0.055409404503782539,0)   (-0.034191478303896093,0)   (-0.0054104225249972087,0)   (0.059057235764201854,0)   (0.43427164012384489,0)   (-0.071424144357376457,0)   (-0.13080861700351717,0)   (0.1574867681992696,0)   (-0.025652131156489916,0)   
1000   0   (0.21713582006192256,0)   (0.055409404503782546,0)   (-0.034191478303896086,0)   (-0.0054104225249972087,0)   (0.059057235764201854,0)   (0.43427164012384484,0)   (-0.071424144357376457,0)   (-0.13080861700351717,0)   (0.15748676819926957,0)   (-0.025652131156489916,0)   
10000   0   (0.21713582006192259,0)   (0.055409404503782539,0)   (-0.034191478303896093,0)   (-0.0054104225249972087,0)   (0.059057235764201854,0)   (0.43427164012384484,0)   (-0.071424144357376457,0)   (-0.13080861700351717,0)   (0.15748676819926957,0)   (-0.025652131156489913,0)   
