0   0   (0.21875,0)   (1.0191500421363742e-17,0)   (6.0715321659188248e-18,0)   (5.2041704279304213e-18,0)   (0,0)   (4.9873299934333204e-18,0)   (5.8546917314217239e-18,0)   (-8.0230960763927328e-18,0)   (0.43749999999999922,0)   (1.0008541304756813e-17,0)   (5.9021255764679648e-18,0)   (3.2593827810345477e-18,0)   (3.7404974950749903e-18,0)   (-4.8653572490287011e-18,0)   (2.8053731213062427e-18,0)   (-2.1548518178149401e-18,0)   
0.5   0   (0.23700121463832036,0)   (0.011007007335437261,0)   (0.01142537927206257,0)   (0.0078912244964511845,0)   (-0.0009812075214270825,0)   (0.0026505655227228942,0)   (-0.00029594452919595363,0)   (0.00049388104195454145,0)   (0.47400242927664155,0)   (-0.026434971333731284,0)   (-0.018095013497035715,0)   (0.016597611346156463,0)   (-0.006660069970866901,0)   (0.0017720974662814393,0)   (-0.00037509135406776554,0)   (8.0144235706681451e-05,0)   
1   0   (0.23943980714196403,0)   (0.023851714766937572,0)   (0.022979746893351735,0)   (0.012745989161094366,0)   (-0.003193011220441942,0)   (0.0089217397035175131,0)   (-0.00039296693780501969,0)   (0.002995010531448925,0)   (0.47887961428391007,0)   (-0.042630172660191944,0)   (-0.022604129793201342,0)   (0.030355485004586187,0)   (-0.018450105585216158,0)   (0.0046008633634739057,0)   (-0.00062306087591699328,0)   (0.00011159431658800454,0)   
2   0   (0.24048296622012733,0)   (0.047327622774286288,0)   (0.04283284265638436,0)   (0.014590919544518409,0)   (-0.0041117501532459957,0)   (0.019973825250398376,0)   (0.004836159555584525,0)   (0.012163846818751368,0)   (0.48096593244023811,0)   (-0.062260367215416168,0)   (-0.020394954610989783,0)   (0.038309765202928878,0)   (-0.0329007091900686,0)   (0.0078237814756902668,0)   (0.0021328182173053472,0)   (-0.0014596577282410105,0)   
10   0   (0.24058695326187099,0)   (0.10808513769412263,0)   (0.089850376195816609,0)   (0.026761993789986786,0)   (0.0096771513197436432,0)   (0.058775270791039204,0)   (0.077864119879919244,0)   (0.10978132108289027,0)   (0.48117390652373848,0)   (-0.083522069354736328,0)   (0.00019469447758247972,0)   (0.039617052165402233,0)   (-0.049594564889767816,0)   (0.025949461825498194,0)   (-0.012627958601564675,0)   (0.0028760607470587991,0)   
100   0   (0.24109593168091736,0)   (0.185572256324567,0)   (0.11839133751196732,0)   (0.052576796085023449,0)   (0.056343764879059087,0)   (0.10800804317490204,0)   (0.17797065248487751,0)   (0.21423557089817555,0)   (0.48219186336183389,0)   (-0.019486413579313844,0)   (-0.026402048758716747,0)   (0.053364318128158963,0)   (-0.0096842888735136946,0)   (-0.028367239833583632,0)   (0.012918861262938581,0)   (0.0026544874083652696,0)   
200   0   (0.24111085314455158,0)   (0.1875308640688792,0)   (0.11912900004483586,0)   (0.05337174436987363,0)   (0.057786029315435063,0)   (0.10948585950823331,0)   (0.18025480337821731,0)   (0.21606967121208642,0)   (0.48222170628910244,0)   (-0.017705166347522061,0)   (-0.027506361645838619,0)   (0.054142336412778665,0)   (-0.0083265467086787916,0)   (-0.030962810878474099,0)   (0.015114356783322482,0)   (0.0016289032813940111,0)   
500   0   (0.2411111187699623,0)   (0.18756576483593634,0)   (0.11914215667448651,0)   (0.053385919685107856,0)   (0.057811734874574194,0)   (0.10951220512467627,0)   (0.18029550562406993,0)   (0.21610233668883583,0)   (0.48222223753992394,0)   (-0.017673429003218791,0)   (-0.027526055623740404,0)   (0.054156224807664799,0)   (-0.0083023501174967831,0)   (-0.031009118153816854,0)   (0.015153573365808295,0)   (0.0016105580325422089,0)   
1000   0   (0.24111111877132305,0)   (0.18756576501472416,0)   (0.11914215674188464,0)   (0.053385919757724463,0)   (0.05781173500625731,0)   (0.10951220525963826,0)   (0.18029550583257725,0)   (0.21610233685617275,0)   (0.48222223754264543,0)   (-0.017673428840636385,0)   (-0.027526055724627747,0)   (0.054156224878811644,0)   (-0.0083023499935437287,0)   (-0.031009118391037583,0)   (0.015153573566705379,0)   (0.0016105579385638266,0)   
10000   0   (0.24111111877132305,0)   (0.18756576501472413,0)   (0.11914215674188465,0)   (0.053385919757724457,0)   (0.057811735006257317,0)   (0.10951220525963826,0)   (0.18029550583257725,0)   (0.21610233685617272,0)   (0.48222223754264537,0)   (-0.017673428840636385,0)   (-0.027526055724627744,0)   (0.054156224878811651,0)   (-0.0083023499935437287,0)   (-0.031009118391037579,0)   (0.015153573566705377,0)   (0.0016105579385638266,0)   
