0   0   (0.20000000000000004,0)   (1.2490009027033011e-17,0)   (-4.1633363423443369e-18,0)   (1.3877787807814458e-18,0)   (4.1633363423443369e-18,0)   (0.3999999999999998,0)   (-8.2399365108898337e-18,0)   (3.4694469519536142e-18,0)   (-5.2041704279304211e-19,0)   (4.92227786308419e-18,0)   
0.5   0   (0.20016991013492721,0)   (0.02020459620199358,0)   (0.020149670331848869,0)   (0.0034616789385146264,0)   (0.001897595489072828,0)   (0.40033982026985415,0)   (-7.2069402592015136e-05,0)   (-7.1813598907284536e-05,0)   (3.2613537716300146e-06,0)   (-8.5068922397126501e-08,0)   
1   0   (0.20012530530431186,0)   (0.042426711348999238,0)   (0.042195210362900512,0)   (0.014334321221104954,0)   (0.0085517175719557782,0)   (0.4002506106086236,0)   (-0.00042616374303189244,0)   (-0.00042073956110798879,0)   (3.9191484574963547e-05,0)   (-2.0006641050999083e-06,0)   
2   0   (0.19744498934345645,0)   (0.084446681351034933,0)   (0.085001729194963488,0)   (0.051207457967642304,0)   (0.034923703188247536,0)   (0.39488997868691295,0)   (-0.0015118869701287679,0)   (-0.0014543675435455265,0)   (0.00027308805269038222,0)   (-2.5573762415853084e-05,0)   
10   0   (0.18549750299469434,0)   (0.13334905132147853,0)   (0.16800657706652447,0)   (0.13298080967426598,0)   (0.1201377385612705,0)   (0.37099500598938856,0)   (-6.9630068428546435e-05,0)   (-6.3074674675029941e-05,0)   (2.7901983822541384e-05,0)   (-3.0935371893153929e-06,0)   
100   0   (0.19633620223368123,0)   (0.12500195890034987,0)   (0.19633228443298287,0)   (0.1250019589003496,0)   (0.14267240446736115,0)   (0.39267240446736257,0)   (-1.1164739135260719e-16,0)   (1.558078629185746e-16,0)   (5.6644749217112906e-17,0)   (-7.8429218358832959e-17,0)   
200   0   (0.19633883459404186,0)   (0.12500000012708812,0)   (0.19633883433986707,0)   (0.12500000012708787,0)   (0.14267766918808253,0)   (0.39267766918808406,0)   (-1.206147061048911e-16,0)   (1.5382617949373293e-16,0)   (6.2046254704454644e-17,0)   (-7.7176296480463056e-17,0)   
500   0   (0.19633883476483238,0)   (0.12500000000000072,0)   (0.19633883476483235,0)   (0.12500000000000044,0)   (0.14267766952966349,0)   (0.39267766952966476,0)   (-1.195061844383046e-16,0)   (1.5186321798482704e-16,0)   (5.9170333587306544e-17,0)   (-7.9885371174042541e-17,0)   
1000   0   (0.19633883476483238,0)   (0.12500000000000072,0)   (0.19633883476483235,0)   (0.12500000000000044,0)   (0.14267766952966349,0)   (0.39267766952966476,0)   (-1.1950618446221473e-16,0)   (1.5186321925355652e-16,0)   (5.9170333563396404e-17,0)   (-7.9885371321447574e-17,0)   
10000   0   (0.19633883476483238,0)   (0.12500000000000072,0)   (0.19633883476483235,0)   (0.12500000000000044,0)   (0.14267766952966349,0)   (0.39267766952966476,0)   (-1.1950618446221473e-16,0)   (1.5186321925355652e-16,0)   (5.9170333563396404e-17,0)   (-7.9885371321447574e-17,0)   
