0   0   (0.1875,0)   (3.4694469519536142e-18,0)   (6.9388939039072284e-18,0)   (1.5612511283791264e-17,0)   (0.37500000000000011,0)   (3.5914196963582334e-18,0)   (-4.6485168145316003e-18,0)   (7.5081000444621182e-18,0)   
0.5   0   (0.18723520922933212,0)   (0.016493680352841555,0)   (0.016493680352841569,0)   (0.0019369159529867121,0)   (0.37447041845866436,0)   (-2.2222962467960852e-06,0)   (-2.2222962468008633e-06,0)   (2.8818877101647916e-08,0)   
1   0   (0.18623549846466228,0)   (0.034129374937331002,0)   (0.034129374937331008,0)   (0.0074354336973522445,0)   (0.3724709969293245,0)   (-1.4505273122992912e-05,0)   (-1.4505273123000993e-05,0)   (3.8969927017791054e-07,0)   
2   0   (0.18152917139911631,0)   (0.068099945244534818,0)   (0.068099945244534818,0)   (0.024697655739272677,0)   (0.36305834279823251,0)   (-6.7205491561882607e-05,0)   (-6.7205491561887892e-05,0)   (3.8557529254526288e-06,0)   
10   0   (0.14721730216701298,0)   (0.12480232205303268,0)   (0.12480232205303268,0)   (0.043817949112265026,0)   (0.2944346043340258,0)   (-8.2985319743324176e-06,0)   (-8.2985319743348266e-06,0)   (3.1622947417099945e-06,0)   
100   0   (0.14634101951267331,0)   (0.12500000000000014,0)   (0.12500000000000014,0)   (0.042682039025346334,0)   (0.2926820390253464,0)   (4.7345869430540066e-17,0)   (4.0705525249586893e-17,0)   (2.5751101934561773e-17,0)   
200   0   (0.14634346172863949,0)   (0.12500000000000014,0)   (0.12500000000000017,0)   (0.04268692345727871,0)   (0.29268692345727876,0)   (4.6227669320317668e-17,0)   (4.3056377962237395e-17,0)   (2.4619893714410279e-17,0)   
500   0   (0.14634346200821774,0)   (0.12500000000000014,0)   (0.12500000000000017,0)   (0.042686924016435215,0)   (0.29268692401643537,0)   (4.5970172113385388e-17,0)   (4.2798880758865288e-17,0)   (2.7616661493693656e-17,0)   
1000   0   (0.14634346200821774,0)   (0.12500000000000014,0)   (0.12500000000000017,0)   (0.042686924016435215,0)   (0.29268692401643537,0)   (4.5970172113385388e-17,0)   (4.2798880758865288e-17,0)   (2.7616662212279208e-17,0)   
10000   0   (0.14634346200821774,0)   (0.12500000000000014,0)   (0.12500000000000017,0)   (0.042686924016435215,0)   (0.29268692401643537,0)   (4.5970172113385388e-17,0)   (4.2798880758865288e-17,0)   (2.7616662212279208e-17,0)   
