0   0   (0.20000000000000001,0)   (9.7144514654701191e-18,0)   (2.0816681711721685e-17,0)   (9.7144514654701191e-18,0)   (1.1102230246251566e-17,0)   (0.40000000000000002,0)   (1.6306400674181987e-17,0)   (3.4694469519536142e-18,0)   (6.9388939039072288e-19,0)   (-5.898059818321144e-18,0)   
0.5   0   (0.21089726253370869,0)   (0.011291436288829343,0)   (0.0096822745188245973,0)   (0.0038644585236105649,0)   (0.0015047351942531115,0)   (0.42179452506741749,0)   (-0.014714114535382343,0)   (-0.013203594623703555,0)   (0.0048616065983002367,0)   (-0.0010079972794961288,0)   
1   0   (0.2148974303912789,0)   (0.0089911002673245255,0)   (0.0054127336302665537,0)   (0.0084262297929441933,0)   (0.00099038841511238092,0)   (0.42979486078255741,0)   (-0.044397881440341354,0)   (-0.037115582204325377,0)   (0.024707338343127907,0)   (-0.0083082800617139806,0)   
2   0   (0.21718050125815674,0)   (-0.0019289634518085206,0)   (-0.012385137322889078,0)   (0.010355324149615113,0)   (-0.0023277201973635219,0)   (0.43436100251631327,0)   (-0.085470163325867127,0)   (-0.06917851044867375,0)   (0.070174303383408063,0)   (-0.031452095394449757,0)   
10   0   (0.21858444431086813,0)   (-0.0031120881239308502,0)   (-0.030018286375605965,0)   (0.0070453215974398374,0)   (0.020119560040118556,0)   (0.43716888862173608,0)   (-0.13202427729115188,0)   (-0.088802407746875256,0)   (0.1286824064894459,0)   (-0.093849294246949391,0)   
100   0   (0.21852833142419328,0)   (0.0087750734168211206,0)   (-0.032429641894919835,0)   (0.0060721075161626068,0)   (0.033158536754129685,0)   (0.43705666284838646,0)   (-0.12205315989540277,0)   (-0.09528007612125762,0)   (0.13283627584145988,0)   (-0.083954419427595545,0)   
200   0   (0.21852477662707134,0)   (0.01944334188985538,0)   (-0.034703580277734562,0)   (0.0055977033872006178,0)   (0.044098636665674984,0)   (0.43704955325414274,0)   (-0.1105788109031044,0)   (-0.10168490019470641,0)   (0.13604031412921386,0)   (-0.071139012621571449,0)   
500   0   (0.21851770823559841,0)   (0.040656225584551918,0)   (-0.039225100388095596,0)   (0.0046543938297601093,0)   (0.065852032506674582,0)   (0.43703541647119687,0)   (-0.087763109249061277,0)   (-0.11442031161582698,0)   (0.14241125349236139,0)   (-0.045656739208265247,0)   
1000   0   (0.21851356188818291,0)   (0.053099790123992768,0)   (-0.041877442621213297,0)   (0.0041010445761828131,0)   (0.078612663687015152,0)   (0.43702712377636588,0)   (-0.074379325123770809,0)   (-0.12189095616542525,0)   (0.14614847264102487,0)   (-0.03070873315713946,0)   
10000   0   (0.21851249336406059,0)   (0.056306527897081501,0)   (-0.042560957863099054,0)   (0.0039584450865002129,0)   (0.081901110328228985,0)   (0.43702498672812123,0)   (-0.070930290406636384,0)   (-0.123816159991916,0)   (0.1471115633834198,0)   (-0.026856594528808925,0)   
