0   0   (0.21428571428571433,0)   (-9.9127055770103257e-19,0)   (3.9650822308041303e-18,0)   (5.9476233462061954e-18,0)   (1.2886517250113425e-17,0)   (6.4432586250567123e-18,0)   (1.2886517250113425e-17,0)   (0.42857142857142877,0)   (-5.8856689363498815e-19,0)   (1.3320198119107627e-18,0)   (-3.097720492815727e-19,0)   (6.5052130349130266e-18,0)   (3.2526065174565133e-18,0)   (8.0540732813208907e-18,0)   
0.5   0   (0.2343292619537686,0)   (-0.0010827627729252003,0)   (0.00099220385408797514,0)   (0.010497074692284388,0)   (-0.0045802547872544523,0)   (0.0042943360950775744,0)   (-0.0010450759880152672,0)   (0.46865852390753515,0)   (-0.042317419247765414,0)   (-0.027628004307227304,0)   (0.028604357179457376,0)   (-0.013703671290997026,0)   (0.003389784041229946,0)   (-0.00082746447661302821,0)   
1   0   (0.23621852338895663,0)   (0.00017985217195735269,0)   (0.0038848212303969534,0)   (0.013005102456135125,0)   (-0.0094080290821984755,0)   (0.011661855384803486,0)   (-0.0025632939184057936,0)   (0.47243704677791015,0)   (-0.067248336608718415,0)   (-0.031207085728171151,0)   (0.044759021768999679,0)   (-0.03303053238536837,0)   (0.0074851350758229742,0)   (-0.0004016765355833277,0)   
2   0   (0.23671582087447299,0)   (-0.0035023536828091956,0)   (0.0095917920449086445,0)   (0.010164072927130775,0)   (-0.014387071160646655,0)   (0.022052873055375413,0)   (-0.0046044612490375204,0)   (0.47343164174893537,0)   (-0.1059521414760488,0)   (-0.022540252390006267,0)   (0.05019221534434444,0)   (-0.058105693976520267,0)   (0.022456814018024015,0)   (-0.0020313160064798844,0)   
10   0   (0.2359716081566047,0)   (-0.083630649380831493,0)   (0.018227004398425103,0)   (0.0024659397019985295,0)   (-0.037972879422901597,0)   (0.035005764384877028,0)   (-0.04561464287694604,0)   (0.47194321631320879,0)   (-0.23501082293417017,0)   (0.03693338922016557,0)   (0.019931208189003707,0)   (-0.10215880746965178,0)   (0.12063045727052725,0)   (-0.15888868256010799,0)   
100   0   (0.2352567926830344,0)   (-0.14966702767823392,0)   (0.032463390358137188,0)   (-0.0060477965259765412,0)   (-0.045056199353785284,0)   (0.049970696599908507,0)   (-0.11691923020720969,0)   (0.47051358536606924,0)   (-0.30384080737894376,0)   (0.051367710728306565,0)   (0.0060595377747206568,0)   (-0.097884997885115302,0)   (0.11783762265241436,0)   (-0.24266700423415391,0)   
200   0   (0.23525678921245707,0)   (-0.14966734564454018,0)   (0.032463470094918442,0)   (-0.0060478442586628448,0)   (-0.045056224314983968,0)   (0.049970780154685715,0)   (-0.11691962524331813,0)   (0.47051357842491448,0)   (-0.30384110891718585,0)   (0.051367743474817318,0)   (0.0060594963407474695,0)   (-0.097884955957416434,0)   (0.11783753152377964,0)   (-0.24266727956556219,0)   
500   0   (0.23525678921245399,0)   (-0.1496673456448227,0)   (0.032463470094989288,0)   (-0.0060478442587052596,0)   (-0.045056224315006145,0)   (0.049970780154759968,0)   (-0.11691962524366917,0)   (0.47051357842490871,0)   (-0.30384110891745375,0)   (0.05136774347484635,0)   (0.00605949634071065,0)   (-0.097884955957379199,0)   (0.11783753152369872,0)   (-0.24266727956580675,0)   
1000   0   (0.23525678921245399,0)   (-0.1496673456448227,0)   (0.032463470094989288,0)   (-0.0060478442587052596,0)   (-0.045056224315006145,0)   (0.049970780154759968,0)   (-0.11691962524366917,0)   (0.47051357842490871,0)   (-0.30384110891745375,0)   (0.05136774347484635,0)   (0.00605949634071065,0)   (-0.097884955957379199,0)   (0.11783753152369872,0)   (-0.24266727956580675,0)   
10000   0   (0.23525678921245399,0)   (-0.1496673456448227,0)   (0.032463470094989288,0)   (-0.0060478442587052596,0)   (-0.045056224315006145,0)   (0.049970780154759968,0)   (-0.11691962524366917,0)   (0.47051357842490871,0)   (-0.30384110891745375,0)   (0.05136774347484635,0)   (0.00605949634071065,0)   (-0.097884955957379199,0)   (0.11783753152369872,0)   (-0.24266727956580675,0)   
