0   0   (0.21428571428571436,0)   (-4.4607175096546471e-18,0)   (1.9825411154020651e-18,0)   (1.4869058365515489e-18,0)   (4.4607175096546471e-18,0)   (-4.9563527885051629e-19,0)   (3.4694469519536142e-18,0)   (0.42857142857142921,0)   (5.9166461412780383e-18,0)   (-2.3542675745399526e-18,0)   (-3.6553101815225579e-18,0)   (2.7879484435341545e-19,0)   (-6.4742358299848694e-18,0)   (-6.5981446496974981e-18,0)   
0.5   0   (0.23398204594789332,0)   (0.00069078316650479817,0)   (0.0022369059330458454,0)   (0.0097921122340071422,0)   (-0.0037941030780353478,0)   (0.0038212975689264511,0)   (-0.00085973569585588879,0)   (0.46796409189578303,0)   (-0.039638800133368061,0)   (-0.026554709009976637,0)   (0.026319059074467115,0)   (-0.011947433403712756,0)   (0.0029306577943867562,0)   (-0.00071403198631202463,0)   
1   0   (0.23605058993400946,0)   (0.0030212047257404469,0)   (0.0050906331883626022,0)   (0.012862805416205098,0)   (-0.0083372529938463575,0)   (0.011153519575144585,0)   (-0.0021531045257976063,0)   (0.47210117986801386,0)   (-0.063626590599837149,0)   (-0.031578742194731182,0)   (0.043889155921624651,0)   (-0.030424228686629834,0)   (0.0067048074747579345,0)   (-0.00052234547865278203,0)   
2   0   (0.23670013716085031,0)   (0.0032323920047845852,0)   (0.011161343696385502,0)   (0.010348477259345536,0)   (-0.012205382457863687,0)   (0.021910785570610575,0)   (-0.0029025561268791783,0)   (0.47340027432168819,0)   (-0.098736733725136472,0)   (-0.024672948262686838,0)   (0.050950883737128201,0)   (-0.054418019864460231,0)   (0.018504633942407003,0)   (-0.00043379623330143689,0)   
10   0   (0.2361424266333515,0)   (-0.062916081307560684,0)   (0.017386239312833174,0)   (0.0032994300119597204,0)   (-0.033896125758390447,0)   (0.032547134432705127,0)   (-0.031800327176073832,0)   (0.47228485326670117,0)   (-0.21536776204224214,0)   (0.032172289565753236,0)   (0.02402607551903968,0)   (-0.1011570099459735,0)   (0.11771997604157522,0)   (-0.14021169301575251,0)   
100   0   (0.2353230497747153,0)   (-0.14668226682385455,0)   (0.032650928765873562,0)   (-0.0070132374261756593,0)   (-0.043847767726023869,0)   (0.04907193035128396,0)   (-0.11948817716095783,0)   (0.47064609954942949,0)   (-0.29940075829905233,0)   (0.051808575411933989,0)   (0.0048190043289612515,0)   (-0.096518754146369887,0)   (0.12045161981297073,0)   (-0.25010076453745372,0)   
200   0   (0.23532297314021133,0)   (-0.14668969244101024,0)   (0.03265271483116057,0)   (-0.0070143164770983075,0)   (-0.043848300205537399,0)   (0.049073914681371317,0)   (-0.11949729322501709,0)   (0.4706459462804225,0)   (-0.29940759041438647,0)   (0.051809282538233026,0)   (0.0048179875606144682,0)   (-0.096517575903007538,0)   (0.12044941321317712,0)   (-0.25010732382675782,0)   
500   0   (0.23532297313859979,0)   (-0.14668969259716988,0)   (0.032652714868721268,0)   (-0.0070143164997905887,0)   (-0.043848300216735372,0)   (0.049073914723101492,0)   (-0.1194972934167266,0)   (0.47064594627719919,0)   (-0.29940759055806498,0)   (0.051809282553103783,0)   (0.0048179875392319839,0)   (-0.096517575878229234,0)   (0.1204494131667727,0)   (-0.25010732396469854,0)   
1000   0   (0.23532297313859979,0)   (-0.14668969259716988,0)   (0.032652714868721268,0)   (-0.0070143164997905887,0)   (-0.043848300216735372,0)   (0.049073914723101492,0)   (-0.1194972934167266,0)   (0.47064594627719919,0)   (-0.29940759055806498,0)   (0.051809282553103783,0)   (0.0048179875392319839,0)   (-0.096517575878229234,0)   (0.1204494131667727,0)   (-0.25010732396469854,0)   
10000   0   (0.23532297313859979,0)   (-0.14668969259716988,0)   (0.032652714868721268,0)   (-0.0070143164997905887,0)   (-0.043848300216735372,0)   (0.049073914723101492,0)   (-0.1194972934167266,0)   (0.47064594627719919,0)   (-0.29940759055806498,0)   (0.051809282553103783,0)   (0.0048179875392319839,0)   (-0.096517575878229234,0)   (0.1204494131667727,0)   (-0.25010732396469854,0)   
