0   0   (0.21875,0)   (7.589415207398531e-18,0)   (-1.3010426069826053e-18,0)   (4.9873299934333204e-18,0)   (-5.4210108624275222e-18,0)   (6.5052130349130266e-19,0)   (-7.3725747729014302e-18,0)   (3.2526065174565133e-18,0)   (0.43749999999999883,0)   (1.5605735020213229e-17,0)   (1.259029772798792e-17,0)   (-2.7511630126819675e-18,0)   (2.120970499924768e-18,0)   (5.5633123975662446e-18,0)   (5.0212113113234924e-18,0)   (1.0638733817514012e-18,0)   
0.5   0   (0.23743666940502392,0)   (0.0096444207928268709,0)   (0.010434783916197414,0)   (0.0083016891151916176,0)   (-0.0015914628055742023,0)   (0.0030292235711844992,0)   (-0.00042810439202375721,0)   (0.0005650725432165475,0)   (0.47487333881004679,0)   (-0.028485844605523052,0)   (-0.018945766677058672,0)   (0.018385164830766763,0)   (-0.0078344521487123137,0)   (0.0021445442038076721,0)   (-0.00046772738780126368,0)   (0.00010418409323243488,0)   
1   0   (0.23969338506048291,0)   (0.021788561837576798,0)   (0.021651211248743661,0)   (0.012334702466144178,0)   (-0.0042084137359374961,0)   (0.0095124966465936194,0)   (-0.00070510501351325489,0)   (0.0030939260514259688,0)   (0.47938677012095066,0)   (-0.044917172235477199,0)   (-0.022519200924108904,0)   (0.031254592275500086,0)   (-0.020243690102894077,0)   (0.0050580859077975198,0)   (-0.00054073391162783957,0)   (5.3158407221554412e-05,0)   
2   0   (0.24060177248170506,0)   (0.0420289105570694,0)   (0.040004173144884844,0)   (0.012697807763060391,0)   (-0.0057589812491247137,0)   (0.020326097006825521,0)   (0.0032455322323762365,0)   (0.01178647771756987,0)   (0.48120354496338236,0)   (-0.066683334421333257,0)   (-0.019256364070640519,0)   (0.037989591654609335,0)   (-0.035117376967004156,0)   (0.0098412610215139456,0)   (0.0018639752515146738,0)   (-0.0017190993148736623,0)   
10   0   (0.24060024944133668,0)   (0.080785622431628887,0)   (0.076689557309627079,0)   (0.016714062962631556,0)   (-0.0016189883039459379,0)   (0.046717056534046356,0)   (0.050539309170630098,0)   (0.088519780463490183,0)   (0.48120049888267102,0)   (-0.10262109124152483,0)   (0.009690037102530925,0)   (0.032558639591550746,0)   (-0.057854494510542143,0)   (0.045532876847710888,0)   (-0.030178477586304334,0)   (0.010566006633721326,0)   
100   0   (0.24049032311754659,0)   (0.080939525169585413,0)   (0.072251033789062835,0)   (0.0061176457326477694,0)   (-0.019143515619770193,0)   (0.027082537259789822,0)   (0.058399805525708448,0)   (0.12908655592257462,0)   (0.48098064623509318,0)   (-0.11083016279837489,0)   (0.03285161357749182,0)   (0.01134748796303625,0)   (-0.081363629717001243,0)   (0.11418738180340703,0)   (-0.10212088977325641,0)   (0.049105156617553131,0)   
200   0   (0.24044545977569462,0)   (0.074517802684897161,0)   (0.069428111133607417,0)   (0.0033604618355140823,0)   (-0.023666936786407168,0)   (0.022118877306241541,0)   (0.051046723168146006,0)   (0.12385439539132866,0)   (0.48089091955138918,0)   (-0.11641325984891092,0)   (0.036406276167563097,0)   (0.0088546342944628691,0)   (-0.085724897986565435,0)   (0.12283045094365024,0)   (-0.10913652938243878,0)   (0.051977648502108717,0)   
500   0   (0.24044217545816271,0)   (0.074049053142550877,0)   (0.069222784722660621,0)   (0.0031598586254995426,0)   (-0.023996491461903316,0)   (0.021757620866541417,0)   (0.050510076940676898,0)   (0.12347139610745536,0)   (0.48088435091632575,0)   (-0.11682088204462714,0)   (0.036664811544323515,0)   (0.0086738849856643103,0)   (-0.08604255619883526,0)   (0.12345786204204375,0)   (-0.10964414131348774,0)   (0.052184850584006688,0)   
1000   0   (0.24044217459122122,0)   (0.074048929410833367,0)   (0.069222730524946152,0)   (0.003159805674410595,0)   (-0.023996578451299263,0)   (0.021757525509407176,0)   (0.050509935286897602,0)   (0.12347129500984197,0)   (0.48088434918244266,0)   (-0.11682098964121382,0)   (0.036664879787078518,0)   (0.0086738372756785392,0)   (-0.086042640048077212,0)   (0.12345802765219591,0)   (-0.10964427530026757,0)   (0.052184905275319625,0)   
10000   0   (0.24044217459122033,0)   (0.07404892941069996,0)   (0.069222730524887713,0)   (0.0031598056743534974,0)   (-0.023996578451393066,0)   (0.021757525509304352,0)   (0.050509935286744863,0)   (0.12347129500973296,0)   (0.48088434918244088,0)   (-0.11682098964132985,0)   (0.036664879787152084,0)   (0.0086738372756270908,0)   (-0.08604264004816764,0)   (0.12345802765237454,0)   (-0.10964427530041207,0)   (0.052184905275378592,0)   
