0   0   (0.18749999999999997,0)   (-1.0408340855860843e-17,0)   (-3.4694469519536142e-18,0)   (-2.4286128663675299e-17,0)   (0.37499999999999994,0)   (-1.0408340855860843e-17,0)   (0,0)   (-3.4694469519536142e-18,0)   
0.5   0   (0.19413085542600539,0)   (0.0092901663810035142,0)   (0.0092901663810034639,0)   (0.0037706487410932143,0)   (0.38826171085201072,0)   (-0.010391356385608187,0)   (-0.01039135638560817,0)   (0.0034740319659083622,0)   
1   0   (0.1965136388043654,0)   (0.0069317756255437733,0)   (0.00693177562554369,0)   (0.011776746264986291,0)   (0.39302727760873057,0)   (-0.033183578599796197,0)   (-0.033183578599796225,0)   (0.022294446583130487,0)   
2   0   (0.1981337396095692,0)   (-0.0089249750576057569,0)   (-0.008924975057605854,0)   (0.025118545421162198,0)   (0.39626747921913819,0)   (-0.072082598107007193,0)   (-0.072082598107007304,0)   (0.074241219084741031,0)   
10   0   (0.20453794400861433,0)   (-0.046036426748937737,0)   (-0.046036426748937813,0)   (0.026127976873145796,0)   (0.40907588801722861,0)   (-0.11087045786102608,0)   (-0.11087045786102631,0)   (0.13294511268118248,0)   
100   0   (0.20459042414644663,0)   (-0.046302081771954613,0)   (-0.04630208177195469,0)   (0.026027478794925046,0)   (0.40918084829289286,0)   (-0.11104303852746651,0)   (-0.11104303852746673,0)   (0.1331533694979681,0)   
200   0   (0.20459042414644663,0)   (-0.046302081771954613,0)   (-0.04630208177195469,0)   (0.026027478794925042,0)   (0.40918084829289292,0)   (-0.11104303852746651,0)   (-0.11104303852746673,0)   (0.13315336949796813,0)   
500   0   (0.2045904241464466,0)   (-0.046302081771954613,0)   (-0.04630208177195469,0)   (0.026027478794925046,0)   (0.40918084829289286,0)   (-0.11104303852746651,0)   (-0.11104303852746675,0)   (0.13315336949796816,0)   
1000   0   (0.20459042414644663,0)   (-0.046302081771954613,0)   (-0.04630208177195469,0)   (0.026027478794925046,0)   (0.40918084829289292,0)   (-0.1110430385274665,0)   (-0.11104303852746675,0)   (0.13315336949796813,0)   
10000   0   (0.2045904241464466,0)   (-0.046302081771954613,0)   (-0.04630208177195469,0)   (0.026027478794925046,0)   (0.40918084829289286,0)   (-0.11104303852746651,0)   (-0.11104303852746673,0)   (0.13315336949796813,0)   
