0   0   (0.1875,0)   (-3.4694469519536142e-18,0)   (1.0408340855860843e-17,0)   (-3.4694469519536142e-18,0)   (0.37499999999999978,0)   (-1.3010426069826053e-17,0)   (2.6020852139652106e-18,0)   (-4.3368086899420177e-18,0)   
0.5   0   (0.19678935342810386,0)   (-0.0010727861771833052,0)   (-0.0010727861771833104,0)   (0.0070733481952956435,0)   (0.39357870685620772,0)   (-0.026533907565198956,0)   (-0.026533907565198977,0)   (0.014513382232409989,0)   
1   0   (0.19954248575299743,0)   (-0.018976799523674603,0)   (-0.018976799523674634,0)   (0.022198173311883031,0)   (0.39908497150599453,0)   (-0.067090173696782635,0)   (-0.06709017369678269,0)   (0.060575776293702227,0)   
2   0   (0.20336363231449467,0)   (-0.042121203978792009,0)   (-0.042121203978792092,0)   (0.035573454535709724,0)   (0.40672726462898906,0)   (-0.10248191948852835,0)   (-0.1024819194885284,0)   (0.11165378909929775,0)   
10   0   (0.20459168593209021,0)   (-0.049006096279040345,0)   (-0.049006096279040436,0)   (0.03684106350757136,0)   (0.40918337186418025,0)   (-0.10950360776326258,0)   (-0.10950360776326261,0)   (0.12234230807663642,0)   
100   0   (0.20459168836703165,0)   (-0.049006109058316538,0)   (-0.049006109058316635,0)   (0.036841059499203126,0)   (0.40918337673406308,0)   (-0.10950361583855318,0)   (-0.1095036158385532,0)   (0.12234231723486015,0)   
200   0   (0.20459168836703165,0)   (-0.049006109058316538,0)   (-0.049006109058316635,0)   (0.036841059499203126,0)   (0.40918337673406313,0)   (-0.10950361583855317,0)   (-0.1095036158385532,0)   (0.12234231723486018,0)   
500   0   (0.20459168836703162,0)   (-0.049006109058316538,0)   (-0.049006109058316635,0)   (0.036841059499203119,0)   (0.40918337673406319,0)   (-0.10950361583855317,0)   (-0.10950361583855321,0)   (0.12234231723486017,0)   
1000   0   (0.20459168836703162,0)   (-0.049006109058316538,0)   (-0.049006109058316628,0)   (0.036841059499203119,0)   (0.40918337673406313,0)   (-0.10950361583855316,0)   (-0.10950361583855321,0)   (0.12234231723486017,0)   
10000   0   (0.20459168836703162,0)   (-0.049006109058316538,0)   (-0.049006109058316628,0)   (0.036841059499203126,0)   (0.40918337673406313,0)   (-0.10950361583855317,0)   (-0.10950361583855321,0)   (0.12234231723486015,0)   
