0   0   (0.22727272727272749,0)   (-1.0092936587501423e-17,0)   (1.718953262558836e-17,0)   (-2.3655320126956459e-18,0)   (-7.7274045748057764e-18,0)   (4.5339363576666551e-18,0)   (5.0858938272956387e-18,0)   (-6.9388939039072284e-18,0)   (4.7310640253912917e-19,0)   (4.7310640253912917e-18,0)   (-6.7811917697275188e-18,0)   (0.45454545454546585,0)   (2.3363324769139343e-17,0)   (7.6005652411042062e-17,0)   (-3.5838426016300678e-17,0)   (-1.7236350446672963e-18,0)   (-1.1891110531527097e-17,0)   (-2.3532115334628562e-19,0)   (-2.7838122826488605e-18,0)   (1.5035296831735062e-17,0)   (6.5631192873071385e-18,0)   (2.9450565546079974e-18,0)   
0.5   0   (0.24543321123483486,0)   (0.014306118333278182,0)   (0.018741835942672303,0)   (0.0074320803345201084,0)   (-0.0027400100032848296,0)   (0.0039722147875885308,0)   (-0.0014096228166816311,0)   (0.00089776825488625345,0)   (-0.00023886874245458568,0)   (0.00012382324509242174,0)   (-2.5858306033341005e-05,0)   (0.49086642246701517,0)   (-0.025776417730723714,0)   (-0.0099060322964961804,0)   (0.01390996199790261,0)   (-0.010706893557645852,0)   (0.0034676104073583817,0)   (-0.00065244198425433062,0)   (8.2140015073794287e-05,0)   (-1.5026984527430548e-05,0)   (3.2129357822419818e-06,0)   (-8.320227919080475e-07,0)   
1   0   (0.24615653294047007,0)   (0.031531003555152898,0)   (0.039853421330094868,0)   (0.0099018243580393656,0)   (-0.0018159429700508867,0)   (0.0075615316353314071,0)   (-0.0033023343941088069,0)   (0.0030285287366137508,0)   (-0.00069542334745845125,0)   (0.00063788521784040016,0)   (-4.8449486979263877e-05,0)   (0.4923130658786215,0)   (-0.041117364963687487,0)   (-0.0088194867431425506,0)   (0.015965778193843452,0)   (-0.015034340515643171,0)   (0.0066725475450377389,0)   (-0.0010205914633842417,0)   (-0.00082139911650244571,0)   (0.00045753476214099696,0)   (-9.4888817002739106e-05,0)   (1.0620303525134629e-05,0)   
2   0   (0.24641381634294016,0)   (0.056843159951667492,0)   (0.069808207420438015,0)   (0.01225418919133207,0)   (0.00027815554765877064,0)   (0.010986071090904923,0)   (-0.0071889198051249478,0)   (0.0090495398538313794,0)   (-0.0022777102228258737,0)   (0.0036045184142823572,0)   (0.00010054461109650427,0)   (0.49282763268496282,0)   (-0.063305950670293723,0)   (-0.0051681417672375871,0)   (0.018596409577119763,0)   (-0.018438103756857026,0)   (0.011908144085100502,0)   (-0.0072062885096668477,0)   (0.0011108173351834743,0)   (0.0008446314633028209,0)   (-0.00052046849880630242,0)   (7.8318182328100905e-05,0)   
10   0   (0.24643852423338486,0)   (0.082048007077200155,0)   (0.10445817148074239,0)   (0.0056757021233166532,0)   (-0.0031457548471794617,0)   (0.014101312910175547,0)   (-0.016441725222102865,0)   (0.021089116141759179,0)   (0.0020275817857675323,0)   (0.022809263597682761,0)   (0.019913617423321192,0)   (0.49287704846664493,0)   (-0.1027411183610103,0)   (0.02058042805009765,0)   (0.0024095939506389398,0)   (-0.0094872611814870965,0)   (0.013590327116395691,0)   (-0.032439379797958086,0)   (0.046431492420346936,0)   (-0.038725392948517859,0)   (0.014759893856570266,0)   (-0.00241250999776881,0)   
100   0   (0.24653399067620152,0)   (0.12086162990141464,0)   (0.10027425611305042,0)   (0.031822174130889426,0)   (-0.014087959825327824,0)   (0.022592156016418789,0)   (-0.015238874845497481,0)   (0.010311411303163242,0)   (0.072073131857344569,0)   (0.11228951504976946,0)   (0.18969012799748844,0)   (0.49306798135240409,0)   (-0.072846252236688627,0)   (0.021103602900778347,0)   (-0.0019521090193914588,0)   (-0.00073605110524765135,0)   (0.0072681711661077477,0)   (-0.039999471713248198,0)   (0.083161068679984573,0)   (-0.065249081257075653,0)   (0.020236187212231794,0)   (0.0030820140738128739,0)   
200   0   (0.2465368880608162,0)   (0.12188911125855202,0)   (0.10039704556500148,0)   (0.032730088925105018,0)   (-0.014382702291980711,0)   (0.022865995073057959,0)   (-0.01523689198086048,0)   (0.010133033298622932,0)   (0.074116977399052944,0)   (0.11440224220532497,0)   (0.19372167379436678,0)   (0.4930737761216365,0)   (-0.071972748748313678,0)   (0.020929726360481193,0)   (-0.0018340132794368359,0)   (-0.00077876544101976525,0)   (0.0073641165056916617,0)   (-0.040380709298709752,0)   (0.083738435466051878,0)   (-0.064704215218891623,0)   (0.018469786935480247,0)   (0.0046941358493098198,0)   
500   0   (0.24653691962630589,0)   (0.1219006197176991,0)   (0.10039882575144957,0)   (0.032740333364879998,0)   (-0.014385997962510449,0)   (0.022869057970589076,0)   (-0.015236906519947,0)   (0.010131098917222657,0)   (0.074139698771206852,0)   (0.11442555552414162,0)   (0.19376571155864225,0)   (0.49307383925261439,0)   (-0.071962898082974208,0)   (0.020927550831838899,0)   (-0.0018323372898694499,0)   (-0.00077971148558303232,0)   (0.0073656743379827971,0)   (-0.040385573694758634,0)   (0.083745150498263796,0)   (-0.064696842557867534,0)   (0.018445085455724042,0)   (0.004717435932022963,0)   
1000   0   (0.24653691962636221,0)   (0.12190061973817591,0)   (0.10039882575470015,0)   (0.032740333383053571,0)   (-0.014385997968348409,0)   (0.022869057976013608,0)   (-0.015236906519971971,0)   (0.0101310989137999,0)   (0.074139698811474128,0)   (0.11442555556546689,0)   (0.19376571163651723,0)   (0.49307383925272841,0)   (-0.071962898065422123,0)   (0.020927550827897712,0)   (-0.0018323372867882141,0)   (-0.00077971148738559541,0)   (0.0073656743408680985,0)   (-0.040385573703538548,0)   (0.08374515051027473,0)   (-0.064696842544492525,0)   (0.018445085410515111,0)   (0.0047174359748957048,0)   
10000   0   (0.24653691962636221,0)   (0.12190061973817592,0)   (0.10039882575470013,0)   (0.032740333383053571,0)   (-0.014385997968348408,0)   (0.022869057976013612,0)   (-0.01523690651997197,0)   (0.010131098913799898,0)   (0.074139698811474128,0)   (0.11442555556546691,0)   (0.19376571163651726,0)   (0.49307383925272846,0)   (-0.071962898065422123,0)   (0.020927550827897715,0)   (-0.0018323372867882141,0)   (-0.0007797114873855953,0)   (0.0073656743408680994,0)   (-0.040385573703538548,0)   (0.083745150510274743,0)   (-0.064696842544492539,0)   (0.018445085410515111,0)   (0.004717435974895704,0)   
