0   0   (0.21428571428571433,0)   (1.1895246692412391e-17,0)   (0,0)   (4.9563527885051632e-18,0)   (-9.9127055770103257e-19,0)   (-3.9650822308041303e-18,0)   (7.9301644616082606e-18,0)   (0.42857142857142827,0)   (1.3382152528963941e-17,0)   (9.0763210439500793e-18,0)   (2.5091535991807388e-18,0)   (-1.827655090761279e-18,0)   (-1.7966778858331218e-18,0)   (2.6795282262856039e-18,0)   
0.5   0   (0.2337714648493433,0)   (0.0017054962967759711,0)   (0.0029755716667835366,0)   (0.0093968002430685794,0)   (-0.0033595177377768663,0)   (0.0035606164879477208,0)   (-0.00075928222553835493,0)   (0.46754292969868416,0)   (-0.038105173232412776,0)   (-0.025883201102787589,0)   (0.024986847492132386,0)   (-0.010996998520283621,0)   (0.0026785347881249318,0)   (-0.00064869790894376536,0)   
1   0   (0.23594164527705033,0)   (0.0045620214232275427,0)   (0.0058296351805574784,0)   (0.012776043746371533,0)   (-0.0077546479709531589,0)   (0.010840372595869945,0)   (-0.0019327718644724049,0)   (0.47188329055409689,0)   (-0.061689063552516625,0)   (-0.031718358314556279,0)   (0.043294087873502717,0)   (-0.028973714587655033,0)   (0.0063211871873619634,0)   (-0.00059291680015791744,0)   
2   0   (0.23668034018906695,0)   (0.0068922732761586428,0)   (0.012146133667779318,0)   (0.010502867584653333,0)   (-0.01102494440186863,0)   (0.021847456341917891,0)   (-0.0019593658143138861,0)   (0.47336068037812756,0)   (-0.09486451482581934,0)   (-0.025797770014877278,0)   (0.051314522014282132,0)   (-0.052345915951172994,0)   (0.016472582059426071,0)   (0.00025999117314118601,0)   
10   0   (0.23623503170901214,0)   (-0.049220242968867123,0)   (0.01770017019657591,0)   (0.0039598509823323014,0)   (-0.030725433897374463,0)   (0.032215716606182887,0)   (-0.022706738453073222,0)   (0.47247006341802361,0)   (-0.2029589179836418,0)   (0.028561306636867612,0)   (0.027037618191710411,0)   (-0.099678274598979738,0)   (0.11376931775216262,0)   (-0.12757859119587547,0)   
100   0   (0.23536542642388311,0)   (-0.14470668609440379,0)   (0.032704101181357803,0)   (-0.0075806832934410383,0)   (-0.043073964125429062,0)   (0.048399080234603986,0)   (-0.12102736040547224,0)   (0.47073085284776667,0)   (-0.29655931574914324,0)   (0.052066288383308554,0)   (0.0040399650710287996,0)   (-0.095664039764275025,0)   (0.12209879873988699,0)   (-0.25471973629948158,0)   
200   0   (0.23536501547470698,0)   (-0.14474800141056479,0)   (0.032713753882836594,0)   (-0.0075865592410251596,0)   (-0.04307673794774558,0)   (0.04841022361985528,0)   (-0.12107768494099981,0)   (0.47073003094941457,0)   (-0.2965966212570133,0)   (0.052070037321972878,0)   (0.0040341291454714691,0)   (-0.095656801000168948,0)   (0.12208627710328591,0)   (-0.25475669342419005,0)   
500   0   (0.23536501542617216,0)   (-0.14474800629008144,0)   (0.032713755022862209,0)   (-0.007586559934999868,0)   (-0.043076738275345923,0)   (0.048410224935937073,0)   (-0.12107769088454413,0)   (0.47073003085234488,0)   (-0.29659662566295431,0)   (0.052070037764738619,0)   (0.0040341284562235812,0)   (-0.09565680014523964,0)   (0.12208627562442664,0)   (-0.25475669778898569,0)   
1000   0   (0.23536501542617216,0)   (-0.14474800629008144,0)   (0.032713755022862209,0)   (-0.007586559934999868,0)   (-0.043076738275345923,0)   (0.048410224935937073,0)   (-0.12107769088454413,0)   (0.47073003085234488,0)   (-0.29659662566295431,0)   (0.052070037764738619,0)   (0.0040341284562235812,0)   (-0.09565680014523964,0)   (0.12208627562442664,0)   (-0.25475669778898569,0)   
10000   0   (0.23536501542617216,0)   (-0.14474800629008144,0)   (0.032713755022862209,0)   (-0.007586559934999868,0)   (-0.043076738275345923,0)   (0.048410224935937073,0)   (-0.12107769088454413,0)   (0.47073003085234488,0)   (-0.29659662566295431,0)   (0.052070037764738619,0)   (0.0040341284562235812,0)   (-0.09565680014523964,0)   (0.12208627562442664,0)   (-0.25475669778898569,0)   
