0   0   (0.20833333333333334,0)   (3.4694469519536142e-18,0)   (6.9388939039072284e-18,0)   (-8.0953762212251003e-18,0)   (1.1564823173178713e-18,0)   (0,0)   (0.41666666666666696,0)   (1.5052340161340421e-17,0)   (5.9631119486702744e-18,0)   (1.6624433311444402e-18,0)   (-3.4333068795374305e-19,0)   (2.1187117453987567e-18,0)   
0.5   0   (0.21132356917442033,0)   (0.022386954109700378,0)   (0.021887303712354016,0)   (0.0045261231902665186,0)   (0.0026344770265923829,0)   (0.00065718163256982568,0)   (0.42264713834884077,0)   (-0.0009791141672109557,0)   (-0.00095911927301086796,0)   (0.00012150639865353041,0)   (-8.3609257194221482e-06,0)   (4.5034077477422909e-07,0)   
1   0   (0.21510080831619766,0)   (0.046288494286048656,0)   (0.044057833614394082,0)   (0.017206084986974932,0)   (0.011516137720004533,0)   (0.005141449372421677,0)   (0.43020161663239498,0)   (-0.0044010433583026864,0)   (-0.0041268412920881844,0)   (0.0010781576603357287,0)   (-0.00013571793272884527,0)   (1.4182806101703572e-05,0)   
2   0   (0.21674257272853908,0)   (0.090151551001452987,0)   (0.08439838406713368,0)   (0.053525980907817711,0)   (0.043280134557402233,0)   (0.029681068691242603,0)   (0.43348514545707806,0)   (-0.011505530015444661,0)   (-0.010160348074108426,0)   (0.0048571115490694365,0)   (-0.00091923514286548454,0)   (0.00015423677269821502,0)   
10   0   (0.19832302473908359,0)   (0.17201545126667561,0)   (0.14602962708310022,0)   (0.14446094686437008,0)   (0.16978955463140388,0)   (0.14020337827843507,0)   (0.39664604947816745,0)   (-0.0019734408802544279,0)   (-0.0017601057906140875,0)   (0.0011902274187107309,0)   (-0.00015781864874444537,0)   (-0.00032776682346676651,0)   
100   0   (0.19397619531787844,0)   (0.17632598599570104,0)   (0.14265020932217737,0)   (0.14265020932217753,0)   (0.17632598599570098,0)   (0.13795239063575682,0)   (0.38795239063575665,0)   (3.4010267549165273e-17,0)   (6.8339419914369061e-17,0)   (-6.3141482450367786e-17,0)   (1.8210669161004494e-16,0)   (-6.1921486405585749e-17,0)   
200   0   (0.19397619531678711,0)   (0.17632598599616023,0)   (0.14265020932062689,0)   (0.142650209320627,0)   (0.17632598599616017,0)   (0.1379523906335742,0)   (0.38795239063357423,0)   (4.1009947130629554e-17,0)   (7.8116766575951216e-17,0)   (-6.3805297802401303e-17,0)   (1.8122439308731741e-16,0)   (-6.2687214358313691e-17,0)   
500   0   (0.19397619531678711,0)   (0.17632598599616023,0)   (0.14265020932062689,0)   (0.142650209320627,0)   (0.17632598599616017,0)   (0.1379523906335742,0)   (0.38795239063357423,0)   (4.1009947174264205e-17,0)   (7.8116766527580594e-17,0)   (-6.3805297850771936e-17,0)   (1.8122439313095207e-16,0)   (-6.2687214360396259e-17,0)   
1000   0   (0.19397619531678711,0)   (0.17632598599616023,0)   (0.14265020932062689,0)   (0.142650209320627,0)   (0.17632598599616017,0)   (0.1379523906335742,0)   (0.38795239063357423,0)   (4.1009947174264205e-17,0)   (7.8116766527580594e-17,0)   (-6.3805297850771936e-17,0)   (1.8122439313095207e-16,0)   (-6.2687214360396259e-17,0)   
10000   0   (0.19397619531678711,0)   (0.17632598599616023,0)   (0.14265020932062689,0)   (0.142650209320627,0)   (0.17632598599616017,0)   (0.1379523906335742,0)   (0.38795239063357423,0)   (4.1009947174264205e-17,0)   (7.8116766527580594e-17,0)   (-6.3805297850771936e-17,0)   (1.8122439313095207e-16,0)   (-6.2687214360396259e-17,0)   
