0   0   (0.1875,0)   (1.7347234759768071e-17,0)   (-8.6736173798840355e-18,0)   (0,0)   (0.37499999999999983,0)   (-8.6736173798840355e-18,0)   (6.9388939039072284e-18,0)   (5.6378512969246231e-18,0)   
0.5   0   (0.18838216927629392,0)   (0.016125068274571632,0)   (0.016125068274571611,0)   (0.0022608695191817657,0)   (0.37676433855258779,0)   (-0.00042320277248998834,0)   (-0.00042320277248996822,0)   (3.4972129491707352e-05,0)   
1   0   (0.18975173099891876,0)   (0.031766470269172502,0)   (0.031766470269172481,0)   (0.0090421114023349954,0)   (0.37950346199783747,0)   (-0.0022570291683439692,0)   (-0.0022570291683439471,0)   (0.00040643298966595458,0)   
2   0   (0.1896854424887236,0)   (0.058600994738121727,0)   (0.058600994738121699,0)   (0.029453558508352223,0)   (0.37937088497744709,0)   (-0.007111071346046282,0)   (-0.0071110713460462611,0)   (0.0028868871607735723,0)   
10   0   (0.16762278461348867,0)   (0.12343991240511827,0)   (0.12343991240511824,0)   (0.082838471299245361,0)   (0.3352455692269774,0)   (-0.00098666669793260882,0)   (-0.00098666669793262833,0)   (0.0015827077345221528,0)   
100   0   (0.16663455360971291,0)   (0.12500000000000006,0)   (0.12500000000000006,0)   (0.083269107219425681,0)   (0.33326910721942604,0)   (-2.211809599716837e-17,0)   (-4.2934777708890058e-17,0)   (-1.9508412061095472e-18,0)   
200   0   (0.16663455360971291,0)   (0.12500000000000006,0)   (0.12500000000000006,0)   (0.083269107219425681,0)   (0.33326910721942604,0)   (-2.211772431870429e-17,0)   (-4.2934406030425976e-17,0)   (-1.951563910473908e-18,0)   
500   0   (0.16663455360971291,0)   (0.12500000000000006,0)   (0.12500000000000006,0)   (0.083269107219425681,0)   (0.33326910721942604,0)   (-2.211772431870429e-17,0)   (-4.2934406030425976e-17,0)   (-1.951563910473908e-18,0)   
1000   0   (0.16663455360971291,0)   (0.12500000000000006,0)   (0.12500000000000006,0)   (0.083269107219425681,0)   (0.33326910721942604,0)   (-2.211772431870429e-17,0)   (-4.2934406030425976e-17,0)   (-1.951563910473908e-18,0)   
10000   0   (0.16663455360971291,0)   (0.12500000000000006,0)   (0.12500000000000006,0)   (0.083269107219425681,0)   (0.33326910721942604,0)   (-2.211772431870429e-17,0)   (-4.2934406030425976e-17,0)   (-1.951563910473908e-18,0)   
