0   0   (0.20000000000000001,0)   (-9.7144514654701191e-18,0)   (-6.9388939039072284e-18,0)   (-1.5265566588595904e-17,0)   (-8.3266726846886737e-18,0)   (0.39999999999999997,0)   (5.2719330637107651e-19,0)   (-3.2255014631443758e-19,0)   (-4.5672016515951878e-19,0)   (1.5102597449544176e-19,0)   
0.5   0   (0.19961675160246567,0)   (0.02023414559500299,0)   (0.020291565937416704,0)   (0.0033776625432955999,0)   (0.0018285743490707948,0)   (0.39923350320493139,0)   (-2.2302341461484482e-07,0)   (-2.2280758368804631e-07,0)   (1.4258289858242308e-09,0)   (-5.2043067895574686e-12,0)   
1   0   (0.19812797785798686,0)   (0.042678996404154249,0)   (0.043198222459903617,0)   (0.013996892563711765,0)   (0.0079918162762089781,0)   (0.39625595571597361,0)   (-1.445643696211237e-06,0)   (-1.4393758502668704e-06,0)   (1.8710834619857643e-08,0)   (-1.3143786650996412e-10,0)   
2   0   (0.19072197167411348,0)   (0.085378956437375808,0)   (0.089406059168915697,0)   (0.051280853496194052,0)   (0.030453871771959868,0)   (0.38144394334822684,0)   (-6.2623914545198327e-06,0)   (-6.1353328274132963e-06,0)   (1.6057469753147893e-07,0)   (-2.0214461711675762e-09,0)   
10   0   (0.13891887553726603,0)   (0.12633293852640753,0)   (0.13605078271851023,0)   (0.12617941541357175,0)   (0.02753084877811619,0)   (0.27783775107453174,0)   (-3.825450661729908e-07,0)   (-2.6439443300292252e-07,0)   (2.1705655343955974e-08,0)   (-2.4140858578907514e-10,0)   
100   0   (0.1299937471547741,0)   (0.12599793030190448,0)   (0.12799788655096045,0)   (0.12599793030190462,0)   (0.0099874943095527007,0)   (0.25998749430954787,0)   (-1.0835293741503872e-17,0)   (1.5504546800785861e-17,0)   (-4.4724305257645988e-17,0)   (4.4598687226526737e-18,0)   
200   0   (0.12978375548065166,0)   (0.12612853177856198,0)   (0.12752669192351856,0)   (0.12612853177856229,0)   (0.0095675109613121423,0)   (0.25956751096130315,0)   (-2.3686743786744177e-17,0)   (1.308847798032283e-17,0)   (-4.5256632764718452e-17,0)   (1.1888324640769735e-17,0)   
500   0   (0.12929174917113076,0)   (0.12643452845017325,0)   (0.12642269227076477,0)   (0.12643452845017386,0)   (0.0085834983422804611,0)   (0.2585834983422613,0)   (-4.5607520575464046e-17,0)   (1.0014122623990894e-17,0)   (-4.7476932910418605e-17,0)   (2.3685036530551299e-17,0)   
1000   0   (0.12893727217896864,0)   (0.12665499062243685,0)   (0.12562729093406802,0)   (0.12665499062243765,0)   (0.0078745443579635848,0)   (0.25787454435793716,0)   (-6.204580796516874e-17,0)   (5.7728145383409777e-18,0)   (-4.9360457364801327e-17,0)   (3.3882934033307688e-17,0)   
10000   0   (0.12883116659259367,0)   (0.12672098155719078,0)   (0.12538920347818289,0)   (0.12672098155719164,0)   (0.0076623331852157476,0)   (0.25766233318518711,0)   (-6.6191126058116713e-17,0)   (4.9398961483870264e-18,0)   (-4.6993651518738387e-17,0)   (2.4924234786417215e-17,0)   
