0   0   (0.21875,0)   (8.8904578143811364e-18,0)   (1.3010426069826053e-17,0)   (1.7347234759768071e-18,0)   (-4.1199682554449168e-18,0)   (6.2883726004159257e-18,0)   (-1.5178830414797062e-18,0)   (2.8189256484623115e-18,0)   (0.43750000000000017,0)   (-1.3755815063409838e-18,0)   (-3.06287113727155e-18,0)   (-7.1218530205141573e-18,0)   (-3.7811550765431967e-18,0)   (5.2990381180229029e-18,0)   (4.912791094074942e-18,0)   (-3.3169810214478401e-18,0)   
0.5   0   (0.23715433300538885,0)   (0.010541117460392949,0)   (0.011082631913957142,0)   (0.008030328951268529,0)   (-0.001185947041410406,0)   (0.0027759503126750834,0)   (-0.00033956310367228487,0)   (0.00051753467902794178,0)   (0.47430866601077548,0)   (-0.027138588921400982,0)   (-0.018397151446719731,0)   (0.017211489408475465,0)   (-0.007050549006923759,0)   (0.0018957070893685941,0)   (-0.00040574786472087664,0)   (8.8002708798829975e-05,0)   
1   0   (0.23953003964156638,0)   (0.023159269838257633,0)   (0.022519715393545452,0)   (0.012607171614597823,0)   (-0.0035419811058127119,0)   (0.0091272942181863555,0)   (-0.00049535031549557116,0)   (0.0030320450964057893,0)   (0.47906007928311917,0)   (-0.043394679556703029,0)   (-0.022587388561557058,0)   (0.030685380537227941,0)   (-0.019060212874140284,0)   (0.0047520225885052635,0)   (-0.00059865382593510329,0)   (9.4370376391399459e-05,0)   
2   0   (0.24052732142504202,0)   (0.045574182653563854,0)   (0.041872324386984329,0)   (0.013924258010374314,0)   (-0.004684256237254384,0)   (0.020104582499452368,0)   (0.0043144943435903839,0)   (0.012034883360574919,0)   (0.48105464285005639,0)   (-0.063718608017583528,0)   (-0.020013819633395907,0)   (0.038207832490488577,0)   (-0.033656946272688122,0)   (0.0084715860675132742,0)   (0.0020711824192386928,0)   (-0.001550392385073353,0)   
10   0   (0.24059146038444551,0)   (0.099191084784152034,0)   (0.0856338082533602,0)   (0.023312423198368109,0)   (0.0056269772754472596,0)   (0.054589523141511012,0)   (0.068580513059197781,0)   (0.10228315179590454,0)   (0.4811829207688893,0)   (-0.089943379949077765,0)   (0.0034267369749802069,0)   (0.037307640514860435,0)   (-0.052699837379155991,0)   (0.032654001502934855,0)   (-0.018030583542949591,0)   (0.0048755368359704931,0)   
100   0   (0.24103849602320213,0)   (0.17168849557155161,0)   (0.11278503848591223,0)   (0.046234219987554892,0)   (0.04558815913882891,0)   (0.097374060701444401,0)   (0.16195962003216011,0)   (0.20192867908665171,0)   (0.48207699204640309,0)   (-0.03206699622500233,0)   (-0.018064304747546465,0)   (0.047297751661098071,0)   (-0.019523220161014244,0)   (-0.0089866638273566769,0)   (-0.0031229133170051133,0)   (0.0096271954728622804,0)   
200   0   (0.2411372170800602,0)   (0.18500119940096788,0)   (0.11807102602487511,0)   (0.051744974731374939,0)   (0.055232855709195491,0)   (0.10747490491848394,0)   (0.1773813878986906,0)   (0.21382420745394712,0)   (0.48227443416011873,0)   (-0.020137060212364274,0)   (-0.025521154919190471,0)   (0.052534730901563048,0)   (-0.010362255817155157,0)   (-0.026696744594571716,0)   (0.011627667721802043,0)   (0.0030464798238621503,0)   
500   0   (0.24115936750086553,0)   (0.18799050450480442,0)   (0.11925878168809098,0)   (0.05298303010995329,0)   (0.057398893298611364,0)   (0.10974382392533112,0)   (0.18084430875465318,0)   (0.2164942174865094,0)   (0.48231873500172945,0)   (-0.01745846102533254,0)   (-0.027196559561703571,0)   (0.053712211346650843,0)   (-0.0083050066417052568,0)   (-0.030677017416282149,0)   (0.014945701651415745,0)   (0.0015645942005728512,0)   
1000   0   (0.24115946563669535,0)   (0.18800374840829079,0)   (0.11926404395657543,0)   (0.052988515227406906,0)   (0.057408489774652051,0)   (0.10975387621104644,0)   (0.18085965097908743,0)   (0.2165060467738712,0)   (0.4823189312733891,0)   (-0.017446593682711859,0)   (-0.027203982324632447,0)   (0.053717428092906874,0)   (-0.0082958921453280439,0)   (-0.030694651738480409,0)   (0.014960401975808536,0)   (0.0015580288036609266,0)   
10000   0   (0.2411594656478489,0)   (0.18800374991351959,0)   (0.11926404455465575,0)   (0.052988515850815029,0)   (0.057408490865334443,0)   (0.10975387735353363,0)   (0.18085965272279983,0)   (0.21650604811832258,0)   (0.48231893129569625,0)   (-0.017446592333935328,0)   (-0.02720398316826262,0)   (0.053717428685813404,0)   (-0.0082958911094247918,0)   (-0.030694653742699939,0)   (0.014960403646566119,0)   (0.0015580280574742265,0)   
