0   0   (0.20833333333333329,0)   (0,0)   (-1.7347234759768071e-18,0)   (-2.3129646346357427e-18,0)   (2.8912057932946786e-18,0)   (5.7824115865893567e-19,0)   (0.41666666666666635,0)   (1.1673243390427265e-17,0)   (1.3010426069826053e-18,0)   (-3.3971668071212471e-18,0)   (-2.7466455036299444e-18,0)   (-6.7581935418263112e-18,0)   
0.5   0   (0.21577958161092195,0)   (0.020576200962463511,0)   (0.019409705396554178,0)   (0.0044619852260938831,0)   (0.0025780429446448355,0)   (0.00075838178890776022,0)   (0.43155916322184457,0)   (-0.0043638321560927913,0)   (-0.0041058224907414625,0)   (0.00099981612778349033,0)   (-0.00012349174783876329,0)   (1.2276559275598446e-05,0)   
1   0   (0.22106707898916506,0)   (0.03846891010187032,0)   (0.034637076809419992,0)   (0.013759515245390418,0)   (0.0088525991345957157,0)   (0.004751111234184863,0)   (0.44213415797833022,0)   (-0.015041469869218669,0)   (-0.012902298502767575,0)   (0.0064832936794780027,0)   (-0.0013636438205180028,0)   (0.00024405872616032118,0)   
2   0   (0.22269110146591722,0)   (0.065145834871993699,0)   (0.055770797758436373,0)   (0.030911398689861209,0)   (0.02378332040561023,0)   (0.019467742110890949,0)   (0.44538220293183439,0)   (-0.034188588879899069,0)   (-0.027457136586082294,0)   (0.023217113899148496,0)   (-0.0066409017461302924,0)   (0.00138943858865591,0)   
10   0   (0.21882287419351576,0)   (0.097961624282276144,0)   (0.074233649989466313,0)   (0.040084605320704597,0)   (0.061616695401992279,0)   (0.07857280908295515,0)   (0.43764574838703152,0)   (-0.061166647637057578,0)   (-0.063530316778598481,0)   (0.081484666042037676,0)   (-0.015045076247591715,0)   (-0.032434568205625944,0)   
100   0   (0.22421563686040147,0)   (0.08016770111830214,0)   (0.055279802039789459,0)   (0.013094394195564865,0)   (0.040037197450172514,0)   (0.0800052307900119,0)   (0.44843127372080338,0)   (-0.073726309685438418,0)   (-0.086386874976413966,0)   (0.12709714309048797,0)   (-0.020033447789963774,0)   (-0.071681377390151638,0)   
200   0   (0.22421584128372293,0)   (0.08016684122498384,0)   (0.055279091387152868,0)   (0.013093333394171767,0)   (0.040036004522485513,0)   (0.080004656950073319,0)   (0.44843168256744631,0)   (-0.073726921671932857,0)   (-0.086387592458774434,0)   (0.12709819961945823,0)   (-0.020033614331624861,0)   (-0.071681974015360903,0)   
500   0   (0.22421584128541988,0)   (0.080166841217842302,0)   (0.055279091381253552,0)   (0.013093333385364067,0)   (0.040036004512577265,0)   (0.080004656945302635,0)   (0.44843168257084015,0)   (-0.07372692167701575,0)   (-0.086387592464730212,0)   (0.12709819962822069,0)   (-0.020033614333006031,0)   (-0.071681974020302838,0)   
1000   0   (0.22421584128541991,0)   (0.080166841217842302,0)   (0.055279091381253552,0)   (0.013093333385364066,0)   (0.040036004512577265,0)   (0.080004656945302635,0)   (0.44843168257084021,0)   (-0.073726921677015764,0)   (-0.086387592464730198,0)   (0.12709819962822064,0)   (-0.020033614333006031,0)   (-0.071681974020302838,0)   
10000   0   (0.22421584128541991,0)   (0.080166841217842288,0)   (0.055279091381253552,0)   (0.013093333385364067,0)   (0.040036004512577258,0)   (0.080004656945302635,0)   (0.44843168257084021,0)   (-0.073726921677015764,0)   (-0.086387592464730212,0)   (0.12709819962822066,0)   (-0.020033614333006031,0)   (-0.071681974020302838,0)   
