0   0   (0.21428571428571436,0)   (3.9650822308041303e-18,0)   (5.9476233462061954e-18,0)   (-4.9563527885051629e-19,0)   (5.9476233462061954e-18,0)   (-6.4432586250567123e-18,0)   (-1.1399611413561875e-17,0)   (0.42857142857142982,0)   (6.9698711088353863e-18,0)   (-1.2762608430400794e-17,0)   (4.1819226653012312e-18,0)   (2.7879484435341545e-19,0)   (-2.5711080090370535e-18,0)   (-1.3010426069826053e-18,0)   
0.5   0   (0.23475353879924768,0)   (-0.0034521220097147734,0)   (-0.00055662766596663456,0)   (0.011442536010873347,0)   (-0.0056781630708379648,0)   (0.0049441792174978296,0)   (-0.0013084899466016713,0)   (0.46950707759849486,0)   (-0.045899796364324966,0)   (-0.028836622049424356,0)   (0.031508341263538672,0)   (-0.016221357760498011,0)   (0.0040292782998004196,0)   (-0.00096654547678118503,0)   
1   0   (0.23639933468437671,0)   (-0.0039617940187493617,0)   (0.0024368894889504884,0)   (0.013178514649514408,0)   (-0.010965237202542765,0)   (0.012281852662802463,0)   (-0.0031614005122363301,0)   (0.47279866936875098,0)   (-0.072627346300534301,0)   (-0.030467348842309502,0)   (0.045610901155782167,0)   (-0.03666178158727823,0)   (0.0088120355469926623,0)   (-0.00028709065530097406,0)   
2   0   (0.23670433766635618,0)   (-0.013110096004498121,0)   (0.0078361076924417551,0)   (0.010069505927367115,0)   (-0.017508282594158542,0)   (0.022395393289200531,0)   (-0.0069670957907597801,0)   (0.47340867533270758,0)   (-0.11644371852486382,0)   (-0.019332614940879796,0)   (0.048937281562294557,0)   (-0.063114432116767052,0)   (0.028497912008164268,0)   (-0.0050599603529188084,0)   
10   0   (0.23573735695037001,0)   (-0.10636590951095906,0)   (0.02077874101980624,0)   (0.0015772251178788916,0)   (-0.041703792073681814,0)   (0.039629497164925843,0)   (-0.061591998320125345,0)   (0.47147471390073958,0)   (-0.25818520593275301,0)   (0.041224847496671678,0)   (0.016260152991104004,0)   (-0.10218310440597396,0)   (0.11971744423030925,0)   (-0.17772312843576984,0)   
100   0   (0.23518046456949143,0)   (-0.15297653916439657,0)   (0.032091019440055706,0)   (-0.004825861117520364,0)   (-0.046435317047208942,0)   (0.050762555141865916,0)   (-0.1137963150467733,0)   (0.4703609291389827,0)   (-0.30896274033262044,0)   (0.050812482063915573,0)   (0.0074972399686886225,0)   (-0.099479541383794307,0)   (0.11478341658922089,0)   (-0.23392402461616013,0)   
200   0   (0.23518046453002514,0)   (-0.1529765425644406,0)   (0.032091020329248487,0)   (-0.0048258616460705684,0)   (-0.046435317338662255,0)   (0.050762556015062424,0)   (-0.1137963193251627,0)   (0.47036092906005034,0)   (-0.30896274367423204,0)   (0.050812482447898578,0)   (0.007497239550659859,0)   (-0.099479541044350583,0)   (0.11478341566241457,0)   (-0.23392402749190577,0)   
500   0   (0.23518046453002509,0)   (-0.1529765425644406,0)   (0.032091020329248487,0)   (-0.0048258616460705719,0)   (-0.046435317338662255,0)   (0.050762556015062424,0)   (-0.11379631932516272,0)   (0.47036092906005023,0)   (-0.30896274367423204,0)   (0.050812482447898585,0)   (0.0074972395506598555,0)   (-0.099479541044350583,0)   (0.11478341566241454,0)   (-0.2339240274919058,0)   
1000   0   (0.23518046453002509,0)   (-0.1529765425644406,0)   (0.032091020329248487,0)   (-0.0048258616460705719,0)   (-0.046435317338662255,0)   (0.050762556015062424,0)   (-0.11379631932516272,0)   (0.47036092906005023,0)   (-0.30896274367423204,0)   (0.050812482447898585,0)   (0.0074972395506598555,0)   (-0.099479541044350583,0)   (0.11478341566241454,0)   (-0.2339240274919058,0)   
10000   0   (0.23518046453002509,0)   (-0.1529765425644406,0)   (0.032091020329248487,0)   (-0.0048258616460705719,0)   (-0.046435317338662255,0)   (0.050762556015062424,0)   (-0.11379631932516272,0)   (0.47036092906005023,0)   (-0.30896274367423204,0)   (0.050812482447898585,0)   (0.0074972395506598555,0)   (-0.099479541044350583,0)   (0.11478341566241454,0)   (-0.2339240274919058,0)   
