0   0   (0.18749999999999997,0)   (-1.0408340855860843e-17,0)   (-1.3877787807814457e-17,0)   (-1.0408340855860843e-17,0)   (0.37499999999999983,0)   (-2.6020852139652106e-18,0)   (5.2041704279304213e-18,0)   (-8.6736173798840355e-19,0)   
0.5   0   (0.19158640077142131,0)   (0.013599616696884033,0)   (0.013599616696884026,0)   (0.0029650698956413513,0)   (0.38317280154284256,0)   (-0.0039453983892190894,0)   (-0.0039453983892190668,0)   (0.00082237005334178563,0)   
1   0   (0.19455081926540005,0)   (0.020943598854706074,0)   (0.02094359885470606,0)   (0.0097870334855085592,0)   (0.38910163853080004,0)   (-0.015145138298445002,0)   (-0.01514513829844499,0)   (0.0068725960188206463,0)   
2   0   (0.19377391718473244,0)   (0.026570955717346509,0)   (0.026570955717346474,0)   (0.023151475079654496,0)   (0.38754783436946472,0)   (-0.037748697714448019,0)   (-0.037748697714447992,0)   (0.032359106309828335,0)   
10   0   (0.19523503863513458,0)   (0.0033506030163189004,0)   (0.0033506030163187872,0)   (0.032054664908429543,0)   (0.39047007727026883,0)   (-0.081726120865444285,0)   (-0.08172612086544416,0)   (0.10808529487988768,0)   
100   0   (0.20479484587857189,0)   (-0.04250441227247851,0)   (-0.042504412272478656,0)   (0.010467392394452981,0)   (0.40958969175714355,0)   (-0.11260051277562851,0)   (-0.11260051277562834,0)   (0.14912229936269067,0)   
200   0   (0.20479687522158041,0)   (-0.042514135713494702,0)   (-0.042514135713494841,0)   (0.010462794700244799,0)   (0.40959375044316054,0)   (-0.11260704910759438,0)   (-0.11260704910759424,0)   (0.14913095574291602,0)   
500   0   (0.204796875339402,0)   (-0.04251413627802772,0)   (-0.042514136278027859,0)   (0.010462794433307382,0)   (0.40959375067880371,0)   (-0.11260704948708712,0)   (-0.11260704948708698,0)   (0.14913095624549663,0)   
1000   0   (0.204796875339402,0)   (-0.04251413627802772,0)   (-0.042514136278027866,0)   (0.010462794433307382,0)   (0.40959375067880377,0)   (-0.11260704948708714,0)   (-0.11260704948708697,0)   (0.14913095624549658,0)   
10000   0   (0.204796875339402,0)   (-0.04251413627802772,0)   (-0.042514136278027859,0)   (0.010462794433307382,0)   (0.40959375067880371,0)   (-0.11260704948708712,0)   (-0.11260704948708697,0)   (0.14913095624549658,0)   
