0   0   (0.20833333333333334,0)   (-5.7824115865893572e-18,0)   (-6.9388939039072284e-18,0)   (-4.6259292692714853e-18,0)   (-3.4694469519536142e-18,0)   (-1.1564823173178713e-18,0)   (0.4166666666666668,0)   (2.1322642725548255e-18,0)   (1.0119220276531375e-18,0)   (1.3335686721571705e-17,0)   (-3.5778671692021646e-18,0)   (-1.4410853875953162e-18,0)   
0.5   0   (0.21160569713380026,0)   (0.022319812290980984,0)   (0.021775227576977217,0)   (0.0045282326815839448,0)   (0.0026404232031672298,0)   (0.00066449352808976739,0)   (0.42321139426760046,0)   (-0.0011194708984941814,0)   (-0.0010943765884866075,0)   (0.00014634653825265886,0)   (-1.0589722352638782e-05,0)   (6.009323783241545e-07,0)   
1   0   (0.21559564410064672,0)   (0.04593696889899393,0)   (0.043555247871927889,0)   (0.01700225474953836,0)   (0.011405339442715516,0)   (0.0051300677000124129,0)   (0.43119128820129371,0)   (-0.0049286109634506794,0)   (-0.0045961069061939567,0)   (0.001269440268157206,0)   (-0.00016737386202778223,0)   (1.8372933791733648e-05,0)   
2   0   (0.21732266689468083,0)   (0.088957909672924856,0)   (0.082814549789728437,0)   (0.052060686644657739,0)   (0.042206380417674612,0)   (0.029043250209412168,0)   (0.43464533378936165,0)   (-0.012716461584453536,0)   (-0.011146011649837301,0)   (0.0056167129318535521,0)   (-0.0011039199617779093,0)   (0.00019151908594175387,0)   
10   0   (0.19873983134174206,0)   (0.17210319938774726,0)   (0.14481660979959921,0)   (0.14282618614598613,0)   (0.16935205833468261,0)   (0.13948362524659352,0)   (0.39747966268348411,0)   (-0.0025965805085690903,0)   (-0.0023394750217817259,0)   (0.0016819924132395862,0)   (-0.00022981386481145551,0)   (-0.00049787758468538711,0)   
100   0   (0.19458312145710843,0)   (0.17711586765518098,0)   (0.14246725380192729,0)   (0.14246725380192718,0)   (0.17711586765518106,0)   (0.13916624291421731,0)   (0.38916624291421686,0)   (-7.3294113116378024e-17,0)   (-7.5095084429472399e-17,0)   (6.3190904401309837e-17,0)   (3.2646372801083597e-17,0)   (-8.8687687277896929e-17,0)   
200   0   (0.19458312145670903,0)   (0.17711586765535203,0)   (0.1424672538013568,0)   (0.14246725380135666,0)   (0.17711586765535214,0)   (0.13916624291341856,0)   (0.38916624291341806,0)   (-7.5745074281630298e-17,0)   (-6.2992146214396597e-17,0)   (5.9956380145459606e-17,0)   (3.5426305979602107e-17,0)   (-8.6885251597243428e-17,0)   
500   0   (0.19458312145670903,0)   (0.17711586765535203,0)   (0.1424672538013568,0)   (0.14246725380135666,0)   (0.17711586765535214,0)   (0.13916624291341856,0)   (0.38916624291341806,0)   (-7.5745074275268554e-17,0)   (-6.2992146221407808e-17,0)   (5.9956380138448395e-17,0)   (3.5426305985963857e-17,0)   (-8.6885251597557112e-17,0)   
1000   0   (0.19458312145670903,0)   (0.17711586765535203,0)   (0.1424672538013568,0)   (0.14246725380135666,0)   (0.17711586765535214,0)   (0.13916624291341856,0)   (0.38916624291341806,0)   (-7.5745074275268554e-17,0)   (-6.2992146221407808e-17,0)   (5.9956380138448395e-17,0)   (3.5426305985963857e-17,0)   (-8.6885251597557112e-17,0)   
10000   0   (0.19458312145670903,0)   (0.17711586765535203,0)   (0.1424672538013568,0)   (0.14246725380135666,0)   (0.17711586765535214,0)   (0.13916624291341856,0)   (0.38916624291341806,0)   (-7.5745074275268554e-17,0)   (-6.2992146221407808e-17,0)   (5.9956380138448395e-17,0)   (3.5426305985963857e-17,0)   (-8.6885251597557112e-17,0)   
