0   0   (0.20000000000000004,0)   (9.7144514654701191e-18,0)   (5.551115123125783e-18,0)   (1.5265566588595904e-17,0)   (2.4980018054066023e-17,0)   (0.39999999999999997,0)   (-7.979727989493312e-18,0)   (5.551115123125783e-18,0)   (-3.4694469519536142e-18,0)   (-1.6306400674181987e-17,0)   
0.5   0   (0.20974334326565192,0)   (0.013515019201299945,0)   (0.011921822306465091,0)   (0.0037505113787796246,0)   (0.0018062858226113156,0)   (0.41948668653130389,0)   (-0.011105851168259307,0)   (-0.010134924909779042,0)   (0.0032736312010162374,0)   (-0.00060034433982059739,0)   
1   0   (0.21401794764114859,0)   (0.015525916294081749,0)   (0.011808888782729437,0)   (0.0085289302104568088,0)   (0.0029440395465740116,0)   (0.42803589528229713,0)   (-0.035791483495338582,0)   (-0.030332475644008355,0)   (0.01822005113715661,0)   (-0.0056290525430389799,0)   
2   0   (0.2163205527716188,0)   (0.0085785129825960756,0)   (-0.0018540511112386116,0)   (0.010133737390190779,0)   (0.00066816866461443132,0)   (0.43264110554323765,0)   (-0.074544250817010355,0)   (-0.062181537978355891,0)   (0.058665257775723623,0)   (-0.024395981287734753,0)   
10   0   (0.21825686483421766,0)   (0.01248505834306016,0)   (-0.030691969183553464,0)   (0.0029870052282613066,0)   (0.029398195598950017,0)   (0.43651372966843632,0)   (-0.1150068244554546,0)   (-0.09961769249787096,0)   (0.13646134864697887,0)   (-0.075974254811541159,0)   
100   0   (0.21802458967525953,0)   (0.055016207953247437,0)   (-0.039331618911009551,0)   (0.00070400563224906046,0)   (0.073138974896008194,0)   (0.43604917935051962,0)   (-0.072209427270378448,0)   (-0.12592300647374924,0)   (0.15066680864692625,0)   (-0.027717094500505173,0)   
200   0   (0.21802053024205945,0)   (0.055933049683285496,0)   (-0.039518558398500776,0)   (0.00066376037345876435,0)   (0.074055119812161646,0)   (0.43604106048411934,0)   (-0.071221396421797423,0)   (-0.12649974881851747,0)   (0.15094648472083269,0)   (-0.026568300806326932,0)   
500   0   (0.21802048682450056,0)   (0.055942855739393095,0)   (-0.039520557804770151,0)   (0.00066332993137390589,0)   (0.074064918415515046,0)   (0.43604097364900157,0)   (-0.071210828964383757,0)   (-0.12650591735078115,0)   (0.15094947598877217,0)   (-0.026556013914214461,0)   
1000   0   (0.21802048682444991,0)   (0.055942855750834825,0)   (-0.039520557807103056,0)   (0.00066332993087166506,0)   (0.074064918426948068,0)   (0.43604097364890032,0)   (-0.07121082895205362,0)   (-0.12650591735797861,0)   (0.15094947599226241,0)   (-0.026556013899878082,0)   
10000   0   (0.21802048682444994,0)   (0.055942855750834831,0)   (-0.03952055780710307,0)   (0.00066332993087166506,0)   (0.074064918426948081,0)   (0.43604097364890032,0)   (-0.07121082895205362,0)   (-0.12650591735797861,0)   (0.15094947599226244,0)   (-0.026556013899878078,0)   
