0   0   (0.21428571428571436,0)   (4.9563527885051632e-18,0)   (2.9738116731030977e-18,0)   (-1.9825411154020651e-18,0)   (1.9825411154020651e-18,0)   (-1.9825411154020651e-18,0)   (-1.2886517250113425e-17,0)   (0.42857142857142855,0)   (-8.0540732813208904e-19,0)   (-7.3415975679732722e-18,0)   (3.0357660829594124e-18,0)   (3.7482417963070294e-18,0)   (-9.6648879375850677e-18,0)   (-2.927345865710862e-18,0)   
0.5   0   (0.2317992906707306,0)   (0.0093522498965904581,0)   (0.0089691108242748174,0)   (0.0068187977724371721,0)   (-0.00046725294942922207,0)   (0.001952860851988848,0)   (-0.00014564776459767751,0)   (0.46359858134146065,0)   (-0.026428331934778532,0)   (-0.019751613394747666,0)   (0.014989823449410892,0)   (-0.00514441208442177,0)   (0.0011198566547735785,0)   (-0.00023660503313540336,0)   
1   0   (0.23478007831030456,0)   (0.015332424982711753,0)   (0.012966829184882678,0)   (0.012090681271554929,0)   (-0.003537193899415824,0)   (0.0079244650707855219,0)   (-0.00052495889664149148,0)   (0.46956015662061018,0)   (-0.048724322390962464,0)   (-0.030739562360861779,0)   (0.036032030864723404,0)   (-0.018633655562808816,0)   (0.0041150450378775764,0)   (-0.00084837514155051356,0)   
2   0   (0.2361862672896709,0)   (0.030211369005148626,0)   (0.02144652129642094,0)   (0.012999092055850857,0)   (-0.0036846458698690699,0)   (0.020561533925430892,0)   (0.0040913769239475104,0)   (0.47237253457933709,0)   (-0.071154968748847289,0)   (-0.032573564081268588,0)   (0.052206459281264134,0)   (-0.037590972883557776,0)   (0.0061536022680886123,0)   (0.0019032411705345682,0)   
10   0   (0.23649900477844446,0)   (0.082895417551153552,0)   (0.045263603033158989,0)   (0.020879404840619592,0)   (0.017417263083690879,0)   (0.075746027441654817,0)   (0.087066165698667819,0)   (0.47299800955688659,0)   (-0.089717314862710604,0)   (-0.019810506966323915,0)   (0.06141400905342298,0)   (-0.052958496245192783,0)   (0.023350565632941144,0)   (-0.016676721899469893,0)   
100   0   (0.23656728065037641,0)   (0.1523632487248088,0)   (0.067043525294221362,0)   (0.041248069738922172,0)   (0.056480747632643005,0)   (0.13704227214219916,0)   (0.19175663312318419,0)   (0.47313456130075227,0)   (-0.029480933919271417,0)   (-0.048088517389791745,0)   (0.076344723882496426,0)   (-0.0089513937990907035,0)   (-0.036754869436522133,0)   (0.017501467794444937,0)   
200   0   (0.23656724113971375,0)   (0.15239231377100779,0)   (0.067056980322938192,0)   (0.041256918641080331,0)   (0.056502176538683925,0)   (0.1370759696093948,0)   (0.19179484600507468,0)   (0.47313448227942695,0)   (-0.029451755312992108,0)   (-0.048110458818750625,0)   (0.076356783574197229,0)   (-0.0089210485189316416,0)   (-0.036808191169780444,0)   (0.017540313369319289,0)   
500   0   (0.23656724112944652,0)   (0.15239231994982624,0)   (0.067056983337841533,0)   (0.041256920572312325,0)   (0.056502181283500673,0)   (0.13707597714243974,0)   (0.19179485417730491,0)   (0.47313448225889243,0)   (-0.029451749044059099,0)   (-0.048110463661421625,0)   (0.076356786193282664,0)   (-0.0089210417116212144,0)   (-0.036808203062333449,0)   (0.017540321701889353,0)   
1000   0   (0.23656724112944652,0)   (0.15239231994982627,0)   (0.067056983337841547,0)   (0.041256920572312325,0)   (0.056502181283500666,0)   (0.13707597714243974,0)   (0.19179485417730491,0)   (0.47313448225889243,0)   (-0.029451749044059103,0)   (-0.048110463661421632,0)   (0.07635678619328265,0)   (-0.0089210417116212144,0)   (-0.036808203062333456,0)   (0.017540321701889357,0)   
10000   0   (0.23656724112944652,0)   (0.15239231994982627,0)   (0.067056983337841533,0)   (0.041256920572312325,0)   (0.056502181283500666,0)   (0.13707597714243974,0)   (0.19179485417730491,0)   (0.47313448225889243,0)   (-0.029451749044059099,0)   (-0.048110463661421632,0)   (0.076356786193282664,0)   (-0.0089210417116212144,0)   (-0.036808203062333449,0)   (0.017540321701889357,0)   
