0   0   (0.22500000000000001,0)   (-9.0205620750793972e-18,0)   (-3.5128150388530342e-18,0)   (2.7755575615628915e-18,0)   (4.1633363423443369e-18,0)   (7.6327832942979518e-18,0)   (4.8572257327350596e-18,0)   (6.5485811218124466e-18,0)   (-1.7347234759768071e-18,0)   (-9.7144514654701191e-18,0)   (0.44999999999999307,0)   (1.7790402397771521e-17,0)   (-4.5306098282738017e-17,0)   (6.4374503991326826e-18,0)   (-4.7108584394495171e-18,0)   (-1.2241997780076951e-17,0)   (4.3652689969697625e-18,0)   (5.5091022889419694e-18,0)   (-9.8255821881498839e-19,0)   (-1.2820690689641089e-18,0)   
0.5   0   (0.24398608119092721,0)   (0.011656966369219408,0)   (0.015599676410185767,0)   (0.0081253800405269496,0)   (-0.0034435171126725168,0)   (0.0043211597229926898,0)   (-0.0014205961407054146,0)   (0.00094144595089973976,0)   (-0.00020572853903470128,0)   (0.00012938916407676565,0)   (0.48797216238153424,0)   (-0.028608706402390278,0)   (-0.01270141047374043,0)   (0.017044859520957762,0)   (-0.011904335512326895,0)   (0.0036697688340794577,0)   (-0.00078574017555021591,0)   (0.00016547276810710635,0)   (-3.554137543498884e-05,0)   (8.587098361164419e-06,0)   
1   0   (0.24490692480363641,0)   (0.02617177088487678,0)   (0.033766117082054348,0)   (0.0093020173557602399,0)   (-0.0042230852182612863,0)   (0.0087989767568122552,0)   (-0.0033182569577967524,0)   (0.0030995570695312139,0)   (-0.00051424548993237286,0)   (0.0006771726491913376,0)   (0.4898138496066472,0)   (-0.045285191363133651,0)   (-0.011387381844030375,0)   (0.019746330047758841,0)   (-0.018568835808792431,0)   (0.0072947406289016192,0)   (-0.00057383345710914529,0)   (-0.00085626514979979663,0)   (0.00033134649296255017,0)   (-6.5692980838176867e-05,0)   
2   0   (0.24518978607136604,0)   (0.044636153623659885,0)   (0.057754248983027369,0)   (0.0081041834946752322,0)   (-0.0041079452039996019,0)   (0.014372176760636922,0)   (-0.0078188211630675023,0)   (0.0093611157001001026,0)   (-0.0011253284020788833,0)   (0.0039901312381949274,0)   (0.49037957214236577,0)   (-0.070722846562383521,0)   (-0.0066134638015480345,0)   (0.022251769626064677,0)   (-0.024287185537556221,0)   (0.015337585287836995,0)   (-0.0070816031331199245,0)   (-0.00025352219459079856,0)   (0.0012002208083836848,0)   (-0.00039502544792519739,0)   
10   0   (0.2450812126158641,0)   (0.046531541406821704,0)   (0.0870005713862501,0)   (-0.0093225847557912266,0)   (-0.0050394318022509198,0)   (0.019774329983567703,0)   (-0.026764462776137643,0)   (0.02805257966472376,0)   (0.0087857459879718963,0)   (0.043060527776138349,0)   (0.49016242523167258,0)   (-0.13204194510140671,0)   (0.026152468013688063,0)   (0.0010546147877302421,0)   (-0.0169342308990434,0)   (0.026367929420148567,0)   (-0.05698078050269715,0)   (0.055120305893559846,0)   (-0.039109866822078176,0)   (0.015403259605492737,0)   
100   0   (0.24494311052606049,0)   (0.057458306515928634,0)   (0.094078139000410815,0)   (-0.012466726974149552,0)   (-0.0055946812261695759,0)   (0.021865105678190097,0)   (-0.036149243673165195,0)   (0.023979473051782763,0)   (0.039998600462231866,0)   (0.11012646610697759,0)   (0.48988622105211693,0)   (-0.13472445965864416,0)   (0.036486219187542572,0)   (-0.010187020799050291,0)   (-0.0028509768287460274,0)   (0.015633078604072197,0)   (-0.076342137119041212,0)   (0.12113247598840628,0)   (-0.11474223638056522,0)   (0.036467781715878535,0)   
200   0   (0.24494462614314605,0)   (0.057808791475349175,0)   (0.094094976369837546,0)   (-0.01245417573845678,0)   (-0.0055768876482671153,0)   (0.021855392999414892,0)   (-0.036136511811237552,0)   (0.023975034134836787,0)   (0.040339257640756535,0)   (0.11062196895716576,0)   (0.48988925228628999,0)   (-0.13445928252939818,0)   (0.036448482466690621,0)   (-0.010186031514914547,0)   (-0.0027688686368540502,0)   (0.015546408410327488,0)   (-0.076381611151402906,0)   (0.12153569096308869,0)   (-0.11516615619011698,0)   (0.036335565706455464,0)   
500   0   (0.24494462971201028,0)   (0.057809573470284377,0)   (0.094094992327264981,0)   (-0.012454151240658207,0)   (-0.0055768437030515568,0)   (0.021855366094134524,0)   (-0.036136476455575904,0)   (0.023975025250608479,0)   (0.040340023662139755,0)   (0.11062309431881216,0)   (0.48988925942401718,0)   (-0.13445867987679821,0)   (0.036448403230719774,0)   (-0.010186039631148726,0)   (-0.0027686678564500661,0)   (0.015546197185344182,0)   (-0.07638168727194132,0)   (0.12153663974664841,0)   (-0.11516721930708848,0)   (0.036335349143036308,0)   
1000   0   (0.24494462971201028,0)   (0.057809573470292933,0)   (0.094094992327264371,0)   (-0.012454151240658068,0)   (-0.0055768437030509245,0)   (0.021855366094134042,0)   (-0.036136476455575273,0)   (0.023975025250608392,0)   (0.04034002366214836,0)   (0.11062309431882524,0)   (0.48988925942401862,0)   (-0.13445867987679128,0)   (0.036448403230718893,0)   (-0.010186039631149174,0)   (-0.0027686678564472159,0)   (0.0155461971853412,0)   (-0.076381687271941764,0)   (0.12153663974666061,0)   (-0.11516721930710444,0)   (0.036335349143036738,0)   
10000   0   (0.24494462971201031,0)   (0.05780957347029294,0)   (0.094094992327264357,0)   (-0.012454151240658068,0)   (-0.0055768437030509245,0)   (0.021855366094134038,0)   (-0.036136476455575266,0)   (0.023975025250608392,0)   (0.040340023662148353,0)   (0.11062309431882522,0)   (0.48988925942401867,0)   (-0.13445867987679128,0)   (0.0364484032307189,0)   (-0.010186039631149174,0)   (-0.0027686678564472164,0)   (0.0155461971853412,0)   (-0.076381687271941764,0)   (0.1215366397466606,0)   (-0.11516721930710444,0)   (0.036335349143036745,0)   
