0   0   (0.22727272727272735,0)   (1.1669957929298521e-17,0)   (7.6091279741709953e-18,0)   (-1.0092936587501423e-17,0)   (-3.1540426835941946e-18,0)   (1.1433404728028955e-18,0)   (-6.9388939039072284e-18,0)   (-1.8924256101565167e-18,0)   (1.5375958082521699e-18,0)   (6.8206173032724458e-18,0)   (-9.4621280507825835e-19,0)   (0.45454545454544831,0)   (5.0296816407960354e-17,0)   (-8.2436326546596704e-18,0)   (6.0139339255055324e-17,0)   (-6.3065453072842904e-18,0)   (1.9605270591157624e-17,0)   (8.6730013559223965e-18,0)   (3.4078445557896652e-18,0)   (1.9638843897066978e-18,0)   (-1.7652166620779619e-18,0)   (6.9964921443205208e-18,0)   
0.5   0   (0.24509640766821833,0)   (0.015994446652183272,0)   (0.01916589922166121,0)   (0.0079311588384297464,0)   (-0.0019508313423047996,0)   (0.0036526757994355553,0)   (-0.0011219604801050791,0)   (0.00080836355280145217,0)   (-0.0001891139623136713,0)   (0.00011746501573642926,0)   (-2.0124393788754662e-05,0)   (0.49019281533480952,0)   (-0.023282185814325743,0)   (-0.010275082214148919,0)   (0.013734254166072837,0)   (-0.0095296491206461054,0)   (0.0029575049301555911,0)   (-0.00066517563211647716,0)   (0.00014951735921656741,0)   (-3.941291561655423e-05,0)   (8.9644280205584316e-06,0)   (-2.158174611486738e-06,0)   
1   0   (0.24603634492987442,0)   (0.036599279650204784,0)   (0.042211944666952786,0)   (0.012478987940044643,0)   (-0.00029870097432666459,0)   (0.007422107331044767,0)   (-0.0024309772082147028,0)   (0.0027630689800390695,0)   (-0.00041519530918199228,0)   (0.00062436181936644593,0)   (7.2776325091652007e-06,0)   (0.49207268985688996,0)   (-0.035669454781393516,0)   (-0.0091182712058003462,0)   (0.015538210219505763,0)   (-0.014048927196434696,0)   (0.0054524308327619994,0)   (-0.00042578765322354915,0)   (-0.0006442068417632788,0)   (0.00027703844427189695,0)   (-5.2224344650205951e-05,0)   (7.5269801404462293e-06,0)   
2   0   (0.24638721727953927,0)   (0.069845179493988357,0)   (0.077570576056652379,0)   (0.021067464683859689,0)   (0.0035541482166384403,0)   (0.011652854506141912,0)   (-0.0047144197850948416,0)   (0.0082297518943096441,0)   (-0.0004444282237740496,0)   (0.0034877784962264366,0)   (0.0008783157879677432,0)   (0.49277443455802727,0)   (-0.053611139772029449,0)   (-0.0064319828031641239,0)   (0.018446829759568122,0)   (-0.017689248225096346,0)   (0.010233790299355191,0)   (-0.0041666110904355954,0)   (-0.00069981730174592538,0)   (0.0010847133751504176,0)   (-0.00029182590107545693,0)   (-5.1274783672344566e-06,0)   
10   0   (0.24657643038987803,0)   (0.12247109715659692,0)   (0.13302875316684279,0)   (0.037142773439814848,0)   (-0.0033123105206227551,0)   (0.01738006271864647,0)   (-0.013042776829986917,0)   (0.021810974976336089,0)   (0.032208169389697151,0)   (0.039528957002241336,0)   (0.049363106547989623,0)   (0.49315286077960352,0)   (-0.078439557931031537,0)   (0.014604975736397857,0)   (0.0053940315406756957,0)   (-0.011534526183509673,0)   (0.015939551190468675,0)   (-0.034839127821247096,0)   (0.03539251752755463,0)   (-0.014716112658074296,0)   (-0.0011890019049039921,0)   (0.0034408503015454354,0)   
100   0   (0.24622093926531605,0)   (0.10107631413854271,0)   (0.12208154712211573,0)   (0.052434896089931529,0)   (-0.014601807442077959,0)   (0.024894039807571232,0)   (-0.02108061842838951,0)   (0.013566790071460794,0)   (0.074619781001735885,0)   (0.088255407743030007,0)   (0.15763183544054421,0)   (0.49244187853062749,0)   (-0.098299994430258705,0)   (0.029870875716898004,0)   (-0.010558135543701093,0)   (3.5915091143824033e-05,0)   (0.011967673697535233,0)   (-0.057621106609047359,0)   (0.089347391331455653,0)   (-0.062147918958904556,0)   (0.023404709234569835,0)   (0.0012543079709466127,0)   
200   0   (0.24614480963874999,0)   (0.093707816090693632,0)   (0.11825241170447086,0)   (0.051286255386704609,0)   (-0.015698658066289686,0)   (0.024673336563604341,0)   (-0.022475086743016622,0)   (0.01040404930424027,0)   (0.068416622644605823,0)   (0.080283430626221897,0)   (0.15328739233624378,0)   (0.49228961927749804,0)   (-0.10347636142916146,0)   (0.032120997559650956,0)   (-0.012467985863062898,0)   (0.0011403696927181808,0)   (0.011860131185197629,0)   (-0.060805980978140495,0)   (0.096093012425659832,0)   (-0.067815482588912554,0)   (0.026018064831735618,0)   (0.0010756697089901888,0)   
500   0   (0.2461385507260801,0)   (0.09310831145479545,0)   (0.1179774704661273,0)   (0.051219583760839967,0)   (-0.015784628472009739,0)   (0.024659807185172935,0)   (-0.022588555953877838,0)   (0.010163364049476388,0)   (0.067934348521877963,0)   (0.07963039963422075,0)   (0.15290555496311628,0)   (0.49227710145215514,0)   (-0.10390950057180236,0)   (0.03229969011714149,0)   (-0.012613461620407202,0)   (0.0012108576513110108,0)   (0.011871749622517462,0)   (-0.061070717440593288,0)   (0.096579221209159613,0)   (-0.06816951149365244,0)   (0.026151114054829779,0)   (0.0010804676704032892,0)   
1000   0   (0.24613854886938133,0)   (0.09310813398226167,0)   (0.11797739112349175,0)   (0.051219565548480471,0)   (-0.015784653746698064,0)   (0.024659803438404706,0)   (-0.022588589552400451,0)   (0.010163293731392182,0)   (0.067934207078911901,0)   (0.079630206144098784,0)   (0.15290544048834229,0)   (0.49227709773876072,0)   (-0.10390962947295043,0)   (0.03229974277644905,0)   (-0.012613504138401847,0)   (0.0012108774383561526,0)   (0.011871754202224947,0)   (-0.061070796143586945,0)   (0.096579361663727978,0)   (-0.068169610315474888,0)   (0.026151148991039382,0)   (0.0010804701794813252,0)   
10000   0   (0.24613854886937897,0)   (0.093108133982034713,0)   (0.1179773911233903,0)   (0.051219565548457184,0)   (-0.015784653746730382,0)   (0.024659803438399922,0)   (-0.022588589552443427,0)   (0.010163293731302257,0)   (0.067934207078731032,0)   (0.079630206143851356,0)   (0.15290544048819588,0)   (0.49227709773875628,0)   (-0.10390962947311523,0)   (0.032299742776516392,0)   (-0.012613504138456225,0)   (0.0012108774383814665,0)   (0.011871754202230808,0)   (-0.061070796143687607,0)   (0.096579361663907556,0)   (-0.068169610315601231,0)   (0.026151148991084013,0)   (0.0010804701794845588,0)   
