0   0   (0.1875,0)   (-6.9388939039072284e-18,0)   (-1.7347234759768071e-18,0)   (-3.4694469519536142e-18,0)   (0.37499999999999994,0)   (0,0)   (-8.6736173798840355e-19,0)   (-8.6736173798840355e-19,0)   
0.5   0   (0.18913020682811427,0)   (0.015732216087975055,0)   (0.015732216087975051,0)   (0.0024387251702846385,0)   (0.37826041365622859,0)   (-0.00093620724114582791,0)   (-0.00093620724114582964,0)   (0.00010545316005283982,0)   
1   0   (0.19133722797177263,0)   (0.02970271133495388,0)   (0.029702711334953866,0)   (0.0094212228270617506,0)   (0.38267445594354532,0)   (-0.0045421719061711999,0)   (-0.0045421719061711956,0)   (0.0011262466015348322,0)   
2   0   (0.19123930633254527,0)   (0.052128391233187812,0)   (0.052128391233187792,0)   (0.028018959307335396,0)   (0.38247861266509076,0)   (-0.012986874745506969,0)   (-0.012986874745506973,0)   (0.0070930369877800162,0)   
10   0   (0.16957383435267676,0)   (0.11929676139581967,0)   (0.11929676139581963,0)   (0.08222286324584864,0)   (0.33914766870535368,0)   (-0.0039078190322162669,0)   (-0.00390781903221624,0)   (0.0060562401796314122,0)   
100   0   (0.16801434888141797,0)   (0.12499999999999933,0)   (0.12499999999999926,0)   (0.086028697762835518,0)   (0.336028697762836,0)   (-4.1844014061521337e-16,0)   (-3.8331199022668386e-16,0)   (5.8999656089411719e-16,0)   
200   0   (0.16801434888141784,0)   (0.12499999999999992,0)   (0.12499999999999986,0)   (0.086028697762835921,0)   (0.33602869776283578,0)   (1.3010426069814344e-18,0)   (3.6429192995511778e-17,0)   (-1.023486850826297e-16,0)   
500   0   (0.16801434888141784,0)   (0.12499999999999992,0)   (0.12499999999999986,0)   (0.086028697762835921,0)   (0.33602869776283578,0)   (1.3010426069826053e-18,0)   (3.6429192995512949e-17,0)   (-1.0234868508263162e-16,0)   
1000   0   (0.16801434888141784,0)   (0.12499999999999992,0)   (0.12499999999999986,0)   (0.086028697762835921,0)   (0.33602869776283578,0)   (1.3010426069826053e-18,0)   (3.6429192995512949e-17,0)   (-1.0234868508263162e-16,0)   
10000   0   (0.16801434888141784,0)   (0.12499999999999992,0)   (0.12499999999999986,0)   (0.086028697762835921,0)   (0.33602869776283578,0)   (1.3010426069826053e-18,0)   (3.6429192995512949e-17,0)   (-1.0234868508263162e-16,0)   
