0   0   (0.20833333333333334,0)   (-3.4694469519536142e-18,0)   (-4.6259292692714853e-18,0)   (0,0)   (-9.8300996972019074e-18,0)   (-2.3129646346357427e-18,0)   (0.41666666666666624,0)   (-1.4528309111305759e-17,0)   (-1.0842021724855044e-18,0)   (2.7466455036299444e-18,0)   (4.7704895589362195e-18,0)   (3.6862873864507151e-18,0)   
0.5   0   (0.22150653987898444,0)   (0.014360196188353087,0)   (0.012837463599319457,0)   (0.0047383272053084036,0)   (0.0017016936795655228,0)   (0.0010877010102607974,0)   (0.44301307975796905,0)   (-0.014707808469377831,0)   (-0.012674679746173428,0)   (0.0059119156229015717,0)   (-0.0012284731813809989,0)   (0.00021164398159728356,0)   
1   0   (0.22571653365573066,0)   (0.019602002742000357,0)   (0.01609252974472513,0)   (0.011227816060950408,0)   (0.00240991061547086,0)   (0.0059083742604640237,0)   (0.45143306731146143,0)   (-0.038159071943547097,0)   (-0.029178843049659405,0)   (0.025348962253258573,0)   (-0.0081172539389346432,0)   (0.0019966878357271589,0)   
2   0   (0.22776212790206957,0)   (0.02546351300794052,0)   (0.015782527837500865,0)   (0.014873425558583077,0)   (0.0037549021416939496,0)   (0.019952549696045482,0)   (0.4555242558041378,0)   (-0.066606746686920529,0)   (-0.046643170795041398,0)   (0.058664823716755674,0)   (-0.025812895863768084,0)   (0.0042198428395947077,0)   
10   0   (0.22847809223074175,0)   (0.074567800762565514,0)   (0.033363866886556029,0)   (0.0093264097358029957,0)   (0.052918836850316876,0)   (0.11265236804670119,0)   (0.4569561844614824,0)   (-0.075213850729034179,0)   (-0.061197408261395476,0)   (0.10833874783142204,0)   (-0.039203881487479317,0)   (-0.01486931950580021,0)   
100   0   (0.2280756390404472,0)   (0.093934836883941192,0)   (0.040712884238055913,0)   (0.0090937898307599657,0)   (0.070374849163098552,0)   (0.13696383267945839,0)   (0.4561512780808934,0)   (-0.059792740015278255,0)   (-0.071311905468415565,0)   (0.11504806580939003,0)   (-0.019870647626397418,0)   (-0.038844760488548818,0)   
200   0   (0.22807563903273678,0)   (0.093934837273856542,0)   (0.04071288436096545,0)   (0.0090937898299818763,0)   (0.070374849499079045,0)   (0.13696383307120905,0)   (0.45615127806547257,0)   (-0.059792739659812494,0)   (-0.071311905727682992,0)   (0.11504806593081825,0)   (-0.019870647165065702,0)   (-0.038844761148601838,0)   
500   0   (0.22807563903273678,0)   (0.093934837273856542,0)   (0.04071288436096545,0)   (0.0090937898299818763,0)   (0.070374849499079045,0)   (0.13696383307120905,0)   (0.45615127806547268,0)   (-0.059792739659812494,0)   (-0.071311905727682978,0)   (0.11504806593081823,0)   (-0.019870647165065695,0)   (-0.038844761148601838,0)   
1000   0   (0.22807563903273678,0)   (0.093934837273856542,0)   (0.04071288436096545,0)   (0.0090937898299818763,0)   (0.070374849499079045,0)   (0.13696383307120905,0)   (0.45615127806547257,0)   (-0.059792739659812501,0)   (-0.071311905727682992,0)   (0.11504806593081825,0)   (-0.019870647165065702,0)   (-0.038844761148601845,0)   
10000   0   (0.22807563903273675,0)   (0.093934837273856542,0)   (0.04071288436096545,0)   (0.0090937898299818763,0)   (0.070374849499079031,0)   (0.13696383307120905,0)   (0.45615127806547251,0)   (-0.059792739659812494,0)   (-0.071311905727682978,0)   (0.11504806593081825,0)   (-0.019870647165065699,0)   (-0.038844761148601845,0)   
