0   0   (0.22727272727272735,0)   (-7.7274045748057764e-18,0)   (5.3224470285652039e-18,0)   (-6.5052130349130266e-18,0)   (3.9425533544927433e-19,0)   (9.9352344533217138e-18,0)   (1.0842021724855044e-17,0)   (-1.3010426069826053e-18,0)   (-1.4548021878078224e-17,0)   (1.8096319897121692e-17,0)   (-1.198536219765794e-17,0)   (0.45454545454545908,0)   (5.2222199300064586e-17,0)   (-3.0801198081974555e-17,0)   (7.9126737812688537e-17,0)   (-3.8084757392419083e-17,0)   (-8.4604730891567713e-18,0)   (1.2982704991552276e-18,0)   (-1.1761437487601985e-17,0)   (-4.4193559008017092e-18,0)   (3.2147210438156848e-18,0)   (1.1637462665322038e-18,0)   
0.5   0   (0.24489559215951323,0)   (0.016707083530661297,0)   (0.019353750163145181,0)   (0.0081232275468525947,0)   (-0.0015494735952236555,0)   (0.0034862066373361799,0)   (-0.00097813173392510833,0)   (0.0007586119620862868,0)   (-0.00016187565952851756,0)   (0.00011230769820865241,0)   (-1.6440641267253574e-05,0)   (0.4897911843176635,0)   (-0.022223308521924733,0)   (-0.010459757287572223,0)   (0.013585110091014757,0)   (-0.0089068869815771123,0)   (0.0027269980534009963,0)   (-0.00065621582905042285,0)   (0.00016200256589601886,0)   (-4.3031970053629148e-05,0)   (9.6160234045740458e-06,0)   (-2.2533599333206546e-06,0)   
1   0   (0.24595664271041418,0)   (0.038809007534668642,0)   (0.043262705091683729,0)   (0.013730141145470333,0)   (0.00052482982386714539,0)   (0.0073899387869919078,0)   (-0.0020241115299472812,0)   (0.0026730301036323764,0)   (-0.00028216378017478972,0)   (0.00063542468189672018,0)   (3.7963793326098054e-05,0)   (0.49191328541821888,0)   (-0.033312293545276331,0)   (-0.0092665654934461737,0)   (0.015382822216870127,0)   (-0.013547996459397971,0)   (0.0049075593952780027,0)   (-0.00027417379924153678,0)   (-0.00052243549033258359,0)   (0.00020339769424330902,0)   (-3.7783583543690685e-05,0)   (6.2037156692099833e-06,0)   
2   0   (0.24635912283034708,0)   (0.075650015772562793,0)   (0.081239291501137442,0)   (0.025662342450268546,0)   (0.005683156645693424,0)   (0.012182527449415895,0)   (-0.0034118446422914191,0)   (0.0080660797517751095,0)   (0.00045793954955654055,0)   (0.0036054824464646883,0)   (0.0012993988134891513,0)   (0.49271824565949046,0)   (-0.049469885346449111,0)   (-0.0068735404967528871,0)   (0.018249759581761098,0)   (-0.017299672023416271,0)   (0.0093636163907969191,0)   (-0.0028587135850553654,0)   (-0.001191296927625377,0)   (0.00099295094693548037,0)   (-0.00018347097172151234,0)   (-2.4371438280254226e-05,0)   
10   0   (0.24666831830514879,0)   (0.14151673043749236,0)   (0.14454571464744562,0)   (0.050364371029929744,0)   (0.0001512804023446673,0)   (0.01773779214168069,0)   (-0.0096195691401826221,0)   (0.023971685016225226,0)   (0.046124829718394218,0)   (0.054747536163197441,0)   (0.064123551525967895,0)   (0.49333663661015004,0)   (-0.066960268524130048,0)   (0.01100657937278098,0)   (0.0068883317480361011,0)   (-0.012659738833716159,0)   (0.016806653527845428,0)   (-0.032720968701794383,0)   (0.025625970225404318,0)   (-0.0059498268806063206,0)   (-0.0032469801908512445,0)   (0.0028208454835425925,0)   
100   0   (0.24751521324640474,0)   (0.226037665309089,0)   (0.17737880273712181,0)   (0.066565936381600077,0)   (0.0044349876432235591,0)   (0.026431195096805218,0)   (0.0035349050066922337,0)   (0.064300610741273051,0)   (0.17348330030046699,0)   (0.22439964921981004,0)   (0.23814155868504897,0)   (0.49503042649281054,0)   (-0.0073266987512257097,0)   (-0.006990967464935661,0)   (0.018810325409515886,0)   (-0.013910362580196988,0)   (0.0097526101391886746,0)   (-0.0034905919309062695,0)   (-0.0086143915179535523,0)   (0.0066320375560007154,0)   (-0.00054862554187093155,0)   (-0.00073958989264606982,0)   
200   0   (0.24757002890091084,0)   (0.23102182775216992,0)   (0.17902771346229762,0)   (0.066678352681215441,0)   (0.0050058531325605999,0)   (0.026535490787408529,0)   (0.0045330933810584784,0)   (0.066208265268963715,0)   (0.17736723367854162,0)   (0.22998190306362917,0)   (0.24217085275147243,0)   (0.49514005780182485,0)   (-0.0034477700335104663,0)   (-0.0084728884341705741,0)   (0.020027013827356561,0)   (-0.014378202186342916,0)   (0.0095008257071780705,0)   (-0.0011179499485731821,0)   (-0.012100205706051009,0)   (0.0088402326867490135,0)   (-0.0013829465123509142,0)   (-0.00074838689014378526,0)   
500   0   (0.24757182114760107,0)   (0.23118516366382391,0)   (0.17908332892896711,0)   (0.066683282565914451,0)   (0.0050248479191750371,0)   (0.026539017800869508,0)   (0.0045658391879347549,0)   (0.066271410735287598,0)   (0.1774952628767372,0)   (0.23016458706507334,0)   (0.2423012848188876,0)   (0.49514364229520524,0)   (-0.003321202546952581,0)   (-0.0085217897477007434,0)   (0.020067535301609044,0)   (-0.014394715993613876,0)   (0.0094938260974272819,0)   (-0.0010405195283959849,0)   (-0.012218130178997437,0)   (0.0089190491585782461,0)   (-0.0014155007428981272,0)   (-0.00074716976094209189,0)   
1000   0   (0.24757182120949114,0)   (0.23118516930489913,0)   (0.17908333085283362,0)   (0.066683282738629557,0)   (0.0050248485757520148,0)   (0.02653901792289871,0)   (0.0045658403189330066,0)   (0.066271412917358788,0)   (0.17749526729994949,0)   (0.23016459337393369,0)   (0.24230128932048897,0)   (0.49514364241898551,0)   (-0.0033211981768117532,0)   (-0.0085217914372475272,0)   (0.020067536702354279,0)   (-0.014394716566260131,0)   (0.0094938258581359746,0)   (-0.0010405168548448254,0)   (-0.012218134258938862,0)   (0.0089190518932668762,0)   (-0.0014155018774180178,0)   (-0.00074716971595894133,0)   
10000   0   (0.24757182120949114,0)   (0.2311851693048993,0)   (0.17908333085283371,0)   (0.066683282738629571,0)   (0.0050248485757520382,0)   (0.026539017922898717,0)   (0.0045658403189330473,0)   (0.066271412917358871,0)   (0.17749526729994966,0)   (0.23016459337393391,0)   (0.24230128932048911,0)   (0.49514364241898551,0)   (-0.0033211981768115927,0)   (-0.0085217914372475948,0)   (0.020067536702354328,0)   (-0.014394716566260155,0)   (0.0094938258581359659,0)   (-0.0010405168548447274,0)   (-0.012218134258939009,0)   (0.0089190518932669768,0)   (-0.0014155018774180629,0)   (-0.00074716971595894263,0)   
