0   0   (0.21874999999999997,0)   (0,0)   (2.6020852139652106e-18,0)   (-1.1275702593849246e-17,0)   (-2.6020852139652106e-18,0)   (1.0842021724855044e-18,0)   (-3.0357660829594124e-18,0)   (2.6020852139652106e-18,0)   (0.43750000000000133,0)   (-3.9979955110402976e-18,0)   (-9.2157184661267877e-19,0)   (-9.5884129629186798e-18,0)   (1.2739375526704677e-18,0)   (1.5382118322138094e-18,0)   (-5.5768649247223134e-18,0)   (-7.2946477417540345e-18,0)   
0.5   0   (0.23726376625489695,0)   (0.010199441873830562,0)   (0.010833897945262631,0)   (0.0081332588605561723,0)   (-0.0013386928943832129,0)   (0.0028706441184007283,0)   (-0.00037258088366383797,0)   (0.00053534830639147409,0)   (0.47452753250979202,0)   (-0.027652993031549628,0)   (-0.018611361435465094,0)   (0.017660178810593331,0)   (-0.0073442313127258492,0)   (0.0019888704604968891,0)   (-0.00042892990918456697,0)   (9.4012311004056256e-05,0)   
1   0   (0.23959386253751905,0)   (0.022643478211410658,0)   (0.02218643508967225,0)   (0.012504208581974966,0)   (-0.0037965734258415241,0)   (0.0092757524453953664,0)   (-0.0005732241186485001,0)   (0.0030570684881528125,0)   (0.47918772507502877,0)   (-0.04396613660870323,0)   (-0.02256679590532757,0)   (0.030912198578663123,0)   (-0.019509631933888476,0)   (0.0048659960030047892,0)   (-0.00057821449162796985,0)   (7.9942427593901612e-05,0)   
2   0   (0.24055732988884371,0)   (0.044250032047162532,0)   (0.041163458681542864,0)   (0.013448052767947895,0)   (-0.0050978160109441048,0)   (0.020193400727552449,0)   (0.0039169374273748305,0)   (0.011939783196490661,0)   (0.48111465977765927,0)   (-0.064823442356585798,0)   (-0.019729236750779242,0)   (0.038128012186876843,0)   (-0.034212615172861956,0)   (0.0089742102089811256,0)   (0.0020067056501847824,0)   (-0.001615856165074765,0)   
10   0   (0.24059453981879056,0)   (0.092343959878114973,0)   (0.082333431231897153,0)   (0.020770226305243129,0)   (0.0027550571978280803,0)   (0.051529856991515126,0)   (0.061678836863127216,0)   (0.096888386581276034,0)   (0.48118907963757795,0)   (-0.094751807412405617,0)   (0.0058219383128104846,0)   (0.035538617784884659,0)   (-0.054820812012736052,0)   (0.037611700544182433,0)   (-0.022398083294152039,0)   (0.0067396329204297235,0)   
100   0   (0.24079693530255475,0)   (0.13370822392040152,0)   (0.096828095671520259,0)   (0.029798021209259944,0)   (0.01802031744485284,0)   (0.068275204421043414,0)   (0.11829577427813019,0)   (0.16964021306443827,0)   (0.48159387060510972,0)   (-0.065673907083785329,0)   (0.0034442772250556516,0)   (0.032081948699682263,0)   (-0.045653936449285427,0)   (0.042358455998771916,0)   (-0.045167820604155681,0)   (0.027399657178080419,0)   
200   0   (0.24082147126793149,0)   (0.13706497689784322,0)   (0.098204459801781344,0)   (0.031199968279156162,0)   (0.020420210381764899,0)   (0.070826972620766551,0)   (0.12216589158202711,0)   (0.17254930759179851,0)   (0.48164294253586287,0)   (-0.062697281157009108,0)   (0.0015839167465440337,0)   (0.033378138445301513,0)   (-0.043359580452465567,0)   (0.037916049539115308,0)   (-0.041535487329225414,0)   (0.025847485906817742,0)   
500   0   (0.2408916109090426,0)   (0.14672841947033202,0)   (0.10219174105619025,0)   (0.035255342006944031,0)   (0.027340932195977503,0)   (0.078199255710938095,0)   (0.13330832500233228,0)   (0.18089126623211402,0)   (0.48178322181808586,0)   (-0.054134569983243633,0)   (-0.0038015177360286338,0)   (0.037154697485222044,0)   (-0.036746957021895572,0)   (0.025020575467920282,0)   (-0.030908180797823571,0)   (0.021260525729848885,0)   
1000   0   (0.24099282259924831,0)   (0.1606728049151383,0)   (0.10794540771123205,0)   (0.041107265335450921,0)   (0.037327562611130766,0)   (0.08883749323322214,0)   (0.14938690020679699,0)   (0.19292873989957629,0)   (0.48198564519849757,0)   (-0.041778545419865927,0)   (-0.011572725644241711,0)   (0.042604294486516349,0)   (-0.027204914632624061,0)   (0.0064123385557401658,0)   (-0.015572907366520379,0)   (0.014641503983966976,0)   
10000   0   (0.24119343382727065,0)   (0.18831190749720086,0)   (0.11934972405999762,0)   (0.052706335787079069,0)   (0.05712201705920205,0)   (0.10992349514664956,0)   (0.18125617054564339,0)   (0.21678816137359944,0)   (0.48238686765454314,0)   (-0.017287725672705333,0)   (-0.026976001278854713,0)   (0.053405915765980763,0)   (-0.0082916760762634604,0)   (-0.030470962678494581,0)   (0.014823067929015808,0)   (0.0015219712694240276,0)   
