0   0   (0.22222222222222221,0)   (-8.6736173798840355e-19,0)   (3.0839528461809902e-18,0)   (-5.0114233750441093e-18,0)   (-1.5612511283791264e-17,0)   (7.7098821154524755e-19,0)   (1.6576246548222823e-17,0)   (-4.7223027957146417e-18,0)   (3.1803263726241462e-18,0)   (0.44444444444444731,0)   (-9.5771191902886231e-19,0)   (3.7022492517678628e-17,0)   (-2.7466455036299444e-18,0)   (-2.7466455036299444e-18,0)   (3.9151745117532104e-20,0)   (1.0209570457571833e-18,0)   (-3.0658828099728987e-18,0)   (-4.4331822163851733e-18,0)   
0.5   0   (0.24128257131228592,0)   (0.01075267865920671,0)   (0.012805067539645384,0)   (0.0087364407098868002,0)   (-0.0026584182242437634,0)   (0.0037705395875642432,0)   (-0.00094079529490207143,0)   (0.00072480154937625896,0)   (-0.0001232823133605191,0)   (0.48256514262449612,0)   (-0.028632899506883316,0)   (-0.016337448411431317,0)   (0.018897546186033377,0)   (-0.010264495365077774,0)   (0.0029807919161710847,0)   (-0.00076788694345174193,0)   (0.00017108547013626167,0)   (-4.0176647893133399e-05,0)   
1   0   (0.24283984068514242,0)   (0.025871492711346481,0)   (0.028853863463928264,0)   (0.011226627916844622,0)   (-0.0044720418330866096,0)   (0.0091515816824800228,0)   (-0.0019187813906767859,0)   (0.0029051841955208546,0)   (-0.00016066675540544245,0)   (0.48567968137014844,0)   (-0.043527369045515518,0)   (-0.01611548442860115,0)   (0.024776289058753839,0)   (-0.019995556168856149,0)   (0.0057903702540429087,0)   (-0.00019960676217629201,0)   (-0.00030498690382863415,0)   (8.9637384722128608e-05,0)   
2   0   (0.24335741113096759,0)   (0.046851919827904834,0)   (0.051604233161307689,0)   (0.011942428106648053,0)   (-0.0054986056450480568,0)   (0.017241475949903069,0)   (-0.0020931288877817844,0)   (0.0092718708748129701,0)   (0.0013879476510365895,0)   (0.48671482226183388,0)   (-0.067046240984453928,0)   (-0.011833150440365928,0)   (0.028330687452072404,0)   (-0.029833328436971781,0)   (0.01356693488458866,0)   (-0.0010488370597836513,0)   (-0.0021204185868447176,0)   (0.00079362171680903357,0)   
10   0   (0.24348310475990947,0)   (0.074236866713304026,0)   (0.075950957636748404,0)   (0.0058265833501783531,0)   (-0.0084257153526466535,0)   (0.023679997114926445,0)   (-0.0011004874316369157,0)   (0.038431109816617542,0)   (0.030850365204289035,0)   (0.48696620951980812,0)   (-0.10511526515634605,0)   (0.017741057962437471,0)   (0.012463892393419244,0)   (-0.037421926406372326,0)   (0.05113206456349477,0)   (-0.053150138629251151,0)   (0.027772377980686297,0)   (-0.0088052144058650503,0)   
100   0   (0.24390955820586066,0)   (0.14218062225135025,0)   (0.078938423225292112,0)   (0.030318839666806,0)   (-0.012302653681978252,0)   (0.017291764899825014,0)   (0.059371290426698184,0)   (0.13078654733081133,0)   (0.19763665140680964,0)   (0.48781911641171799,0)   (-0.052250035449111332,0)   (0.0139645988081427,0)   (0.011169771092800285,0)   (-0.043333923460470353,0)   (0.072890635988499097,0)   (-0.054623431037412878,0)   (0.024466686918475603,0)   (-0.0063834539613744964,0)   
200   0   (0.24392836419815445,0)   (0.14565580761734792,0)   (0.079585870955294985,0)   (0.032139866327281441,0)   (-0.012519779952868515,0)   (0.017181296036428789,0)   (0.063294789037038751,0)   (0.13594911308201515,0)   (0.20567598577513158,0)   (0.48785672839630539,0)   (-0.04911211581795126,0)   (0.01315138690046354,0)   (0.012058843466663752,0)   (-0.044783624241572693,0)   (0.07417657006488422,0)   (-0.052369505527600599,0)   (0.018967262626312764,0)   (-0.0016910227034398204,0)   
500   0   (0.24392902228213723,0)   (0.14577747007260064,0)   (0.079609131010262443,0)   (0.032203491190780684,0)   (-0.012527316755751612,0)   (0.017177459135104999,0)   (0.063432225327551883,0)   (0.13613022297681934,0)   (0.20595582414148297,0)   (0.48785804456427251,0)   (-0.049002040322324171,0)   (0.013122230648381921,0)   (0.012090945799388948,0)   (-0.04483580168999847,0)   (0.074222441884894172,0)   (-0.052289048564015735,0)   (0.01876782433602181,0)   (-0.001519742222648651,0)   
1000   0   (0.24392902230682814,0)   (0.14577747463737156,0)   (0.079609131883319265,0)   (0.032203493577807038,0)   (-0.012527317038476048,0)   (0.017177458991164615,0)   (0.063432230483958185,0)   (0.13613022977190239,0)   (0.20595583463966058,0)   (0.48785804461365428,0)   (-0.049002036192195418,0)   (0.013122229554022924,0)   (0.012090947004451548,0)   (-0.044835803648485752,0)   (0.074222443606466904,0)   (-0.052289045544495288,0)   (0.018767816849148959,0)   (-0.0015197357918546337,0)   
10000   0   (0.24392902230682817,0)   (0.14577747463737173,0)   (0.07960913188331932,0)   (0.032203493577807135,0)   (-0.012527317038476059,0)   (0.017177458991164608,0)   (0.063432230483958421,0)   (0.1361302297719027,0)   (0.20595583463966102,0)   (0.48785804461365434,0)   (-0.049002036192195265,0)   (0.013122229554022882,0)   (0.01209094700445159,0)   (-0.044835803648485821,0)   (0.074222443606466973,0)   (-0.052289045544495164,0)   (0.018767816849148654,0)   (-0.0015197357918543693,0)   
